dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
overall,tree_candidate,random_forest,is_recent_content_ratio,0.024060744282103502,0.024060744282103502,feature_importances_
overall,tree_candidate,random_forest,rating_ratio_15세,0.023775265564368587,0.023775265564368587,feature_importances_
overall,tree_candidate,random_forest,max_screen,0.023318238514827637,0.023318238514827637,feature_importances_
overall,tree_candidate,random_forest,tag_ratio_액션,0.022476615905155078,0.022476615905155078,feature_importances_
overall,tree_candidate,random_forest,age_band_20s,0.021863861200668976,0.021863861200668976,feature_importances_
overall,tree_candidate,random_forest,late_ratio,0.020671641537770555,0.020671641537770555,feature_importances_
overall,tree_candidate,random_forest,rating_ratio_12세,0.020638395011870675,0.020638395011870675,feature_importances_
overall,tree_candidate,random_forest,week1_ratio,0.020148732046725733,0.020148732046725733,feature_importances_
overall,tree_candidate,random_forest,alloc_dur_코미디,0.019711915053299382,0.019711915053299382,feature_importances_
overall,tree_candidate,random_forest,is_long_movie_ratio,0.019573090880227483,0.019573090880227483,feature_importances_
overall,tree_candidate,random_forest,front_loaded_ratio,0.019450761740313863,0.019450761740313863,feature_importances_
overall,tree_candidate,random_forest,is_promotion,0.019404427217941025,0.019404427217941025,feature_importances_
overall,tree_candidate,random_forest,screen_4_flag,0.019232394232531452,0.019232394232531452,feature_importances_
overall,tree_candidate,random_forest,week3_ratio,0.019087643218660195,0.019087643218660195,feature_importances_
overall,tree_candidate,random_forest,is_churn_prevented,0.018748476758122155,0.018748476758122155,feature_importances_
overall,tree_candidate,random_forest,tag_dur_코미디,0.018364801500604874,0.018364801500604874,feature_importances_
overall,tree_candidate,random_forest,days_since_last_watch_to_obs_end,0.017274293564209904,0.017274293564209904,feature_importances_
overall,tree_candidate,random_forest,rating_ratio_청불,0.01725154556710214,0.01725154556710214,feature_importances_
overall,tree_candidate,random_forest,total_sessions,0.015199096231733992,0.015199096231733992,feature_importances_
overall,tree_candidate,random_forest,payment_device_android,0.01496435787328085,0.01496435787328085,feature_importances_
overall,tree_candidate,random_forest,age_band_30s,0.012608018540778311,0.012608018540778311,feature_importances_
overall,tree_candidate,random_forest,unique_contents,0.012403603575368865,0.012403603575368865,feature_importances_
overall,tree_candidate,random_forest,rating_ratio_전체,0.012397499587453387,0.012397499587453387,feature_importances_
overall,tree_candidate,random_forest,unique_days,0.010347056511071095,0.010347056511071095,feature_importances_
overall,tree_candidate,random_forest,watch_days_ratio,0.009953205961898262,0.009953205961898262,feature_importances_
overall,tree_candidate,random_forest,promo_x_1screen,0.009690990944991982,0.009690990944991982,feature_importances_
overall,tree_candidate,random_forest,screen_2_flag,0.009293864694121516,0.009293864694121516,feature_importances_
overall,tree_candidate,random_forest,tag_ratio_애니메이션_키즈,0.008080195843003138,0.008080195843003138,feature_importances_
overall,tree_candidate,random_forest,tag_ratio_가족,0.0077165751950801584,0.0077165751950801584,feature_importances_
overall,tree_candidate,random_forest,payment_device_mobile,0.006553086189586113,0.006553086189586113,feature_importances_
overall,tree_candidate,random_forest,gender_M,0.0064439098273503526,0.0064439098273503526,feature_importances_
overall,tree_candidate,random_forest,screen_1_flag,0.0063033904537006455,0.0063033904537006455,feature_importances_
overall,tree_candidate,random_forest,gender_F,0.00598432910257521,0.00598432910257521,feature_importances_
overall,tree_candidate,random_forest,premium_action_trial_risk,0.005466760206746809,0.005466760206746809,feature_importances_
overall,tree_candidate,random_forest,payment_device_pc,0.004936716275335606,0.004936716275335606,feature_importances_
overall,tree_candidate,random_forest,promo_x_2screen,0.004519231317444554,0.004519231317444554,feature_importances_
overall,tree_candidate,random_forest,age_band_40s,0.0039281670606463575,0.0039281670606463575,feature_importances_
overall,tree_candidate,random_forest,payment_device_ios,0.0032022836353386274,0.0032022836353386274,feature_importances_
overall,tree_candidate,random_forest,payment_device_smarttv,0.002864218687965032,0.002864218687965032,feature_importances_
overall,tree_candidate,random_forest,subscription_days,0.0028557290557781763,0.0028557290557781763,feature_importances_
overall,tree_candidate,random_forest,discount_sensitive_risk,0.002376721742518556,0.002376721742518556,feature_importances_
overall,tree_candidate,random_forest,stable_2screen_active,0.001991708652008929,0.001991708652008929,feature_importances_
overall,tree_candidate,random_forest,is_user_verified,0.001506212672731889,0.001506212672731889,feature_importances_
overall,tree_candidate,random_forest,age_band_50s,0.0014549982759981415,0.0014549982759981415,feature_importances_
overall,tree_candidate,random_forest,age_band_10s_or_less,0.0014515350708237962,0.0014515350708237962,feature_importances_
overall,tree_candidate,random_forest,only_week1_flag,0.0011571885905131123,0.0011571885905131123,feature_importances_
overall,tree_candidate,random_forest,metadata_covered_watch_ratio,0.0009633928150871689,0.0009633928150871689,feature_importances_
overall,tree_candidate,random_forest,promo2_family_lifestyle_candidate,0.0009173993679348957,0.0009173993679348957,feature_importances_
overall,tree_candidate,random_forest,has_watch_obs,0.0008621012247567906,0.0008621012247567906,feature_importances_
overall,tree_candidate,random_forest,age_band_60s_plus,0.0005452001748951244,0.0005452001748951244,feature_importances_
overall,tree_candidate,random_forest,family_2screen_lifestyle,0.0004261373541827337,0.0004261373541827337,feature_importances_
overall,tree_candidate,random_forest,payment_device_ott,5.667089967926135e-05,5.667089967926135e-05,feature_importances_
overall,tree_candidate,random_forest,gender_N,4.112797613415987e-05,4.112797613415987e-05,feature_importances_
overall,tree_candidate,random_forest,rating_dur_국민학생관람불가,0.0,0.0,feature_importances_
overall,tree_candidate,extra_trees,promo_x_4screen,0.07371783252881962,0.07371783252881962,feature_importances_
overall,tree_candidate,extra_trees,age_band_20s,0.057478387509367575,0.057478387509367575,feature_importances_
overall,tree_candidate,extra_trees,price,0.054165408382560405,0.054165408382560405,feature_importances_
overall,tree_candidate,extra_trees,billing_method,0.049540372187704594,0.049540372187704594,feature_importances_
overall,tree_candidate,extra_trees,screen_4_flag,0.04864203578467031,0.04864203578467031,feature_importances_
overall,tree_candidate,extra_trees,age,0.04448908637518172,0.04448908637518172,feature_importances_
overall,tree_candidate,extra_trees,is_churn_prevented,0.04323803957502119,0.04323803957502119,feature_importances_
overall,tree_candidate,extra_trees,is_promotion,0.042971312329620426,0.042971312329620426,feature_importances_
overall,tree_candidate,extra_trees,max_screen,0.038001406740890795,0.038001406740890795,feature_importances_
overall,tree_candidate,extra_trees,age_band_30s,0.03583012047625696,0.03583012047625696,feature_importances_
overall,tree_candidate,extra_trees,payment_device_android,0.03385730023663429,0.03385730023663429,feature_importances_
overall,tree_candidate,extra_trees,screen_2_flag,0.02421173481754344,0.02421173481754344,feature_importances_
overall,tree_candidate,extra_trees,promo_x_1screen,0.019427783346403254,0.019427783346403254,feature_importances_
overall,tree_candidate,extra_trees,payment_device_mobile,0.01586803668146832,0.01586803668146832,feature_importances_
overall,tree_candidate,extra_trees,reg_hour,0.015560942868348247,0.015560942868348247,feature_importances_
overall,tree_candidate,extra_trees,gender_F,0.015474594972047295,0.015474594972047295,feature_importances_
overall,tree_candidate,extra_trees,screen_1_flag,0.015428404851281661,0.015428404851281661,feature_importances_
overall,tree_candidate,extra_trees,country_entropy_norm,0.014539542981261975,0.014539542981261975,feature_importances_
overall,tree_candidate,extra_trees,gender_M,0.014227400846015838,0.014227400846015838,feature_importances_
overall,tree_candidate,extra_trees,tag_ratio_액션,0.013958776051629703,0.013958776051629703,feature_importances_
overall,tree_candidate,extra_trees,is_recent_content_ratio,0.013402668607826714,0.013402668607826714,feature_importances_
overall,tree_candidate,extra_trees,max_day_share,0.012335475660710435,0.012335475660710435,feature_importances_
overall,tree_candidate,extra_trees,payment_device_pc,0.01226437098337937,0.01226437098337937,feature_importances_
overall,tree_candidate,extra_trees,tag_ratio_드라마,0.011814075825951325,0.011814075825951325,feature_importances_
overall,tree_candidate,extra_trees,age_band_40s,0.011094463844717647,0.011094463844717647,feature_importances_
overall,tree_candidate,extra_trees,late_ratio,0.010908999076249058,0.010908999076249058,feature_importances_
overall,tree_candidate,extra_trees,front_loaded_ratio,0.010744756720147106,0.010744756720147106,feature_importances_
overall,tree_candidate,extra_trees,week1_ratio,0.010682355475915091,0.010682355475915091,feature_importances_
overall,tree_candidate,extra_trees,week3_ratio,0.010667475863885573,0.010667475863885573,feature_importances_
overall,tree_candidate,extra_trees,premium_action_trial_risk,0.010579106629152124,0.010579106629152124,feature_importances_
overall,tree_candidate,extra_trees,days_since_last_watch_to_obs_end,0.01027243804388471,0.01027243804388471,feature_importances_
overall,tree_candidate,extra_trees,rating_ratio_15세,0.010085426883662882,0.010085426883662882,feature_importances_
overall,tree_candidate,extra_trees,genre_tag_entropy_norm,0.009942022443708983,0.009942022443708983,feature_importances_
overall,tree_candidate,extra_trees,payment_device_ios,0.009749159655931292,0.009749159655931292,feature_importances_
overall,tree_candidate,extra_trees,is_long_movie_ratio,0.009281758734175059,0.009281758734175059,feature_importances_
overall,tree_candidate,extra_trees,promo_x_2screen,0.008812034129474771,0.008812034129474771,feature_importances_
overall,tree_candidate,extra_trees,rating_ratio_12세,0.008732796065497211,0.008732796065497211,feature_importances_
overall,tree_candidate,extra_trees,rating_ratio_전체,0.008243193794624756,0.008243193794624756,feature_importances_
overall,tree_candidate,extra_trees,unique_days,0.007802839758588493,0.007802839758588493,feature_importances_
overall,tree_candidate,extra_trees,payment_device_smarttv,0.007747910265435794,0.007747910265435794,feature_importances_
overall,tree_candidate,extra_trees,rating_ratio_청불,0.007636419647645902,0.007636419647645902,feature_importances_
overall,tree_candidate,extra_trees,alloc_ratio_액션,0.0075905584043936165,0.0075905584043936165,feature_importances_
overall,tree_candidate,extra_trees,watch_days_ratio,0.0075391378513855285,0.0075391378513855285,feature_importances_
overall,tree_candidate,extra_trees,subscription_days,0.007528390343514227,0.007528390343514227,feature_importances_
overall,tree_candidate,extra_trees,discount_sensitive_risk,0.007012301248141064,0.007012301248141064,feature_importances_
overall,tree_candidate,extra_trees,stable_2screen_active,0.006356828985174407,0.006356828985174407,feature_importances_
overall,tree_candidate,extra_trees,only_week1_flag,0.005771799707821743,0.005771799707821743,feature_importances_
overall,tree_candidate,extra_trees,avg_runtime_weighted,0.005617787024832129,0.005617787024832129,feature_importances_
overall,tree_candidate,extra_trees,total_sessions,0.0052917248909680956,0.0052917248909680956,feature_importances_
overall,tree_candidate,extra_trees,tag_ratio_애니메이션_키즈,0.00517921961602571,0.00517921961602571,feature_importances_
overall,tree_candidate,extra_trees,age_band_50s,0.005129285367004899,0.005129285367004899,feature_importances_
overall,tree_candidate,extra_trees,unique_contents,0.005077585701098945,0.005077585701098945,feature_importances_
overall,tree_candidate,extra_trees,is_user_verified,0.005072261206124234,0.005072261206124234,feature_importances_
overall,tree_candidate,extra_trees,total_watch_time,0.005072066076877442,0.005072066076877442,feature_importances_
overall,tree_candidate,extra_trees,age_band_10s_or_less,0.004962547740005828,0.004962547740005828,feature_importances_
overall,tree_candidate,extra_trees,metadata_covered_watch_ratio,0.004845462774491648,0.004845462774491648,feature_importances_
overall,tree_candidate,extra_trees,has_watch_obs,0.004618966412152278,0.004618966412152278,feature_importances_
overall,tree_candidate,extra_trees,tag_dur_코미디,0.0040033083796046035,0.0040033083796046035,feature_importances_
overall,tree_candidate,extra_trees,tag_ratio_가족,0.003688800167482456,0.003688800167482456,feature_importances_
overall,tree_candidate,extra_trees,alloc_dur_코미디,0.00365436965120356,0.00365436965120356,feature_importances_
