side,relative_path,file_name,extension,size_bytes,modified_time,sha256,file_role
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_model_feature_lists.csv,06x_model_feature_lists.csv,.csv,12902,2026-05-20T13:33:48,ca01ba97fa6aa12f728808cfbc230a462f720810bd7b56e7484c3258c786f370,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_review_zip_inventory.csv,06x_review_zip_inventory.csv,.csv,1809,2026-05-20T15:53:01,910dadf108b5e8e69581deb52be7642d5e6c07ad9e599430766f8bb6493947c6,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_row_policy_audit.csv,06x_row_policy_audit.csv,.csv,214,2026-05-20T13:33:47,fa97774fd8a1011a76bf57d28b56d020f0363598231f3f582e55d4b32ab0f178,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_scope_feature_policy.csv,06x_scope_feature_policy.csv,.csv,757,2026-05-20T13:33:48,44cd7aabc58dba72890a41131b546c16a70295ea468ec6b6c13415827867ef11,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_source_master_profile.csv,06x_source_master_profile.csv,.csv,218,2026-05-20T13:33:47,fdeb1092e8cb9a929a8f3df6820692d240be48b0b8be538cdd8b0dc3685a0b22,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\note_tail_copy.md,note_tail_copy.md,.md,5795,2026-05-20T13:33:48,420ad9ebb550ba83703ae3bcbddf173807ae99437a43b84cda823551fbe02bc0,md
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\README.md,README.md,.md,1886,2026-05-20T13:33:48,8e00eae38997f67576686c44c1b21b785a6863dc619c18d1ed78621b2f791d27,md
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_expanded_dataset_promo_0.csv,06y_expanded_dataset_promo_0.csv,.csv,5896640,2026-05-20T13:34:09,b3265a3c62b9adacad0b0a85aefc16fb6a7214acf52b122e3082e119c1e96557,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_expanded_dataset_promo_1.csv,06y_expanded_dataset_promo_1.csv,.csv,6295394,2026-05-20T13:34:09,12159c01ca2c07b261505d982ee658509b808c271b09ae694cee3f39d5308493,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_final_checks.csv,06y_final_checks.csv,.csv,860,2026-05-20T15:53:04,ed402c23701fd382328fa112a7f524888222232f93c17a1c361a29a8878fd5ee,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_promo_split_print_summary.txt,06y_promo_split_print_summary.txt,.txt,220,2026-05-20T13:34:09,80ee908e17d10bfbaf530fc44eb3b791797f754048672a99023a9c410d009b92,other
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_promo_split_summary.csv,06y_promo_split_summary.csv,.csv,277,2026-05-20T13:34:09,0108cbcc52ca89328426267ff5ecaa4b918bc9165dcbdde8f85b1ea8872da773,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_review_zip_inventory.csv,06y_review_zip_inventory.csv,.csv,865,2026-05-20T15:53:04,61fe721fb43987108c8bcc7437d2b01c9d70fb389fb2b7f7dbb02034392f4a76,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_schema_check.csv,06y_schema_check.csv,.csv,3804,2026-05-20T13:34:09,b00f3956d1519b68178c5264e3515c30055c7e99ecc1a5a0c755ee5642e7e70f,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_source_profile.csv,06y_source_profile.csv,.csv,251,2026-05-20T13:34:08,36633907e4aed2f04d3f7696f778c5e83d0ed0562df53158345819ac26dece5e,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\06y_target_distribution_by_split.csv,06y_target_distribution_by_split.csv,.csv,177,2026-05-20T13:34:09,da97508d08152417be95d707997873d5da51ea643714c46548c7008470f3c744,csv
PUBLIC,PUBLIC\results\_06y_promo_split_260520\note_tail_copy.md,note_tail_copy.md,.md,4639,2026-05-20T13:34:09,f0d0b4c9af768e794c3d0a512e28fc47831a14f695008c3c0ad48dc16c4a76b5,md
PUBLIC,PUBLIC\results\_06y_promo_split_260520\README.md,README.md,.md,671,2026-05-20T13:34:09,a413ce35216ccb88a3fbb83d04ce8dc4bb48b15f11c4832d504664d1a586d2fc,md
PUBLIC,PUBLIC\zip\_06x_dataset_generation_260515_review_package.zip,_06x_dataset_generation_260515_review_package.zip,.zip,6831724,2026-05-20T13:33:50,0fed6c4092e303b5a4d7045e0dcd0dc4550653209a0ca49fe90b428c7dea17d4,zip
PUBLIC,PUBLIC\zip\_06y_promo_split_260520_review_package.zip,_06y_promo_split_260520_review_package.zip,.zip,4425907,2026-05-20T13:34:10,74f56e41c714c99d9357b7ff565b6c200c5a97f78a827830f606a4706a79a2dd,zip
PUBLIC,PUBLIC\zip\PUBLIC_11_12_emergency_model_restructure_260520_review_package.zip,PUBLIC_11_12_emergency_model_restructure_260520_review_package.zip,.zip,79789,2026-05-20T17:02:28,ba9c5dd28fd8bf2b54bebe73ff5975062f09b349b57936171747f8cef4a767cf,zip
PUBLIC,PUBLIC\zip\PUBLIC_12_four_model_comparison_review_260520_review_package.zip,PUBLIC_12_four_model_comparison_review_260520_review_package.zip,.zip,56245,2026-05-20T17:57:45,06be5a6f653a50c3cf8515b4177d9a9234843c343bf4744b1b643f16d4e17b3f,zip
PUBLIC,PUBLIC\zip\PUBLIC_12_review_hotfix_user_confirmed_260520_review_package.zip,PUBLIC_12_review_hotfix_user_confirmed_260520_review_package.zip,.zip,37388,2026-05-20T19:51:20,41438fc6023f9cbb9193522124cdd1f43addcf0d418ed305fd3ca1c0c831e967,zip
PUBLIC,PUBLIC\zip\PUBLIC_12_review_hotfix_user_confirmed_patch_260520_review_package.zip,PUBLIC_12_review_hotfix_user_confirmed_patch_260520_review_package.zip,.zip,35248,2026-05-20T20:16:04,7a2c09481efc0eaf724df3fe0a085f109935416c84a1e8213ffd39bc3db497b1,zip
PUBLIC,PUBLIC\zip\PUBLIC_15_four_model_oof_score_generation_260520_review_package.zip,PUBLIC_15_four_model_oof_score_generation_260520_review_package.zip,.zip,10427,2026-05-20T20:55:42,84a2c60945394e8526aab380633a7813a9fd4417cb1a60150e057d784c265ec1,zip
PUBLIC,PUBLIC\zip\PUBLIC_15_oof_score_hotfix_260520_review_package.zip,PUBLIC_15_oof_score_hotfix_260520_review_package.zip,.zip,11713238,2026-05-20T21:30:23,abc43c7b5ef3cc0c184ff8fb6c2bfcfa7fa1c9fc3c8d79ed0adb46c063af9aba,zip
PUBLIC,PUBLIC\zip\PUBLIC_16_four_model_SHAP_candidate_interpretation_260520_review_package.zip,PUBLIC_16_four_model_SHAP_candidate_interpretation_260520_review_package.zip,.zip,609245,2026-05-20T22:00:23,8c14313293d0f9ec2bbdae34fb6b91c98cdd72847c4987c7c42c8c25af1a9e86,zip
PUBLIC,PUBLIC\zip\PUBLIC_16b_feature_family_mapping_hotfix_260520_review_package.zip,PUBLIC_16b_feature_family_mapping_hotfix_260520_review_package.zip,.zip,80318,2026-05-20T22:19:41,95389417183a2e31c31476bf8424c84ce82b3c6e83a2ceb1ae434f688b87b755,zip
PUBLIC,PUBLIC\zip\PUBLIC_16b_feature_family_mapping_hotfix_acceptance_patch_260520_review_package.zip,PUBLIC_16b_feature_family_mapping_hotfix_acceptance_patch_260520_review_package.zip,.zip,56056,2026-05-20T22:43:29,c91e615e66fa67b9b0da75a75d512a634f9dc0f501303bf3ffea61c0be78f5ff,zip
PUBLIC,PUBLIC\zip\PUBLIC_17_demographic_action_layer_hotfix_260520_review_package.zip,PUBLIC_17_demographic_action_layer_hotfix_260520_review_package.zip,.zip,181009,2026-05-21T15:59:46,bb6bc986c0a67510bd607cac1b68bf78f48a9122fb9ac594c3881d55de73bab1,zip
PUBLIC,PUBLIC\zip\PUBLIC_17_promo_scope_oof_behavior_segmentation_260520_review_package.zip,PUBLIC_17_promo_scope_oof_behavior_segmentation_260520_review_package.zip,.zip,7842323,2026-05-21T12:57:25,15444dd9be17cb67b41c1a69f2f9d84120da8bce2f617683e6f652517c0ee04b,zip
PUBLIC,PUBLIC\zip\PUBLIC_17_segmentation_quality_hotfix_260520_review_package.zip,PUBLIC_17_segmentation_quality_hotfix_260520_review_package.zip,.zip,719040,2026-05-21T15:09:21,f77a577dedd4af5b5c0a9cb87cbdafdc5ee5f135d2c03d2aa32035fe0b881658,zip
PUBLIC,PUBLIC\zip\PUBLIC_17_segmentation_semantic_hotfix_260520_review_package.zip,PUBLIC_17_segmentation_semantic_hotfix_260520_review_package.zip,.zip,658619,2026-05-21T14:03:27,f1dcf4ddc537a93f74fa23747dd704a86a605a1d0b55d93870def12aaa7afb0a,zip
PUBLIC,PUBLIC\zip\PUBLIC_18_business_storyline_260520_review_package.zip,PUBLIC_18_business_storyline_260520_review_package.zip,.zip,79372,2026-05-21T16:38:23,9325687b16d063a031a72df1bbc6fca66eed931ab9cff32df3022c83fe7e8b05,zip
PUBLIC,PUBLIC\zip\PUBLIC_18_business_storyline_polish_hotfix_260520_review_package.zip,PUBLIC_18_business_storyline_polish_hotfix_260520_review_package.zip,.zip,53574,2026-05-21T17:30:00,f257a7d7673b563e183d0c963cb72765c25b4af7e6af3f68f5a3a43ccdd54a1b,zip
