row_id,promo_scope,is_repurchase,gb_churn_risk_score_oof,lr_churn_risk_score_oof,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30,gb_lr_both_high_risk_top20,gb_only_high_risk_top20,lr_only_high_risk_top20,neither_high_risk_top20,low_watch_count,low_watch_time,low_watch_days,low_activity,low_activity_reason,cold_start_weak,early_activation_success,week2_drop,week3_drop,week3_inactive,only_w1,only_w2,only_w3,retention_decay,inactivity_recency_risk,usage_concentrated,stable_usage,genre_preference_clear,content_preference_signal
148,promo0,1,0.0694305440442162,0.1806056392638046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
149,promo0,1,0.0123054264537241,0.0099074682349847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150,promo0,1,0.2140520900437218,0.2967506359805061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
151,promo0,0,0.7915719569729609,0.9845035129274394,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
152,promo0,1,0.2639639221904335,0.4345308264416341,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
153,promo0,1,0.5067858720867011,0.8571032501365665,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,1
154,promo0,1,0.022019081601396,0.2056707092060024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
155,promo0,1,0.3175162130295997,0.4281907874460587,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,1,1,0,0,1
156,promo0,1,0.0667349830878339,0.1473835128519498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
157,promo0,1,0.4549945631972071,0.6627650146098731,0,0,0,1,1,1,0,1,0,0,0,0,1,1,low_watch_days,0,1,1,1,1,0,0,0,1,1,1,0,0,1
158,promo0,1,0.2484200579724513,0.5879448714280153,0,0,0,0,1,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
159,promo0,0,0.3082045620754606,0.8552635588180318,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,1,0,1,1
160,promo0,1,0.0391784510743944,0.0715718235132031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,0,0,1
161,promo0,0,0.892926282864947,0.9852774360725512,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
162,promo0,1,0.0073512368854071,0.0104316433747585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,1,0,0,0,1
163,promo0,0,0.6401635569460582,0.9037481595721314,1,1,1,1,1,1,1,0,0,0,0,1,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
164,promo0,0,0.7175118514294612,0.9423389585492808,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
165,promo0,1,0.1031154194036487,0.2956197343655883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,1,0,1,0,1,1,0,0,0,1
166,promo0,1,0.0253077863235076,0.3272037836347202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
167,promo0,0,0.2595768129312509,0.5128465734838061,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
168,promo0,1,0.0159976407747174,0.0776391121990435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
169,promo0,1,0.2419610829305658,0.3589503037385204,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
170,promo0,1,0.2262305981307479,0.2480138481620806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
171,promo0,0,0.4769457820735552,0.8002037691826474,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
172,promo0,1,0.037198888867027,0.0076051221103999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
173,promo0,1,0.3960886942859869,0.741294124287383,0,0,1,0,1,1,0,0,1,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
174,promo0,1,0.3427189817600802,0.1629787741205169,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
175,promo0,1,0.279905165769801,0.5318957436580184,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
176,promo0,1,0.6910683291377371,0.8299461889621209,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
177,promo0,0,0.3646632373345052,0.4045423601745315,0,0,0,0,0,1,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,0,0,0,0,1
178,promo0,1,0.3255418970980934,0.6048688331287337,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
179,promo0,1,0.4406886648414633,0.6934796889899655,0,0,0,1,1,1,0,1,0,0,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
180,promo0,1,0.6319716465817204,0.8364366194896504,0,0,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
181,promo0,1,0.1376566256962458,0.0971463968082905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,1,0,0,0,1
182,promo0,1,0.0589686807533473,0.0220986483168669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
183,promo0,1,0.3578858578833856,0.3740777414805792,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
184,promo0,1,0.0624233274570193,0.2521948316643031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
185,promo0,1,0.3898134462657714,0.9128522555059184,1,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
186,promo0,1,0.0911663857722571,0.2055758743078958,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,1,1,0,1,1
187,promo0,1,0.0766801933871924,0.0306328227296051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
188,promo0,0,0.1023598197159116,0.2160764135311185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
189,promo0,1,0.2538430764597439,0.3954594644458629,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
190,promo0,1,0.2995922326669947,0.7525844406282509,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
191,promo0,1,0.0917128296223105,0.1952376495004081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
192,promo0,1,0.1388826318042257,0.31125658764919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
193,promo0,0,0.4226292506354665,0.7531985866118768,0,0,1,0,1,1,0,0,1,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
194,promo0,1,0.2723694218965097,0.527093161422594,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
195,promo0,1,0.4659196097811506,0.8190978849189534,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,1,0,0,1
196,promo0,1,0.0211395339846136,0.0097393638132992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,0
197,promo0,1,0.7539908629182662,0.7596246114302907,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
198,promo0,1,0.2625219459751661,0.4556200042009412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,1,1
199,promo0,1,0.1790032899054553,0.1429092059064651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
200,promo0,1,0.0413014629504892,0.0163874836958366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,1,1
201,promo0,1,0.0317762398212171,0.0267150027199936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
202,promo0,1,0.050785433192609,0.1759948531066977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
203,promo0,0,0.7368656111009029,0.8264357886154056,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
204,promo0,0,0.2460018626608822,0.3344019746348335,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,0,0,0,0,0,0,0,0,1,0,1
205,promo0,1,0.0734842438979974,0.2203318060259833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
206,promo0,1,0.6680457077361881,0.8678565418954467,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
207,promo0,1,0.0291536175082188,0.1891215256129802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
208,promo0,1,0.1745152601892239,0.5218721141725758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,1,0,0,0,1
209,promo0,1,0.0260245786320019,0.0430763744159641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,1,1
210,promo0,1,0.3142504511185962,0.7019952220147638,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,0,0,1
211,promo0,1,0.0902788560095355,0.30831218596832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,0
212,promo0,1,0.3076838379858791,0.8326869452205931,0,0,1,0,1,1,0,0,1,0,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,1,0,0,0,1
213,promo0,1,0.2044545665832206,0.5293584794418249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,1,0,0,0,1,1
214,promo0,1,0.072718085902833,0.1850789955165335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
215,promo0,1,0.0552462171949567,0.1822534617244612,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,1,1
216,promo0,1,0.1434287420948148,0.2449818361452126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,1,0,1,0,1
217,promo0,1,0.0640197904313796,0.3228946878167676,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,1,0,0,0,0,0,1,0,0,0,0,1
218,promo0,1,0.032100680566375,0.0380115728533447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
219,promo0,1,0.0837371212799698,0.5312624455131238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
220,promo0,1,0.0118372190353732,0.0305853366887141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
221,promo0,1,0.0360989690869768,0.0507671959255761,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,1,1
222,promo0,1,0.2121633123713138,0.4560189723442946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
223,promo0,1,0.1322161594444504,0.2730936754665556,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,0,1
224,promo0,1,0.0685682986038055,0.090395461514325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
225,promo0,0,0.6692071196946058,0.8808959849190443,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
226,promo0,1,0.0469493690092893,0.0565986312509411,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,1,1
227,promo0,1,0.2867359114269945,0.7089028527601479,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
228,promo0,1,0.0371495064800749,0.2096597278115054,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
229,promo0,1,0.0795928655725748,0.3683888585024513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
230,promo0,1,0.035609787418683,0.1149925820578834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,1,0,1,0,1
231,promo0,0,0.3097283967844436,0.4028433545719077,0,0,0,0,0,1,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,0,1,0,0,0,0,0,0,0,0,1
232,promo0,1,0.1087195994509918,0.2081853637068758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
233,promo0,1,0.0519929114091537,0.0556572677378454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,0,1
234,promo0,1,0.1389593262564991,0.5762579100528675,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
235,promo0,1,0.1466607541819511,0.1054324031458696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,0
236,promo0,0,0.0478863495892221,0.3183565572952561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
237,promo0,1,0.0174211203700962,0.0188873338138996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
238,promo0,1,0.0296136415699486,0.3828007008716759,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
239,promo0,1,0.0523386627007126,0.1364745739061874,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,0,0,0,0,1,0,1,0,0,1
240,promo0,1,0.0460587342112692,0.0343647659514333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
241,promo0,0,0.148361205075057,0.2710725186957886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,0,0,1
242,promo0,1,0.0522088629403726,0.0841497009558672,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
243,promo0,0,0.8587601607847896,0.9339916987039254,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,0,1,0,1,1
244,promo0,1,0.1479682579912885,0.4306475700059554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
245,promo0,1,0.0399464655731587,0.2284226376905164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
246,promo0,1,0.0612961555032428,0.3608424363876255,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
247,promo0,0,0.3424833279344846,0.6469840911649385,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
248,promo0,0,0.5649824918678134,0.6111341286552203,0,0,0,1,1,1,0,1,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
249,promo0,0,0.7867645556207521,0.9878382040300024,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,1,1
250,promo0,1,0.2690282763975772,0.515012749927301,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
251,promo0,1,0.063088420607784,0.1523229292676489,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
252,promo0,0,0.5092297885968369,0.6241364231060016,0,0,0,1,1,1,0,1,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,1,1
253,promo0,1,0.0578360666820993,0.0769950940483065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
254,promo0,1,0.0737615006280647,0.5284215772053196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
255,promo0,1,0.015534713104529,0.0396412674773064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
256,promo0,1,0.0394034182642883,0.1298502895268571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,1,0,0,1
257,promo0,1,0.1277636488997776,0.3073352649576171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
258,promo0,1,0.0127861736228908,0.0212872666102882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
259,promo0,1,0.0264529262090984,0.1463869826247864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
260,promo0,1,0.065126569289056,0.0284705492629996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
261,promo0,0,0.2609994934148048,0.4145235333659806,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
262,promo0,1,0.0312101586723194,0.029147279176185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
263,promo0,1,0.3318454897886593,0.5925274247028189,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
264,promo0,0,0.8626065228946287,0.9459558627028968,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
265,promo0,1,0.1507997653332629,0.3124286848373152,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
266,promo0,1,0.0245370252585578,0.1185472553660983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
267,promo0,1,0.0369414341246439,0.0806866868893432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,0,1
268,promo0,1,0.0553676618311633,0.1754173426130114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
269,promo0,1,0.0659240838125283,0.0575665601496655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
270,promo0,1,0.0120831641900374,0.0267548278604603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
271,promo0,1,0.4059038943395384,0.519886019261091,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
272,promo0,0,0.4206118808869897,0.7200436440674984,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
273,promo0,1,0.0694250713429208,0.5045127118619499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
274,promo0,1,0.0567417954048361,0.2129541206410361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
275,promo0,1,0.0469778736583784,0.1345369161898955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
276,promo0,1,0.0406623780730412,0.2375593189903294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,0
277,promo0,1,0.0328921788068041,0.0548353538348921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,1,1
278,promo0,1,0.1962309889162153,0.483043503399298,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
279,promo0,1,0.3068155125732672,0.7749928635167807,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,0
280,promo0,1,0.0297811762604192,0.0247952849792013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
281,promo0,1,0.0669982506145667,0.1147257975838719,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,0,1
282,promo0,1,0.0233797648924487,0.046765026245614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
283,promo0,1,0.118109850010051,0.2359049364831545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,0,0,1,0,1
284,promo0,1,0.0179787754141919,0.0071471185779781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,0
285,promo0,1,0.0710614238190465,0.1902585938183602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,promo0,1,0.2688428190935577,0.4965437275113369,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
287,promo0,0,0.5268300911996427,0.807320294984994,0,0,1,1,1,1,1,0,0,0,0,1,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
288,promo0,1,0.0166976670243467,0.0341757997942341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
289,promo0,1,0.0614383382446763,0.2355604930338383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,0,0,1
290,promo0,0,0.2616860837398292,0.5393868608719072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
291,promo0,1,0.0364718744054086,0.2147205988676931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
292,promo0,1,0.0238361315372362,0.1100513692534965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
293,promo0,1,0.0453935328293861,0.0539277094118656,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,0,1
294,promo0,1,0.3122464333106125,0.5835062786829253,0,0,0,0,1,1,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,1,1,0,1,1
295,promo0,0,0.3219639335065752,0.8881097105327108,1,0,1,0,1,1,0,0,1,0,0,1,1,1,"low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
296,promo0,1,0.0852348762490461,0.1793226148787664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
297,promo0,1,0.6371044018520022,0.6116442890191005,0,1,0,1,1,1,0,1,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,0,1,0,1,1
298,promo0,0,0.8619178204279703,0.9786361102081056,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,1,1,0,0,0,1,1,0,1,1
299,promo0,1,0.3832848939784889,0.6207140550598191,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
300,promo0,1,0.2367581307590434,0.6522099523969092,0,0,0,0,1,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,1,1
