row_id,promo_scope,is_repurchase,representative_segment_id,provisional_label,assignment_priority_order,gb_churn_risk_score_oof,lr_churn_risk_score_oof,gb_risk_percentile,lr_risk_percentile,gb_high_risk_top20,lr_high_risk_top20,gb_lr_both_high_risk_top20,week3_inactive,retention_decay,only_w1,cold_start_weak,early_activation_success,low_activity,low_activity_reason,low_watch_count,low_watch_time,low_watch_days,genre_preference_clear,content_preference_signal,stable_usage
132,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2524267884774562,0.4419462612915124,37.21075672295184,41.901188242651656,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
133,promo0,1,promo0_s99,promo0_other_needs_review,99,0.323989888184186,0.5349949778300452,26.95434646654159,32.859823103725546,0,0,0,0,0,0,1,0,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
134,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2118422811903425,0.5218418652425337,41.10604842312159,34.414366121683194,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
135,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2885345550585012,0.4477272411469298,29.965156794425084,41.42767801304387,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
136,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8115705243414998,0.9930099857531066,2.9036004645760745,0.3126954346466541,1,1,1,1,1,1,0,1,0,none,0,0,0,1,1,0
137,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4929380038003291,0.7735066293039696,16.840882694541232,16.403109086035915,1,1,1,1,1,0,0,1,0,none,0,0,0,0,1,0
138,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1515319043050932,0.3791863478299069,47.94961136424551,46.23425355132672,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
139,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1619529845802761,0.3258849485100301,46.63629053872956,50.18315018315018,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
140,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0434155676270894,0.0457212395509457,77.8700973822925,88.9573840793353,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
141,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0199685450682204,0.0544836827075415,94.44295541856518,86.5183596890914,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
142,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2609994934148048,0.4503482617972233,35.62941123916733,41.21325828642902,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
143,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2723694218965097,0.5365194129979087,33.06530867506478,32.55606182435451,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
144,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0531864724478593,0.0487675276278533,72.8491021173948,88.20691503618333,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
145,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.2027848700479908,0.401188047303796,42.035200571785936,44.61717144643974,0,0,0,0,0,0,0,1,0,none,0,0,0,1,1,1
146,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0901972340317459,0.1986429858055307,59.30492271955686,62.01197176806933,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
147,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0549352256447085,0.0612239139480916,71.98248905565978,84.76726525507013,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
148,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0694305440442162,0.1806056392638046,65.87152684713661,64.13830072366657,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
149,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0123054264537241,0.0099074682349847,98.758152416689,98.34718127401054,0,0,0,0,0,0,1,0,0,none,0,0,0,0,0,1
150,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2140520900437218,0.2967506359805061,40.93629947288484,52.76512105780399,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
151,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7915719569729609,0.9845035129274394,3.5021888680425266,1.036362011971768,1,1,1,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
152,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2639639221904335,0.4345308264416341,35.06655945680336,42.41936924863754,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
153,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.5067858720867011,0.8571032501365665,16.1082819619405,10.720986330742427,1,1,1,1,1,1,0,1,0,none,0,0,0,0,1,0
154,promo0,1,promo0_s99,promo0_other_needs_review,99,0.022019081601396,0.2056707092060024,92.95095148753686,61.07388546412936,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
155,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3175162130295997,0.4281907874460587,27.48146162780309,42.76780130438667,0,0,0,1,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
156,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0667349830878339,0.1473835128519498,66.8274814616278,68.53390511927098,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
157,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.4549945631972071,0.6627650146098731,18.645582060216206,23.10372554274993,1,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
158,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2484200579724513,0.5879448714280153,37.86295005807201,28.035379254891453,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
159,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3082045620754606,0.8552635588180318,28.339140534262487,10.819262038774234,0,1,0,0,1,0,0,1,0,none,0,0,0,1,1,0
160,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0391784510743944,0.0715718235132031,80.34485839363889,82.27463593317252,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
161,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.892926282864947,0.9852774360725512,1.009559546144912,0.9559546144912,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
162,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0073512368854071,0.0104316433747585,99.94639506834628,98.2310372554275,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
163,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6401635569460582,0.9037481595721314,9.872241579558652,7.611900294827125,1,1,1,1,1,1,0,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
164,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7175118514294612,0.9423389585492808,6.325381935138033,4.672563209148575,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
165,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1031154194036487,0.2956197343655883,56.31198070222461,52.88126507638703,0,0,0,1,1,0,1,0,0,none,0,0,0,0,1,0
166,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0253077863235076,0.3272037836347202,90.440453855088,50.0491378540159,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
167,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2595768129312509,0.5128465734838061,35.986777450192086,35.307781649245065,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
168,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0159976407747174,0.0776391121990435,96.9445188957384,80.90771017600285,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
169,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2419610829305658,0.3589503037385204,38.54194585901903,47.84240150093809,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
170,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.2262305981307479,0.2480138481620806,39.935674082015545,56.9731081926204,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
171,promo0,0,promo0_s99,promo0_other_needs_review,99,0.4769457820735552,0.8002037691826474,17.510944340212635,14.419726614848566,1,1,1,0,0,0,0,1,0,none,0,0,0,0,1,0
172,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.037198888867027,0.0076051221103999,81.53310104529616,98.91896721165014,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
173,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3960886942859869,0.741294124287383,21.76360225140713,18.55624050746002,0,1,0,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
174,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3427189817600802,0.1629787741205169,25.498079156615745,66.36290538729564,0,0,0,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
175,promo0,1,promo0_s99,promo0_other_needs_review,99,0.279905165769801,0.5318957436580184,31.11766282497989,33.24399178057715,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
176,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.6910683291377371,0.8299461889621209,7.460019655141606,12.53461985169302,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
177,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3646632373345052,0.4045423601745315,23.925667828106853,44.3580809434468,0,0,0,1,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
178,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3255418970980934,0.6048688331287337,26.84713660323416,26.94541231126597,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
179,promo0,1,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.4406886648414633,0.6934796889899655,19.458590190297507,21.33476279817743,1,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
180,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.6319716465817204,0.8364366194896504,10.176002858929689,11.989636379880285,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
181,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1376566256962458,0.0971463968082905,50.22782095952828,77.1464308049674,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
182,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0589686807533473,0.0220986483168669,70.04377736085054,95.24702939337084,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
183,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3578858578833856,0.3740777414805792,24.34557312606093,46.66309300455642,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
184,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0624233274570193,0.2521948316643031,68.57857589564907,56.65147860269811,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
185,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3898134462657714,0.9128522555059184,22.147770928258733,6.995443580809435,0,1,0,1,1,0,0,1,0,none,0,0,0,0,1,0
186,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0911663857722571,0.2055758743078958,59.05476637183954,61.091753774680605,0,0,0,1,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
187,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0766801933871924,0.0306328227296051,63.20021441972662,92.99562226391494,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
188,promo0,0,promo0_s05,promo0_stable_usage_lower_risk,5,0.1023598197159116,0.2160764135311185,56.53533458411507,59.86777450192085,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
189,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2538430764597439,0.3954594644458629,36.88019297775396,45.0281425891182,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
190,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2995922326669947,0.7525844406282509,28.893058161350844,17.644956669346914,0,1,0,0,1,0,0,1,0,none,0,0,0,0,1,0
191,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0917128296223105,0.1952376495004081,58.91181988742964,62.43187706602341,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
192,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1388826318042257,0.31125658764919,50.0491378540159,51.48753685339052,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
193,promo0,0,promo0_s99,promo0_other_needs_review,99,0.4226292506354665,0.7531985866118768,20.360939873135,17.618154203520056,0,1,0,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
194,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2723694218965097,0.527093161422594,33.07424283034039,33.887250960421696,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
195,promo0,1,promo0_s02,promo0_high_risk_retention_decay,2,0.4659196097811506,0.8190978849189534,18.13633520950594,13.302957205396227,1,1,1,0,1,0,0,1,0,none,0,0,0,0,1,0
196,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0211395339846136,0.0097393638132992,93.64781559903513,98.40078620566426,0,0,0,0,0,0,1,0,0,none,0,0,0,0,0,1
197,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.7539908629182662,0.7596246114302907,4.913785401590279,17.26078799249531,1,1,1,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
198,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2625219459751661,0.4556200042009412,35.35245242562316,40.757616367372464,0,0,0,1,1,0,0,1,0,none,0,0,0,1,1,0
199,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1790032899054553,0.1429092059064651,44.62610560171536,69.19503260966675,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
200,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0413014629504892,0.0163874836958366,79.02260341284732,96.83730903243098,0,0,0,0,0,0,1,0,0,none,0,0,0,1,1,0
201,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0317762398212171,0.0267150027199936,85.48199767711962,93.99624765478424,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
202,promo0,1,promo0_s99,promo0_other_needs_review,99,0.050785433192609,0.1759948531066977,73.92120075046904,64.6743500402037,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
203,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7368656111009029,0.8264357886154056,5.423032252300545,12.838381131064056,1,1,1,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
204,promo0,0,promo0_s05,promo0_stable_usage_lower_risk,5,0.2460018626608822,0.3344019746348335,38.14884302689181,49.51308853747879,0,0,0,0,0,0,0,1,1,low_watch_time,0,1,0,0,1,1
205,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0734842438979974,0.2203318060259833,64.3884570713839,59.43000089341552,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
206,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.6680457077361881,0.8678565418954467,8.612525685696419,10.024122219244171,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
207,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0291536175082188,0.1891215256129802,87.52791923523631,63.03046546948986,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
208,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1745152601892239,0.5218721141725758,45.13535245242563,34.405431966407576,0,0,0,0,1,0,1,0,0,none,0,0,0,0,1,0
209,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0260245786320019,0.0430763744159641,89.87760207272403,89.58277494862861,0,0,0,0,0,0,1,0,0,none,0,0,0,1,1,0
210,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3142504511185962,0.7019952220147638,27.8209595282766,20.87912087912088,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
211,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0902788560095355,0.30831218596832,59.26025194317878,51.7198248905566,0,0,0,1,1,0,0,1,0,none,0,0,0,0,0,0
212,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3076838379858791,0.8326869452205931,28.401679621191818,12.364870901456268,0,1,0,1,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
213,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2044545665832206,0.5293584794418249,41.84758331099794,33.57455552577504,0,0,0,0,1,0,0,1,0,none,0,0,0,1,1,0
214,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.072718085902833,0.1850789955165335,64.64754757437684,63.47717323327079,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
215,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0552462171949567,0.1822534617244612,71.80380595014742,63.91494684177611,0,0,0,1,1,0,1,0,1,low_watch_days,0,0,1,1,1,0
216,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1434287420948148,0.2449818361452126,49.31653712141517,57.2679353167158,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
217,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0640197904313796,0.3228946878167676,67.93531671580452,50.49584561779684,0,0,0,0,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
218,promo0,1,promo0_s99,promo0_other_needs_review,99,0.032100680566375,0.0380115728533447,85.24077548467793,90.9139640846958,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
219,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0837371212799698,0.5312624455131238,61.15429286160994,33.33333333333333,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
220,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0118372190353732,0.0305853366887141,98.89216474582328,93.04029304029304,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
221,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0360989690869768,0.0507671959255761,82.35504333065309,87.7155364960243,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,1,1,0
222,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2121633123713138,0.4560189723442946,41.0613776467435,40.69507728044313,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
223,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1322161594444504,0.2730936754665556,51.09443402126329,54.81997677119629,0,0,0,1,1,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
224,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0685682986038055,0.090395461514325,66.12168319485393,78.32573930134906,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
225,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6692071196946058,0.8808959849190443,8.52318413294023,9.094970070579826,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
226,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0469493690092893,0.0565986312509411,75.93138568748324,85.97337621727866,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,1,1,0
227,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2867359114269945,0.7089028527601479,30.134905744661843,20.51282051282051,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
228,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0371495064800749,0.2096597278115054,81.56883766639864,60.618243545072815,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
229,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0795928655725748,0.3683888585024513,62.342535513267215,47.16340569999107,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
230,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.035609787418683,0.1149925820578834,82.78388278388277,73.82292504243723,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
231,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3097283967844436,0.4028433545719077,28.16939158402573,44.4563566514786,0,0,0,1,0,0,0,1,1,low_watch_time,0,1,0,0,1,0
232,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1087195994509918,0.2081853637068758,55.230947913874736,60.77012418475833,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
233,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0519929114091537,0.0556572677378454,73.39408558920753,86.24140087554721,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
234,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1389593262564991,0.5762579100528675,50.02233538818904,28.82158491914589,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
235,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1466607541819511,0.1054324031458696,48.82515858125614,75.55615116590727,0,0,0,1,1,0,0,1,0,none,0,0,0,0,0,0
236,promo0,0,promo0_s05,promo0_stable_usage_lower_risk,5,0.0478863495892221,0.3183565572952561,75.51148038952917,50.81747520771911,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
237,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0174211203700962,0.0188873338138996,96.06897167872778,96.19404985258645,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
238,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0296136415699486,0.3828007008716759,87.19735549003842,45.95729473778255,0,0,0,1,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
239,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0523386627007126,0.1364745739061874,73.19753417314394,70.34753864022156,0,0,0,0,1,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
240,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0460587342112692,0.0343647659514333,76.42276422764228,91.95032609666757,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
241,promo0,0,promo0_s99,promo0_other_needs_review,99,0.148361205075057,0.2710725186957886,48.58393638881444,54.95398910033057,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
242,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0522088629403726,0.0841497009558672,73.30474403645135,79.60332350576253,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
243,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8587601607847896,0.9339916987039254,1.760028589296882,5.253283302063791,1,1,1,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
244,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1479682579912885,0.4306475700059554,48.66434378629501,42.65165728580363,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
245,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0399464655731587,0.2284226376905164,79.83561154292862,58.7956758688466,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
246,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0612961555032428,0.3608424363876255,69.00741534887877,47.71732332707943,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
247,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3424833279344846,0.6469840911649385,25.515947467166978,24.05968015724113,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
248,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5649824918678134,0.6111341286552203,13.285088894844993,26.46296792638256,1,0,0,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
249,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7867645556207521,0.9878382040300024,3.636201197176807,0.7594031984275886,1,1,1,1,1,1,0,1,1,low_watch_days,0,0,1,1,1,0
250,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2690282763975772,0.515012749927301,34.14634146341464,35.102296077905834,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
251,promo0,1,promo0_s99,promo0_other_needs_review,99,0.063088420607784,0.1523229292676489,68.26588046100241,67.90851424997767,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
252,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5092297885968369,0.6241364231060016,15.920664701152509,25.489145001340123,1,0,0,1,1,1,0,1,1,low_watch_days,0,0,1,1,1,0
