membership_row_id,w1_1_has_watch_obs,w1_1_total_watch_time,w1_1_total_sessions,w1_1_unique_contents,w1_1_unique_watch_days,w1_1_avg_watch_time_per_session,w1_1_max_daily_watch_time,w1_1_max_day_share,w1_1_one_minute_watch_count,w1_1_short_watch_count_le5,w1_1_short_watch_time_le5,w1_1_week1_watch_time,w1_1_week1_sessions,w1_1_week1_ratio
328,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
329,1,35.0,1,1,1,35.0,35.0,1.0,0,0,0.0,35.0,1,1.0
330,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,1.0
332,1,39.0,3,2,2,13.0,36.0,0.923077,1,2,3.0,39.0,3,1.0
333,1,6.0,6,5,1,1.0,6.0,1.0,6,6,6.0,6.0,6,1.0
334,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
335,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
336,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
337,1,75.0,1,1,1,75.0,75.0,1.0,0,0,0.0,75.0,1,1.0
338,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
339,1,272.0,14,11,4,19.428571,138.0,0.507353,9,11,17.0,272.0,14,1.0
340,1,119.0,2,2,2,59.5,111.0,0.932773,0,0,0.0,119.0,2,1.0
341,1,242.0,2,2,1,121.0,242.0,1.0,0,0,0.0,242.0,2,1.0
342,1,175.0,2,1,2,87.5,93.0,0.531429,0,0,0.0,175.0,2,1.0
343,1,70.0,3,3,2,23.333333,58.0,0.828571,0,0,0.0,70.0,3,1.0
345,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
346,1,99.0,3,1,1,33.0,99.0,1.0,1,1,1.0,99.0,3,1.0
348,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
351,1,29.0,1,1,1,29.0,29.0,1.0,0,0,0.0,29.0,1,1.0
352,1,269.0,4,4,4,67.25,120.0,0.446097,0,0,0.0,269.0,4,1.0
353,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
354,1,218.0,7,6,3,31.142857,151.0,0.692661,0,1,3.0,218.0,7,1.0
355,1,950.0,13,11,5,73.076923,410.0,0.431579,3,3,3.0,950.0,13,1.0
356,1,335.0,3,2,2,111.666667,229.0,0.683582,0,0,0.0,335.0,3,1.0
357,1,142.0,3,2,2,47.333333,141.0,0.992958,2,2,2.0,142.0,3,1.0
358,1,156.0,7,6,3,22.285714,78.0,0.5,4,4,4.0,156.0,7,1.0
359,1,209.0,3,3,2,69.666667,119.0,0.569378,0,0,0.0,209.0,3,1.0
360,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
361,1,152.0,2,2,2,76.0,145.0,0.953947,0,0,0.0,152.0,2,1.0
362,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
363,1,192.0,2,2,1,96.0,192.0,1.0,0,0,0.0,192.0,2,1.0
364,1,279.0,5,3,4,55.8,108.0,0.387097,0,1,2.0,279.0,5,1.0
365,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
366,1,594.0,6,2,3,99.0,288.0,0.484848,0,0,0.0,594.0,6,1.0
367,1,94.0,3,2,2,31.333333,93.0,0.989362,1,2,3.0,94.0,3,1.0
368,1,144.0,2,2,1,72.0,144.0,1.0,0,0,0.0,144.0,2,1.0
370,1,41.0,2,2,2,20.5,27.0,0.658537,0,0,0.0,41.0,2,1.0
371,1,9.0,3,1,1,3.0,9.0,1.0,0,3,9.0,9.0,3,1.0
372,1,131.0,4,3,2,32.75,101.0,0.770992,1,1,1.0,131.0,4,1.0
373,1,43.0,1,1,1,43.0,43.0,1.0,0,0,0.0,43.0,1,1.0
374,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
375,1,205.0,3,2,1,68.333333,205.0,1.0,0,0,0.0,205.0,3,1.0
376,1,212.0,3,3,2,70.666667,129.0,0.608491,1,1,1.0,212.0,3,1.0
377,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
378,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
379,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
380,1,98.0,1,1,1,98.0,98.0,1.0,0,0,0.0,98.0,1,1.0
381,1,280.0,3,2,2,93.333333,176.0,0.628571,0,0,0.0,280.0,3,1.0
382,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
383,1,426.0,7,5,3,60.857143,220.0,0.516432,0,0,0.0,426.0,7,1.0
384,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
385,1,111.0,3,2,1,37.0,111.0,1.0,1,1,1.0,111.0,3,1.0
386,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
387,1,565.0,11,8,5,51.363636,278.0,0.492035,1,1,1.0,565.0,11,1.0
388,1,9.0,2,2,2,4.5,5.0,0.555556,0,2,9.0,9.0,2,1.0
389,1,362.0,5,4,3,72.4,223.0,0.616022,1,1,1.0,362.0,5,1.0
390,1,214.0,5,3,1,42.8,214.0,1.0,2,3,4.0,214.0,5,1.0
391,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
392,1,283.0,3,3,3,94.333333,133.0,0.469965,0,0,0.0,283.0,3,1.0
393,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
394,1,123.0,2,2,2,61.5,107.0,0.869919,0,0,0.0,123.0,2,1.0
395,1,29.0,3,3,2,9.666667,28.0,0.965517,2,2,2.0,29.0,3,1.0
396,1,87.0,3,1,2,29.0,56.0,0.643678,0,0,0.0,87.0,3,1.0
397,1,47.0,2,1,2,23.5,30.0,0.638298,0,0,0.0,47.0,2,1.0
398,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
399,1,318.0,2,2,2,159.0,173.0,0.544025,0,0,0.0,318.0,2,1.0
400,1,100.0,1,1,1,100.0,100.0,1.0,0,0,0.0,100.0,1,1.0
401,1,9.0,3,3,1,3.0,9.0,1.0,0,3,9.0,9.0,3,1.0
402,1,217.0,4,2,2,54.25,111.0,0.511521,2,2,2.0,217.0,4,1.0
403,1,13.0,1,1,1,13.0,13.0,1.0,0,0,0.0,13.0,1,1.0
404,1,376.0,5,4,3,75.2,182.0,0.484043,0,0,0.0,376.0,5,1.0
405,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
406,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
407,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
408,1,61.0,1,1,1,61.0,61.0,1.0,0,0,0.0,61.0,1,1.0
409,1,124.0,1,1,1,124.0,124.0,1.0,0,0,0.0,124.0,1,1.0
410,1,249.0,6,5,2,41.5,143.0,0.574297,1,2,3.0,249.0,6,1.0
411,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
412,1,12.0,2,2,2,6.0,8.0,0.666667,0,1,4.0,12.0,2,1.0
413,1,110.0,1,1,1,110.0,110.0,1.0,0,0,0.0,110.0,1,1.0
414,1,336.0,6,1,2,56.0,176.0,0.52381,2,2,2.0,336.0,6,1.0
415,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
416,1,120.0,3,1,3,40.0,108.0,0.9,0,0,0.0,120.0,3,1.0
417,1,23.0,3,3,2,7.666667,22.0,0.956522,1,2,3.0,23.0,3,1.0
418,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
419,1,377.0,5,4,2,75.4,293.0,0.777188,1,1,1.0,377.0,5,1.0
420,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
421,1,659.0,11,4,3,59.909091,345.0,0.52352,1,1,1.0,659.0,11,1.0
422,1,256.0,8,3,2,32.0,154.0,0.601562,5,5,5.0,256.0,8,1.0
423,1,260.0,5,5,4,52.0,137.0,0.526923,0,2,5.0,260.0,5,1.0
424,1,20.0,3,2,2,6.666667,19.0,0.95,1,1,1.0,20.0,3,1.0
425,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
426,1,44.0,3,1,1,14.666667,44.0,1.0,0,1,3.0,44.0,3,1.0
427,1,246.0,3,2,1,82.0,246.0,1.0,1,1,1.0,246.0,3,1.0
428,1,155.0,3,3,2,51.666667,149.0,0.96129,0,1,3.0,155.0,3,1.0
429,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
431,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
432,1,1117.0,21,16,3,53.190476,869.0,0.777977,5,8,14.0,1117.0,21,1.0
433,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
434,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
435,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
436,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
437,1,42.0,1,1,1,42.0,42.0,1.0,0,0,0.0,42.0,1,1.0
438,1,161.0,8,6,3,20.125,123.0,0.763975,1,4,8.0,161.0,8,1.0
439,1,77.0,1,1,1,77.0,77.0,1.0,0,0,0.0,77.0,1,1.0
440,1,132.0,2,2,1,66.0,132.0,1.0,1,1,1.0,132.0,2,1.0
441,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
442,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
443,1,141.0,2,2,1,70.5,141.0,1.0,0,0,0.0,141.0,2,1.0
444,1,170.0,3,2,1,56.666667,170.0,1.0,0,0,0.0,170.0,3,1.0
445,1,114.0,1,1,1,114.0,114.0,1.0,0,0,0.0,114.0,1,1.0
446,1,19.0,2,2,1,9.5,19.0,1.0,0,1,3.0,19.0,2,1.0
447,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
448,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
449,1,414.0,8,6,3,51.75,196.0,0.47343,4,4,4.0,414.0,8,1.0
450,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,2.0,2,1.0
451,1,137.0,1,1,1,137.0,137.0,1.0,0,0,0.0,137.0,1,1.0
452,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
453,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
454,1,286.0,8,4,3,35.75,126.0,0.440559,2,2,2.0,286.0,8,1.0
455,1,176.0,15,14,4,11.733333,70.0,0.397727,0,5,18.0,176.0,15,1.0
456,1,135.0,2,2,1,67.5,135.0,1.0,0,0,0.0,135.0,2,1.0
457,1,146.0,5,5,2,29.2,140.0,0.958904,3,4,6.0,146.0,5,1.0
458,1,180.0,3,3,3,60.0,82.0,0.455556,0,0,0.0,180.0,3,1.0
459,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
460,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
461,1,238.0,6,4,3,39.666667,132.0,0.554622,3,4,5.0,238.0,6,1.0
462,1,64.0,1,1,1,64.0,64.0,1.0,0,0,0.0,64.0,1,1.0
463,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
464,1,182.0,4,4,2,45.5,109.0,0.598901,1,1,1.0,182.0,4,1.0
465,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
466,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
467,1,246.0,3,2,1,82.0,246.0,1.0,0,1,2.0,246.0,3,1.0
468,1,128.0,2,1,1,64.0,128.0,1.0,1,1,1.0,128.0,2,1.0
469,1,27.0,1,1,1,27.0,27.0,1.0,0,0,0.0,27.0,1,1.0
470,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,24.0,1,1.0
471,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,1.0
472,1,87.0,2,2,1,43.5,87.0,1.0,0,1,4.0,87.0,2,1.0
473,1,86.0,3,1,2,28.666667,71.0,0.825581,1,1,1.0,86.0,3,1.0
474,1,180.0,4,4,1,45.0,180.0,1.0,2,3,4.0,180.0,4,1.0
475,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
476,1,30.0,1,1,1,30.0,30.0,1.0,0,0,0.0,30.0,1,1.0
477,1,101.0,1,1,1,101.0,101.0,1.0,0,0,0.0,101.0,1,1.0
478,1,6.0,4,2,1,1.5,6.0,1.0,3,4,6.0,6.0,4,1.0
479,1,123.0,3,3,2,41.0,121.0,0.98374,0,1,2.0,123.0,3,1.0
480,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
481,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
482,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,83.0,1,1.0
483,1,10.0,2,2,2,5.0,6.0,0.6,0,1,4.0,10.0,2,1.0
484,1,187.0,3,1,2,62.333333,98.0,0.524064,0,0,0.0,187.0,3,1.0
485,1,11.0,3,3,2,3.666667,8.0,0.727273,1,2,4.0,11.0,3,1.0
486,1,50.0,1,1,1,50.0,50.0,1.0,0,0,0.0,50.0,1,1.0
487,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
488,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
489,1,51.0,3,2,1,17.0,51.0,1.0,1,1,1.0,51.0,3,1.0
490,1,440.0,4,3,3,110.0,200.0,0.454545,0,0,0.0,440.0,4,1.0
491,1,60.0,3,2,2,20.0,32.0,0.533333,1,1,1.0,60.0,3,1.0
492,1,106.0,3,1,2,35.333333,104.0,0.981132,2,2,2.0,106.0,3,1.0
493,1,142.0,3,2,2,47.333333,132.0,0.929577,1,1,1.0,142.0,3,1.0
494,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
495,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
496,1,15.0,7,6,2,2.142857,10.0,0.666667,3,7,15.0,15.0,7,1.0
497,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
498,1,191.0,2,2,2,95.5,102.0,0.534031,0,0,0.0,191.0,2,1.0
499,1,559.0,6,3,4,93.166667,223.0,0.398927,0,0,0.0,559.0,6,1.0
500,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
501,1,351.0,7,4,4,50.142857,140.0,0.39886,1,1,1.0,351.0,7,1.0
502,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
503,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
504,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
505,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
506,1,106.0,1,1,1,106.0,106.0,1.0,0,0,0.0,106.0,1,1.0
507,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
508,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
509,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
510,1,30.0,3,1,1,10.0,30.0,1.0,0,0,0.0,30.0,3,1.0
511,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
512,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
513,1,239.0,4,2,2,59.75,121.0,0.506276,1,2,3.0,239.0,4,1.0
515,1,63.0,4,3,2,15.75,43.0,0.68254,0,0,0.0,63.0,4,1.0
516,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
517,1,256.0,6,4,2,42.666667,170.0,0.664062,3,3,3.0,256.0,6,1.0
518,1,85.0,1,1,1,85.0,85.0,1.0,0,0,0.0,85.0,1,1.0
519,1,135.0,1,1,1,135.0,135.0,1.0,0,0,0.0,135.0,1,1.0
520,1,104.0,2,1,1,52.0,104.0,1.0,0,0,0.0,104.0,2,1.0
521,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
522,1,77.0,2,2,2,38.5,55.0,0.714286,0,0,0.0,77.0,2,1.0
523,1,356.0,3,3,3,118.666667,125.0,0.351124,0,0,0.0,356.0,3,1.0
524,1,205.0,5,3,4,41.0,83.0,0.404878,1,1,1.0,205.0,5,1.0
525,1,182.0,2,2,2,91.0,98.0,0.538462,0,0,0.0,182.0,2,1.0
526,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
527,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
528,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
529,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
530,1,162.0,8,8,3,20.25,95.0,0.58642,3,5,10.0,162.0,8,1.0
531,1,90.0,1,1,1,90.0,90.0,1.0,0,0,0.0,90.0,1,1.0
532,1,16.0,2,2,2,8.0,15.0,0.9375,1,1,1.0,16.0,2,1.0
533,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
534,1,311.0,9,8,2,34.555556,301.0,0.967846,3,6,9.0,311.0,9,1.0
535,1,102.0,1,1,1,102.0,102.0,1.0,0,0,0.0,102.0,1,1.0
536,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
537,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
538,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
539,1,154.0,4,2,1,38.5,154.0,1.0,1,1,1.0,154.0,4,1.0
540,1,170.0,3,2,2,56.666667,136.0,0.8,0,0,0.0,170.0,3,1.0
541,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
542,1,109.0,5,4,1,21.8,109.0,1.0,4,4,4.0,109.0,5,1.0
543,1,322.0,10,9,5,32.2,139.0,0.431677,6,7,9.0,322.0,10,1.0
544,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
545,1,162.0,2,2,1,81.0,162.0,1.0,0,0,0.0,162.0,2,1.0
546,1,97.0,1,1,1,97.0,97.0,1.0,0,0,0.0,97.0,1,1.0
547,1,465.0,7,6,5,66.428571,260.0,0.55914,2,2,2.0,465.0,7,1.0
548,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
549,1,151.0,7,7,2,21.571429,121.0,0.801325,0,1,2.0,151.0,7,1.0
550,1,118.0,1,1,1,118.0,118.0,1.0,0,0,0.0,118.0,1,1.0
551,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
552,1,92.0,4,1,1,23.0,92.0,1.0,2,2,2.0,92.0,4,1.0
553,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
554,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
555,1,888.0,12,9,4,74.0,563.0,0.634009,0,2,9.0,888.0,12,1.0
556,1,70.0,7,6,2,10.0,36.0,0.514286,0,4,8.0,70.0,7,1.0
557,1,10.0,3,3,1,3.333333,10.0,1.0,2,2,2.0,10.0,3,1.0
558,1,27.0,3,3,1,9.0,27.0,1.0,1,2,5.0,27.0,3,1.0
559,1,217.0,3,2,3,72.333333,109.0,0.502304,0,0,0.0,217.0,3,1.0
560,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
561,1,52.0,3,3,2,17.333333,27.0,0.519231,0,1,2.0,52.0,3,1.0
562,1,225.0,6,5,1,37.5,225.0,1.0,3,3,3.0,225.0,6,1.0
563,1,306.0,7,4,5,43.714286,84.0,0.27451,1,1,1.0,306.0,7,1.0
564,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
565,1,113.0,1,1,1,113.0,113.0,1.0,0,0,0.0,113.0,1,1.0
566,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
567,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
568,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
569,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
571,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
572,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
573,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
574,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
575,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
576,1,159.0,2,2,2,79.5,115.0,0.72327,0,0,0.0,159.0,2,1.0
577,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
578,1,91.0,1,1,1,91.0,91.0,1.0,0,0,0.0,91.0,1,1.0
579,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
580,1,33.0,2,1,2,16.5,23.0,0.69697,0,0,0.0,33.0,2,1.0
581,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,9.0,1,1.0
582,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
583,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
584,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
585,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
586,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
587,1,102.0,4,2,3,25.5,37.0,0.362745,1,1,1.0,102.0,4,1.0
588,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
589,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
590,1,264.0,8,1,2,33.0,140.0,0.530303,0,2,4.0,264.0,8,1.0
591,1,177.0,5,5,3,35.4,89.0,0.502825,2,3,4.0,177.0,5,1.0
592,1,184.0,4,4,2,46.0,173.0,0.940217,0,0,0.0,184.0,4,1.0
593,1,121.0,3,2,2,40.333333,74.0,0.61157,0,0,0.0,121.0,3,1.0
594,1,118.0,1,1,1,118.0,118.0,1.0,0,0,0.0,118.0,1,1.0
595,1,67.0,1,1,1,67.0,67.0,1.0,0,0,0.0,67.0,1,1.0
596,1,201.0,3,2,2,67.0,198.0,0.985075,1,2,3.0,201.0,3,1.0
597,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
598,1,161.0,11,7,2,14.636364,128.0,0.795031,7,7,7.0,161.0,11,1.0
599,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
600,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
601,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
602,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
603,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
604,1,276.0,5,3,3,55.2,99.0,0.358696,2,2,2.0,276.0,5,1.0
605,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
606,1,10.0,4,3,2,2.5,8.0,0.8,3,3,3.0,10.0,4,1.0
607,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
608,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
609,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
610,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
611,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
613,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
614,1,16.0,1,1,1,16.0,16.0,1.0,0,0,0.0,16.0,1,1.0
615,1,209.0,5,4,3,41.8,85.0,0.406699,1,1,1.0,209.0,5,1.0
616,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
617,1,120.0,7,2,3,17.142857,94.0,0.783333,4,5,6.0,120.0,7,1.0
618,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
620,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
621,1,324.0,7,5,4,46.285714,189.0,0.583333,2,2,2.0,324.0,7,1.0
622,1,266.0,5,4,2,53.2,159.0,0.597744,1,1,1.0,266.0,5,1.0
623,1,191.0,3,2,2,63.666667,104.0,0.544503,0,0,0.0,191.0,3,1.0
624,1,97.0,1,1,1,97.0,97.0,1.0,0,0,0.0,97.0,1,1.0
625,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
626,1,76.0,1,1,1,76.0,76.0,1.0,0,0,0.0,76.0,1,1.0
627,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
628,1,182.0,5,4,4,36.4,108.0,0.593407,0,1,4.0,182.0,5,1.0
629,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,200.0,1,1.0
630,1,104.0,1,1,1,104.0,104.0,1.0,0,0,0.0,104.0,1,1.0
631,1,104.0,2,2,2,52.0,103.0,0.990385,1,1,1.0,104.0,2,1.0
632,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
633,1,160.0,6,3,4,26.666667,70.0,0.4375,1,2,4.0,160.0,6,1.0
634,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
635,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
636,1,125.0,4,3,2,31.25,69.0,0.552,1,1,1.0,125.0,4,1.0
637,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
638,1,113.0,1,1,1,113.0,113.0,1.0,0,0,0.0,113.0,1,1.0
639,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
640,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
642,1,106.0,2,1,1,53.0,106.0,1.0,0,0,0.0,106.0,2,1.0
644,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
645,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
646,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
647,1,153.0,5,4,2,30.6,122.0,0.797386,0,1,3.0,153.0,5,1.0
650,1,324.0,10,7,4,32.4,152.0,0.469136,2,3,6.0,324.0,10,1.0
651,1,459.0,5,4,1,91.8,459.0,1.0,0,1,2.0,459.0,5,1.0
652,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
653,1,169.0,2,2,2,84.5,168.0,0.994083,1,1,1.0,169.0,2,1.0
654,1,90.0,1,1,1,90.0,90.0,1.0,0,0,0.0,90.0,1,1.0
655,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
656,1,11.0,1,1,1,11.0,11.0,1.0,0,0,0.0,11.0,1,1.0
657,1,232.0,5,5,2,46.4,231.0,0.99569,1,2,3.0,232.0,5,1.0
658,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
659,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
660,1,126.0,2,2,2,63.0,119.0,0.944444,0,0,0.0,126.0,2,1.0
662,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
663,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
664,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
665,1,75.0,1,1,1,75.0,75.0,1.0,0,0,0.0,75.0,1,1.0
666,1,329.0,6,4,3,54.833333,184.0,0.559271,2,2,2.0,329.0,6,1.0
667,1,42.0,2,2,2,21.0,41.0,0.97619,1,1,1.0,42.0,2,1.0
668,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
669,1,7.0,5,5,2,1.4,4.0,0.571429,4,5,7.0,7.0,5,1.0
