membership_row_id,w1_2_has_watch_obs,w1_2_total_watch_time,w1_2_total_sessions,w1_2_unique_contents,w1_2_unique_watch_days,w1_2_avg_watch_time_per_session,w1_2_max_daily_watch_time,w1_2_max_day_share,w1_2_one_minute_watch_count,w1_2_short_watch_count_le5,w1_2_short_watch_time_le5,w1_2_week1_watch_time,w1_2_week1_sessions,w1_2_week2_watch_time,w1_2_week2_sessions,w1_2_week1_ratio,w1_2_week2_ratio,w1_2_w2_minus_w1_watch_time
235,1,64.0,32,15,8,2.0,22.0,0.34375,21,31,58.0,26.0,14,38.0,18,0.40625,0.59375,12.0
236,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
237,1,28.0,1,1,1,28.0,28.0,1.0,0,0,0.0,28.0,1,0.0,0,1.0,0.0,-28.0
238,1,117.0,2,2,2,58.5,116.0,0.991453,1,1,1.0,1.0,1,116.0,1,0.008547,0.991453,115.0
239,1,169.0,2,2,2,84.5,124.0,0.733728,0,0,0.0,124.0,1,45.0,1,0.733728,0.266272,-79.0
240,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
241,1,400.0,11,6,5,36.363636,214.0,0.535,2,4,6.0,63.0,4,337.0,7,0.1575,0.8425,274.0
242,1,316.0,5,3,2,63.2,214.0,0.677215,1,2,3.0,102.0,2,214.0,3,0.322785,0.677215,112.0
243,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
244,1,77.0,3,2,2,25.666667,66.0,0.857143,1,1,1.0,77.0,3,0.0,0,1.0,0.0,-77.0
245,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
246,1,617.0,8,6,4,77.125,224.0,0.363047,0,0,0.0,0.0,0,617.0,8,0.0,1.0,617.0
247,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,0.0,0,2.0,1,0.0,1.0,2.0
248,1,166.0,3,3,1,55.333333,166.0,1.0,0,1,4.0,0.0,0,166.0,3,0.0,1.0,166.0
249,1,325.0,3,3,3,108.333333,169.0,0.52,0,0,0.0,280.0,2,45.0,1,0.861538,0.138462,-235.0
250,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
251,1,274.0,5,2,2,54.8,145.0,0.529197,2,3,4.0,0.0,0,274.0,5,0.0,1.0,274.0
252,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
253,1,264.0,6,4,5,44.0,109.0,0.412879,0,0,0.0,99.0,3,165.0,3,0.375,0.625,66.0
254,1,2.0,2,1,2,1.0,1.0,0.5,2,2,2.0,2.0,2,0.0,0,1.0,0.0,-2.0
255,1,173.0,4,2,3,43.25,87.0,0.50289,1,1,1.0,173.0,4,0.0,0,1.0,0.0,-173.0
256,1,123.0,3,3,3,41.0,58.0,0.471545,0,0,0.0,65.0,2,58.0,1,0.528455,0.471545,-7.0
257,1,208.0,2,2,2,104.0,144.0,0.692308,0,0,0.0,144.0,1,64.0,1,0.692308,0.307692,-80.0
258,1,500.0,10,4,7,50.0,162.0,0.324,3,3,3.0,162.0,3,338.0,7,0.324,0.676,176.0
259,1,514.0,9,7,5,57.111111,285.0,0.554475,1,3,5.0,2.0,1,512.0,8,0.003891,0.996109,510.0
260,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
261,1,647.0,8,7,4,80.875,356.0,0.550232,0,0,0.0,253.0,3,394.0,5,0.391036,0.608964,141.0
262,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
263,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
264,1,206.0,14,12,5,14.714286,97.0,0.470874,7,11,16.0,195.0,7,11.0,7,0.946602,0.053398,-184.0
265,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,0.0,0,94.0,1,0.0,1.0,94.0
266,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,0.0,0,24.0,1,0.0,1.0,24.0
267,1,189.0,7,5,4,27.0,180.0,0.952381,1,5,9.0,2.0,1,187.0,6,0.010582,0.989418,185.0
268,1,212.0,2,2,1,106.0,212.0,1.0,0,0,0.0,212.0,2,0.0,0,1.0,0.0,-212.0
269,1,54.0,3,2,1,18.0,54.0,1.0,1,2,3.0,0.0,0,54.0,3,0.0,1.0,54.0
270,1,175.0,3,3,3,58.333333,134.0,0.765714,0,0,0.0,0.0,0,175.0,3,0.0,1.0,175.0
271,1,245.0,2,2,2,122.5,135.0,0.55102,0,0,0.0,245.0,2,0.0,0,1.0,0.0,-245.0
272,1,177.0,3,3,3,59.0,146.0,0.824859,1,1,1.0,30.0,1,147.0,2,0.169492,0.830508,117.0
273,1,197.0,9,8,3,21.888889,159.0,0.807107,4,5,6.0,0.0,0,197.0,9,0.0,1.0,197.0
274,1,131.0,1,1,1,131.0,131.0,1.0,0,0,0.0,0.0,0,131.0,1,0.0,1.0,131.0
275,1,43.0,2,2,2,21.5,42.0,0.976744,1,1,1.0,0.0,0,43.0,2,0.0,1.0,43.0
276,1,111.0,3,2,1,37.0,111.0,1.0,1,1,1.0,111.0,3,0.0,0,1.0,0.0,-111.0
277,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
278,1,182.0,4,2,4,45.5,98.0,0.538462,0,0,0.0,30.0,1,152.0,3,0.164835,0.835165,122.0
279,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
280,1,318.0,6,6,4,53.0,117.0,0.367925,3,3,3.0,318.0,6,0.0,0,1.0,0.0,-318.0
281,1,103.0,5,5,2,20.6,102.0,0.990291,4,4,4.0,1.0,1,102.0,4,0.009709,0.990291,101.0
282,1,240.0,2,2,2,120.0,146.0,0.608333,0,0,0.0,94.0,1,146.0,1,0.391667,0.608333,52.0
283,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
284,1,12.0,2,1,1,6.0,12.0,1.0,0,0,0.0,12.0,2,0.0,0,1.0,0.0,-12.0
285,1,16.0,2,2,1,8.0,16.0,1.0,0,1,3.0,0.0,0,16.0,2,0.0,1.0,16.0
286,1,269.0,5,3,2,53.8,227.0,0.843866,0,0,0.0,227.0,4,42.0,1,0.843866,0.156134,-185.0
287,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
288,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
289,1,130.0,2,2,2,65.0,129.0,0.992308,1,1,1.0,129.0,1,1.0,1,0.992308,0.007692,-128.0
290,1,483.0,3,3,2,161.0,366.0,0.757764,0,0,0.0,117.0,1,366.0,2,0.242236,0.757764,249.0
291,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,0.0,0,1.0,0.0,-94.0
292,1,72.0,1,1,1,72.0,72.0,1.0,0,0,0.0,72.0,1,0.0,0,1.0,0.0,-72.0
293,1,222.0,4,3,3,55.5,113.0,0.509009,0,0,0.0,109.0,3,113.0,1,0.490991,0.509009,4.0
294,1,125.0,1,1,1,125.0,125.0,1.0,0,0,0.0,0.0,0,125.0,1,0.0,1.0,125.0
295,1,916.0,9,7,3,101.777778,432.0,0.471616,1,1,1.0,113.0,1,803.0,8,0.123362,0.876638,690.0
296,1,6.0,4,4,2,1.5,5.0,0.833333,2,4,6.0,6.0,4,0.0,0,1.0,0.0,-6.0
297,1,264.0,5,4,3,52.8,141.0,0.534091,0,0,0.0,52.0,1,212.0,4,0.19697,0.80303,160.0
298,1,848.0,19,8,7,44.631579,313.0,0.369104,6,8,14.0,397.0,6,451.0,13,0.46816,0.53184,54.0
299,1,65.0,2,2,1,32.5,65.0,1.0,0,0,0.0,65.0,2,0.0,0,1.0,0.0,-65.0
300,1,179.0,4,4,3,44.75,86.0,0.480447,1,1,1.0,0.0,0,179.0,4,0.0,1.0,179.0
301,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
302,1,153.0,2,2,2,76.5,139.0,0.908497,0,0,0.0,139.0,1,14.0,1,0.908497,0.091503,-125.0
303,1,210.0,4,3,2,52.5,124.0,0.590476,0,0,0.0,0.0,0,210.0,4,0.0,1.0,210.0
304,1,121.0,2,2,2,60.5,95.0,0.785124,0,0,0.0,121.0,2,0.0,0,1.0,0.0,-121.0
305,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
306,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
307,1,7.0,3,3,3,2.333333,5.0,0.714286,2,3,7.0,6.0,2,1.0,1,0.857143,0.142857,-5.0
308,1,515.0,7,7,4,73.571429,178.0,0.345631,0,1,3.0,428.0,5,87.0,2,0.831068,0.168932,-341.0
309,1,216.0,6,5,4,36.0,173.0,0.800926,0,0,0.0,180.0,3,36.0,3,0.833333,0.166667,-144.0
310,1,149.0,2,1,1,74.5,149.0,1.0,1,1,1.0,149.0,2,0.0,0,1.0,0.0,-149.0
311,1,440.0,6,3,3,73.333333,184.0,0.418182,0,0,0.0,111.0,1,329.0,5,0.252273,0.747727,218.0
312,1,545.0,10,9,6,54.5,122.0,0.223853,4,4,4.0,453.0,9,92.0,1,0.831193,0.168807,-361.0
313,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
314,1,453.0,10,7,5,45.3,169.0,0.373068,0,1,3.0,348.0,6,105.0,4,0.768212,0.231788,-243.0
315,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
316,1,412.0,6,4,4,68.666667,121.0,0.293689,2,2,2.0,237.0,4,175.0,2,0.575243,0.424757,-62.0
317,1,496.0,5,5,2,99.2,406.0,0.818548,0,0,0.0,0.0,0,496.0,5,0.0,1.0,496.0
318,1,233.0,3,3,3,77.666667,103.0,0.44206,0,0,0.0,148.0,2,85.0,1,0.635193,0.364807,-63.0
319,1,456.0,7,6,4,65.142857,331.0,0.725877,3,4,5.0,4.0,3,452.0,4,0.008772,0.991228,448.0
320,1,185.0,2,2,2,92.5,164.0,0.886486,0,0,0.0,185.0,2,0.0,0,1.0,0.0,-185.0
321,1,173.0,6,6,2,28.833333,102.0,0.589595,4,4,4.0,0.0,0,173.0,6,0.0,1.0,173.0
322,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,200.0,1,0.0,0,1.0,0.0,-200.0
323,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
324,1,202.0,3,2,1,67.333333,202.0,1.0,1,1,1.0,202.0,3,0.0,0,1.0,0.0,-202.0
325,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
326,1,89.0,2,2,1,44.5,89.0,1.0,0,1,2.0,0.0,0,89.0,2,0.0,1.0,89.0
327,1,203.0,5,5,2,40.6,113.0,0.55665,1,1,1.0,0.0,0,203.0,5,0.0,1.0,203.0
328,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
329,1,35.0,1,1,1,35.0,35.0,1.0,0,0,0.0,35.0,1,0.0,0,1.0,0.0,-35.0
330,1,50.0,4,3,3,12.5,25.0,0.5,0,2,6.0,4.0,1,46.0,3,0.08,0.92,42.0
332,1,39.0,3,2,2,13.0,36.0,0.923077,1,2,3.0,39.0,3,0.0,0,1.0,0.0,-39.0
333,1,23.0,23,20,5,1.0,7.0,0.304348,23,23,23.0,6.0,6,17.0,17,0.26087,0.73913,11.0
334,1,3.0,3,3,3,1.0,1.0,0.333333,3,3,3.0,0.0,0,3.0,3,0.0,1.0,3.0
335,1,323.0,16,12,1,20.1875,323.0,1.0,13,13,13.0,0.0,0,323.0,16,0.0,1.0,323.0
336,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
337,1,184.0,8,2,4,23.0,105.0,0.570652,4,5,6.0,75.0,1,109.0,7,0.407609,0.592391,34.0
338,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
339,1,446.0,27,21,9,16.518519,138.0,0.309417,18,21,31.0,272.0,14,174.0,13,0.609865,0.390135,-98.0
340,1,119.0,2,2,2,59.5,111.0,0.932773,0,0,0.0,119.0,2,0.0,0,1.0,0.0,-119.0
341,1,378.0,3,3,2,126.0,242.0,0.640212,0,0,0.0,242.0,2,136.0,1,0.640212,0.359788,-106.0
342,1,240.0,4,1,4,60.0,93.0,0.3875,0,0,0.0,175.0,2,65.0,2,0.729167,0.270833,-110.0
343,1,197.0,5,4,4,39.4,115.0,0.583756,0,0,0.0,70.0,3,127.0,2,0.35533,0.64467,57.0
345,1,40.0,4,3,3,10.0,26.0,0.65,0,1,2.0,0.0,0,40.0,4,0.0,1.0,40.0
346,1,99.0,3,1,1,33.0,99.0,1.0,1,1,1.0,99.0,3,0.0,0,1.0,0.0,-99.0
348,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
351,1,30.0,2,1,2,15.0,29.0,0.966667,1,1,1.0,29.0,1,1.0,1,0.966667,0.033333,-28.0
352,1,718.0,8,7,7,89.75,269.0,0.374652,0,0,0.0,269.0,4,449.0,4,0.374652,0.625348,180.0
353,1,13.0,2,1,2,6.5,12.0,0.923077,1,1,1.0,1.0,1,12.0,1,0.076923,0.923077,11.0
354,1,218.0,7,6,3,31.142857,151.0,0.692661,0,1,3.0,218.0,7,0.0,0,1.0,0.0,-218.0
355,1,950.0,13,11,5,73.076923,410.0,0.431579,3,3,3.0,950.0,13,0.0,0,1.0,0.0,-950.0
356,1,335.0,3,2,2,111.666667,229.0,0.683582,0,0,0.0,335.0,3,0.0,0,1.0,0.0,-335.0
357,1,273.0,6,2,4,45.5,141.0,0.516484,3,3,3.0,142.0,3,131.0,3,0.520147,0.479853,-11.0
358,1,156.0,7,6,3,22.285714,78.0,0.5,4,4,4.0,156.0,7,0.0,0,1.0,0.0,-156.0
359,1,606.0,8,7,6,75.75,157.0,0.259076,1,1,1.0,209.0,3,397.0,5,0.344884,0.655116,188.0
360,1,111.0,2,2,2,55.5,110.0,0.990991,1,1,1.0,1.0,1,110.0,1,0.009009,0.990991,109.0
361,1,493.0,5,3,4,98.6,184.0,0.373225,0,0,0.0,152.0,2,341.0,3,0.308316,0.691684,189.0
362,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
363,1,192.0,2,2,1,96.0,192.0,1.0,0,0,0.0,192.0,2,0.0,0,1.0,0.0,-192.0
364,1,623.0,13,9,8,47.923077,288.0,0.462279,0,2,5.0,279.0,5,344.0,8,0.447833,0.552167,65.0
365,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
366,1,594.0,6,2,3,99.0,288.0,0.484848,0,0,0.0,594.0,6,0.0,0,1.0,0.0,-594.0
367,1,94.0,3,2,2,31.333333,93.0,0.989362,1,2,3.0,94.0,3,0.0,0,1.0,0.0,-94.0
368,1,210.0,5,5,3,42.0,144.0,0.685714,1,1,1.0,144.0,2,66.0,3,0.685714,0.314286,-78.0
370,1,99.0,5,3,4,19.8,38.0,0.383838,0,0,0.0,41.0,2,58.0,3,0.414141,0.585859,17.0
371,1,326.0,13,4,3,25.076923,241.0,0.739264,1,4,10.0,9.0,3,317.0,10,0.027607,0.972393,308.0
372,1,131.0,4,3,2,32.75,101.0,0.770992,1,1,1.0,131.0,4,0.0,0,1.0,0.0,-131.0
373,1,125.0,3,2,3,41.666667,44.0,0.352,0,0,0.0,43.0,1,82.0,2,0.344,0.656,39.0
374,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
375,1,206.0,4,3,2,51.5,205.0,0.995146,1,1,1.0,205.0,3,1.0,1,0.995146,0.004854,-204.0
376,1,212.0,3,3,2,70.666667,129.0,0.608491,1,1,1.0,212.0,3,0.0,0,1.0,0.0,-212.0
377,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,1.0,0.0,-2.0
378,1,514.0,17,10,4,30.235294,212.0,0.412451,5,8,13.0,0.0,0,514.0,17,0.0,1.0,514.0
379,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
380,1,126.0,2,1,2,63.0,98.0,0.777778,0,0,0.0,98.0,1,28.0,1,0.777778,0.222222,-70.0
381,1,440.0,6,2,4,73.333333,176.0,0.4,0,0,0.0,280.0,3,160.0,3,0.636364,0.363636,-120.0
382,1,206.0,4,3,2,51.5,111.0,0.538835,0,0,0.0,0.0,0,206.0,4,0.0,1.0,206.0
383,1,673.0,11,8,6,61.181818,220.0,0.326895,0,1,4.0,426.0,7,247.0,4,0.632987,0.367013,-179.0
384,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
385,1,218.0,6,4,2,36.333333,111.0,0.509174,2,2,2.0,111.0,3,107.0,3,0.509174,0.490826,-4.0
386,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
387,1,670.0,12,9,6,55.833333,278.0,0.414925,1,1,1.0,565.0,11,105.0,1,0.843284,0.156716,-460.0
388,1,9.0,2,2,2,4.5,5.0,0.555556,0,2,9.0,9.0,2,0.0,0,1.0,0.0,-9.0
389,1,909.0,11,10,9,82.636364,223.0,0.245325,1,1,1.0,362.0,5,547.0,6,0.39824,0.60176,185.0
390,1,214.0,5,3,1,42.8,214.0,1.0,2,3,4.0,214.0,5,0.0,0,1.0,0.0,-214.0
391,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
392,1,283.0,3,3,3,94.333333,133.0,0.469965,0,0,0.0,283.0,3,0.0,0,1.0,0.0,-283.0
393,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
394,1,211.0,6,6,3,35.166667,107.0,0.507109,1,3,8.0,123.0,2,88.0,4,0.582938,0.417062,-35.0
395,1,40.0,5,5,4,8.0,28.0,0.7,3,3,3.0,29.0,3,11.0,2,0.725,0.275,-18.0
396,1,287.0,4,2,3,71.75,200.0,0.696864,0,0,0.0,87.0,3,200.0,1,0.303136,0.696864,113.0
397,1,47.0,2,1,2,23.5,30.0,0.638298,0,0,0.0,47.0,2,0.0,0,1.0,0.0,-47.0
398,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
399,1,543.0,5,4,4,108.6,211.0,0.388582,0,0,0.0,318.0,2,225.0,3,0.585635,0.414365,-93.0
400,1,314.0,3,3,3,104.666667,115.0,0.366242,0,0,0.0,100.0,1,214.0,2,0.318471,0.681529,114.0
401,1,11.0,5,3,3,2.2,9.0,0.818182,2,5,11.0,9.0,3,2.0,2,0.818182,0.181818,-7.0
402,1,217.0,4,2,2,54.25,111.0,0.511521,2,2,2.0,217.0,4,0.0,0,1.0,0.0,-217.0
403,1,30.0,3,2,3,10.0,16.0,0.533333,1,1,1.0,13.0,1,17.0,2,0.433333,0.566667,4.0
404,1,864.0,12,9,7,72.0,182.0,0.210648,0,2,7.0,376.0,5,488.0,7,0.435185,0.564815,112.0
405,1,267.0,4,2,3,66.75,131.0,0.490637,0,0,0.0,0.0,0,267.0,4,0.0,1.0,267.0
406,1,66.0,1,1,1,66.0,66.0,1.0,0,0,0.0,0.0,0,66.0,1,0.0,1.0,66.0
407,1,95.0,2,2,2,47.5,61.0,0.642105,0,0,0.0,0.0,0,95.0,2,0.0,1.0,95.0
408,1,61.0,1,1,1,61.0,61.0,1.0,0,0,0.0,61.0,1,0.0,0,1.0,0.0,-61.0
409,1,326.0,5,4,3,65.2,124.0,0.380368,0,0,0.0,124.0,1,202.0,4,0.380368,0.619632,78.0
410,1,737.0,21,16,5,35.095238,279.0,0.378562,8,12,16.0,249.0,6,488.0,15,0.337856,0.662144,239.0
411,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
412,1,46.0,6,3,6,7.666667,20.0,0.434783,0,3,12.0,12.0,2,34.0,4,0.26087,0.73913,22.0
413,1,110.0,1,1,1,110.0,110.0,1.0,0,0,0.0,110.0,1,0.0,0,1.0,0.0,-110.0
414,1,500.0,12,3,5,41.666667,176.0,0.352,2,4,6.0,336.0,6,164.0,6,0.672,0.328,-172.0
415,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
416,1,130.0,4,1,4,32.5,108.0,0.830769,0,0,0.0,120.0,3,10.0,1,0.923077,0.076923,-110.0
417,1,219.0,8,5,5,27.375,92.0,0.420091,2,4,6.0,23.0,3,196.0,5,0.105023,0.894977,173.0
418,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
419,1,486.0,8,7,5,60.75,293.0,0.602881,1,2,3.0,377.0,5,109.0,3,0.77572,0.22428,-268.0
420,1,135.0,3,3,2,45.0,134.0,0.992593,2,2,2.0,0.0,0,135.0,3,0.0,1.0,135.0
421,1,877.0,13,5,4,67.461538,345.0,0.393387,1,1,1.0,659.0,11,218.0,2,0.751425,0.248575,-441.0
422,1,572.0,14,6,5,40.857143,171.0,0.298951,8,8,8.0,256.0,8,316.0,6,0.447552,0.552448,60.0
423,1,341.0,7,7,6,48.714286,137.0,0.40176,0,2,5.0,260.0,5,81.0,2,0.762463,0.237537,-179.0
424,1,21.0,4,3,3,5.25,19.0,0.904762,2,2,2.0,20.0,3,1.0,1,0.952381,0.047619,-19.0
425,1,182.0,4,4,3,45.5,136.0,0.747253,0,1,2.0,0.0,0,182.0,4,0.0,1.0,182.0
426,1,44.0,3,1,1,14.666667,44.0,1.0,0,1,3.0,44.0,3,0.0,0,1.0,0.0,-44.0
427,1,355.0,10,8,2,35.5,246.0,0.692958,7,7,7.0,246.0,3,109.0,7,0.692958,0.307042,-137.0
428,1,489.0,6,6,4,81.5,225.0,0.460123,0,1,3.0,155.0,3,334.0,3,0.316973,0.683027,179.0
429,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
431,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
432,1,1453.0,26,20,6,55.884615,869.0,0.598073,6,9,15.0,1117.0,21,336.0,5,0.768754,0.231246,-781.0
433,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,0.0,0,200.0,1,0.0,1.0,200.0
434,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
435,1,46.0,1,1,1,46.0,46.0,1.0,0,0,0.0,0.0,0,46.0,1,0.0,1.0,46.0
436,1,25.0,2,2,2,12.5,14.0,0.56,0,0,0.0,0.0,0,25.0,2,0.0,1.0,25.0
437,1,202.0,6,4,3,33.666667,158.0,0.782178,3,3,3.0,42.0,1,160.0,5,0.207921,0.792079,118.0
438,1,161.0,8,6,3,20.125,123.0,0.763975,1,4,8.0,161.0,8,0.0,0,1.0,0.0,-161.0
439,1,314.0,7,5,5,44.857143,101.0,0.321656,1,2,5.0,77.0,1,237.0,6,0.245223,0.754777,160.0
440,1,132.0,2,2,1,66.0,132.0,1.0,1,1,1.0,132.0,2,0.0,0,1.0,0.0,-132.0
441,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
442,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
443,1,190.0,4,3,3,47.5,141.0,0.742105,0,1,3.0,141.0,2,49.0,2,0.742105,0.257895,-92.0
444,1,170.0,3,2,1,56.666667,170.0,1.0,0,0,0.0,170.0,3,0.0,0,1.0,0.0,-170.0
445,1,372.0,3,3,3,124.0,143.0,0.384409,0,0,0.0,114.0,1,258.0,2,0.306452,0.693548,144.0
446,1,302.0,5,4,4,60.4,121.0,0.400662,0,1,3.0,19.0,2,283.0,3,0.062914,0.937086,264.0
447,1,253.0,5,5,4,50.6,128.0,0.505929,2,2,2.0,1.0,1,252.0,4,0.003953,0.996047,251.0
448,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
449,1,625.0,10,8,4,62.5,211.0,0.3376,4,4,4.0,414.0,8,211.0,2,0.6624,0.3376,-203.0
450,1,4.0,3,3,3,1.333333,2.0,0.5,2,3,4.0,2.0,2,2.0,1,0.5,0.5,0.0
451,1,249.0,2,2,2,124.5,137.0,0.550201,0,0,0.0,137.0,1,112.0,1,0.550201,0.449799,-25.0
452,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
453,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
454,1,286.0,8,4,3,35.75,126.0,0.440559,2,2,2.0,286.0,8,0.0,0,1.0,0.0,-286.0
455,1,406.0,22,21,7,18.454545,149.0,0.366995,0,6,21.0,176.0,15,230.0,7,0.433498,0.566502,54.0
456,1,173.0,3,3,2,57.666667,135.0,0.780347,0,0,0.0,135.0,2,38.0,1,0.780347,0.219653,-97.0
457,1,146.0,5,5,2,29.2,140.0,0.958904,3,4,6.0,146.0,5,0.0,0,1.0,0.0,-146.0
458,1,180.0,3,3,3,60.0,82.0,0.455556,0,0,0.0,180.0,3,0.0,0,1.0,0.0,-180.0
459,1,262.0,6,4,1,43.666667,262.0,1.0,2,2,2.0,0.0,0,262.0,6,0.0,1.0,262.0
460,1,93.0,1,1,1,93.0,93.0,1.0,0,0,0.0,0.0,0,93.0,1,0.0,1.0,93.0
461,1,366.0,8,4,5,45.75,132.0,0.360656,4,5,6.0,238.0,6,128.0,2,0.650273,0.349727,-110.0
462,1,408.0,5,5,3,81.6,252.0,0.617647,0,0,0.0,64.0,1,344.0,4,0.156863,0.843137,280.0
463,1,250.0,3,3,2,83.333333,139.0,0.556,0,0,0.0,0.0,0,250.0,3,0.0,1.0,250.0
464,1,434.0,9,7,3,48.222222,252.0,0.580645,4,4,4.0,182.0,4,252.0,5,0.419355,0.580645,70.0
465,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
466,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
467,1,372.0,7,4,4,53.142857,246.0,0.66129,2,4,9.0,246.0,3,126.0,4,0.66129,0.33871,-120.0
468,1,128.0,2,1,1,64.0,128.0,1.0,1,1,1.0,128.0,2,0.0,0,1.0,0.0,-128.0
469,1,27.0,1,1,1,27.0,27.0,1.0,0,0,0.0,27.0,1,0.0,0,1.0,0.0,-27.0
470,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,24.0,1,0.0,0,1.0,0.0,-24.0
471,1,267.0,7,7,4,38.142857,148.0,0.554307,0,2,8.0,3.0,1,264.0,6,0.011236,0.988764,261.0
472,1,87.0,2,2,1,43.5,87.0,1.0,0,1,4.0,87.0,2,0.0,0,1.0,0.0,-87.0
473,1,86.0,3,1,2,28.666667,71.0,0.825581,1,1,1.0,86.0,3,0.0,0,1.0,0.0,-86.0
474,1,305.0,6,5,2,50.833333,180.0,0.590164,3,4,5.0,180.0,4,125.0,2,0.590164,0.409836,-55.0
475,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
