membership_row_id,w1_4_has_watch_obs,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week1_watch_time,w1_4_week1_sessions,w1_4_week2_watch_time,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_week4_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w2_watch_time,w1_4_w4_minus_w3_watch_time
151,1,352.0,7,5,3,50.285714,196.0,0.556818,2,3,5.0,349.0,6,3.0,1,0.0,0,0.0,0,0.991477,0.008523,0.0,0.0,-346.0,-3.0,0.0
152,1,210.0,3,3,2,70.0,106.0,0.504762,0,0,0.0,0.0,0,106.0,2,0.0,0,104.0,1,0.0,0.504762,0.0,0.495238,106.0,-106.0,104.0
153,1,153.0,10,8,2,15.3,152.0,0.993464,6,8,10.0,153.0,10,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-153.0,0.0,0.0
154,1,1158.0,22,16,9,52.636364,436.0,0.376511,0,1,5.0,269.0,5,758.0,15,131.0,2,0.0,0,0.232297,0.654577,0.113126,0.0,489.0,-627.0,-131.0
155,1,161.0,3,2,2,53.666667,155.0,0.962733,0,0,0.0,6.0,1,0.0,0,155.0,2,0.0,0,0.037267,0.0,0.962733,0.0,-6.0,155.0,-155.0
156,1,597.0,8,3,5,74.625,201.0,0.336683,0,0,0.0,189.0,3,100.0,2,308.0,3,0.0,0,0.316583,0.167504,0.515913,0.0,-89.0,208.0,-308.0
157,1,280.0,4,2,2,70.0,185.0,0.660714,1,1,1.0,95.0,3,185.0,1,0.0,0,0.0,0,0.339286,0.660714,0.0,0.0,90.0,-185.0,0.0
159,1,309.0,9,8,6,34.333333,247.0,0.799353,5,5,5.0,13.0,1,293.0,5,3.0,3,0.0,0,0.042071,0.94822,0.009709,0.0,280.0,-290.0,-3.0
160,1,402.0,15,13,4,26.8,296.0,0.736318,5,9,18.0,2.0,1,296.0,5,104.0,9,0.0,0,0.004975,0.736318,0.258706,0.0,294.0,-192.0,-104.0
161,1,51.0,6,6,3,8.5,38.0,0.745098,3,3,3.0,38.0,4,12.0,1,1.0,1,0.0,0,0.745098,0.235294,0.019608,0.0,-26.0,-11.0,-1.0
162,1,298.0,8,5,3,37.25,105.0,0.352349,4,4,4.0,200.0,7,0.0,0,98.0,1,0.0,0,0.671141,0.0,0.328859,0.0,-200.0,98.0,-98.0
163,1,1049.0,18,12,7,58.277778,271.0,0.258341,1,2,4.0,271.0,2,290.0,7,96.0,2,392.0,7,0.258341,0.276454,0.091516,0.373689,19.0,-194.0,296.0
165,1,47.0,8,7,5,5.875,20.0,0.425532,1,5,17.0,28.0,3,4.0,1,15.0,4,0.0,0,0.595745,0.085106,0.319149,0.0,-24.0,11.0,-15.0
166,1,363.0,5,3,4,72.6,203.0,0.559229,1,1,1.0,1.0,1,362.0,4,0.0,0,0.0,0,0.002755,0.997245,0.0,0.0,361.0,-362.0,0.0
167,1,56.0,4,2,2,14.0,55.0,0.982143,2,2,2.0,1.0,1,55.0,3,0.0,0,0.0,0,0.017857,0.982143,0.0,0.0,54.0,-55.0,0.0
168,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
169,1,1218.0,22,15,10,55.363636,429.0,0.352217,1,3,9.0,771.0,14,400.0,5,1.0,1,46.0,2,0.633005,0.328407,0.000821,0.037767,-371.0,-399.0,45.0
170,1,167.0,2,2,2,83.5,84.0,0.502994,0,0,0.0,0.0,0,0.0,0,167.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,167.0,-167.0
171,1,667.0,9,7,8,74.111111,144.0,0.215892,0,0,0.0,176.0,4,181.0,2,166.0,2,144.0,1,0.263868,0.271364,0.248876,0.215892,5.0,-15.0,-22.0
172,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,0.0,0,0.0,0,1.0,1,0.5,0.0,0.0,0.5,-1.0,0.0,1.0
173,1,76.0,2,2,1,38.0,76.0,1.0,1,1,1.0,76.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-76.0,0.0,0.0
174,1,1248.0,28,20,14,44.571429,231.0,0.185096,6,13,23.0,616.0,12,426.0,8,205.0,7,1.0,1,0.49359,0.341346,0.164263,0.000801,-190.0,-221.0,-204.0
175,1,292.0,4,4,2,73.0,194.0,0.664384,0,0,0.0,292.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-292.0,0.0,0.0
176,1,135.0,5,5,1,27.0,135.0,1.0,2,2,2.0,0.0,0,135.0,5,0.0,0,0.0,0,0.0,1.0,0.0,0.0,135.0,-135.0,0.0
177,1,274.0,4,4,3,68.5,161.0,0.587591,0,1,2.0,86.0,1,0.0,0,188.0,3,0.0,0,0.313869,0.0,0.686131,0.0,-86.0,188.0,-188.0
178,1,216.0,22,12,8,9.818182,196.0,0.907407,20,20,20.0,205.0,11,3.0,3,6.0,6,2.0,2,0.949074,0.013889,0.027778,0.009259,-202.0,3.0,-4.0
179,1,175.0,11,5,7,15.909091,51.0,0.291429,0,3,11.0,81.0,5,51.0,3,43.0,3,0.0,0,0.462857,0.291429,0.245714,0.0,-30.0,-8.0,-43.0
180,1,1247.0,13,10,6,95.923077,265.0,0.21251,1,1,1.0,137.0,1,1110.0,12,0.0,0,0.0,0,0.109864,0.890136,0.0,0.0,973.0,-1110.0,0.0
181,1,46.0,2,1,1,23.0,46.0,1.0,1,1,1.0,0.0,0,0.0,0,46.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,46.0,-46.0
182,1,705.0,14,7,7,50.357143,288.0,0.408511,1,3,9.0,362.0,8,124.0,4,141.0,1,78.0,1,0.513475,0.175887,0.2,0.110638,-238.0,17.0,-63.0
183,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
184,1,207.0,2,2,2,103.5,118.0,0.570048,0,0,0.0,89.0,1,0.0,0,118.0,1,0.0,0,0.429952,0.0,0.570048,0.0,-89.0,118.0,-118.0
185,1,1222.0,12,7,6,101.833333,435.0,0.355974,1,1,1.0,199.0,2,642.0,6,381.0,4,0.0,0,0.162848,0.525368,0.311784,0.0,443.0,-261.0,-381.0
186,1,207.0,13,10,6,15.923077,69.0,0.333333,4,7,10.0,68.0,3,137.0,8,2.0,2,0.0,0,0.328502,0.661836,0.009662,0.0,69.0,-135.0,-2.0
187,1,477.0,8,6,6,59.625,145.0,0.303983,1,1,1.0,243.0,4,125.0,1,109.0,3,0.0,0,0.509434,0.262055,0.228512,0.0,-118.0,-16.0,-109.0
188,1,270.0,6,3,3,45.0,128.0,0.474074,1,2,3.0,118.0,1,0.0,0,152.0,5,0.0,0,0.437037,0.0,0.562963,0.0,-118.0,152.0,-152.0
189,1,1186.0,10,8,7,118.6,298.0,0.251265,0,1,4.0,59.0,1,631.0,6,352.0,2,144.0,1,0.049747,0.53204,0.296796,0.121417,572.0,-279.0,-208.0
190,1,369.0,7,3,5,52.714286,112.0,0.303523,0,1,2.0,0.0,0,257.0,3,112.0,4,0.0,0,0.0,0.696477,0.303523,0.0,257.0,-145.0,-112.0
191,1,234.0,3,1,2,78.0,123.0,0.525641,1,1,1.0,0.0,0,0.0,0,234.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,234.0,-234.0
192,1,165.0,6,3,4,27.5,99.0,0.6,3,4,5.0,1.0,1,63.0,2,101.0,3,0.0,0,0.006061,0.381818,0.612121,0.0,62.0,38.0,-101.0
193,1,228.0,8,6,4,28.5,82.0,0.359649,4,4,4.0,25.0,1,136.0,6,67.0,1,0.0,0,0.109649,0.596491,0.29386,0.0,111.0,-69.0,-67.0
194,1,119.0,1,1,1,119.0,119.0,1.0,0,0,0.0,0.0,0,119.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,119.0,-119.0,0.0
195,1,424.0,5,5,4,84.8,115.0,0.271226,0,0,0.0,100.0,1,108.0,1,115.0,1,101.0,2,0.235849,0.254717,0.271226,0.238208,8.0,7.0,-14.0
196,1,608.0,9,9,6,67.555556,168.0,0.276316,0,0,0.0,583.0,7,0.0,0,25.0,2,0.0,0,0.958882,0.0,0.041118,0.0,-583.0,25.0,-25.0
197,1,187.0,5,3,3,37.4,88.0,0.470588,0,1,2.0,173.0,4,14.0,1,0.0,0,0.0,0,0.925134,0.074866,0.0,0.0,-159.0,-14.0,0.0
198,1,196.0,3,2,3,65.333333,126.0,0.642857,0,0,0.0,126.0,1,0.0,0,70.0,2,0.0,0,0.642857,0.0,0.357143,0.0,-126.0,70.0,-70.0
199,1,497.0,8,7,3,62.125,330.0,0.663984,2,2,2.0,330.0,3,0.0,0,8.0,2,159.0,3,0.663984,0.0,0.016097,0.31992,-330.0,8.0,151.0
200,1,963.0,9,8,7,107.0,200.0,0.207684,0,0,0.0,467.0,5,147.0,2,149.0,1,200.0,1,0.484943,0.152648,0.154725,0.207684,-320.0,2.0,51.0
201,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
202,1,448.0,7,4,5,64.0,143.0,0.319196,0,0,0.0,158.0,3,0.0,0,290.0,4,0.0,0,0.352679,0.0,0.647321,0.0,-158.0,290.0,-290.0
203,1,111.0,11,9,5,10.090909,54.0,0.486486,7,8,10.0,37.0,2,5.0,5,69.0,4,0.0,0,0.333333,0.045045,0.621622,0.0,-32.0,64.0,-69.0
204,1,125.0,6,3,4,20.833333,59.0,0.472,1,2,5.0,52.0,3,73.0,3,0.0,0,0.0,0,0.416,0.584,0.0,0.0,21.0,-73.0,0.0
205,1,386.0,10,6,6,38.6,119.0,0.30829,3,5,8.0,141.0,2,86.0,6,159.0,2,0.0,0,0.365285,0.222798,0.411917,0.0,-55.0,73.0,-159.0
206,1,178.0,6,6,4,29.666667,133.0,0.747191,2,3,6.0,5.0,2,134.0,3,39.0,1,0.0,0,0.02809,0.752809,0.219101,0.0,129.0,-95.0,-39.0
207,1,286.0,8,5,4,35.75,147.0,0.513986,4,4,4.0,32.0,1,147.0,2,0.0,0,107.0,5,0.111888,0.513986,0.0,0.374126,115.0,-147.0,107.0
208,1,751.0,17,9,8,44.176471,306.0,0.407457,5,7,10.0,729.0,14,1.0,1,21.0,2,0.0,0,0.970706,0.001332,0.027963,0.0,-728.0,20.0,-21.0
209,1,1146.0,24,19,6,47.75,472.0,0.411867,4,5,9.0,98.0,1,815.0,17,233.0,6,0.0,0,0.085515,0.711169,0.203316,0.0,717.0,-582.0,-233.0
210,1,152.0,9,9,6,16.888889,45.0,0.296053,0,1,5.0,51.0,3,43.0,3,58.0,3,0.0,0,0.335526,0.282895,0.381579,0.0,-8.0,15.0,-58.0
211,1,145.0,10,8,3,14.5,96.0,0.662069,4,8,12.0,0.0,0,145.0,10,0.0,0,0.0,0,0.0,1.0,0.0,0.0,145.0,-145.0,0.0
212,1,514.0,6,6,5,85.666667,139.0,0.270428,1,1,1.0,0.0,0,274.0,3,240.0,3,0.0,0,0.0,0.533074,0.466926,0.0,274.0,-34.0,-240.0
213,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,0.0,0,0.0,0,7.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,7.0,-7.0
214,1,644.0,12,5,8,53.666667,204.0,0.31677,3,4,6.0,197.0,3,3.0,1,341.0,7,103.0,1,0.305901,0.004658,0.529503,0.159938,-194.0,338.0,-238.0
215,1,241.0,9,4,3,26.777778,118.0,0.489627,2,2,2.0,0.0,0,0.0,0,123.0,6,118.0,3,0.0,0.0,0.510373,0.489627,0.0,123.0,-5.0
216,1,212.0,10,6,5,21.2,118.0,0.556604,4,4,4.0,40.0,5,164.0,3,8.0,2,0.0,0,0.188679,0.773585,0.037736,0.0,124.0,-156.0,-8.0
217,1,6.0,3,3,3,2.0,4.0,0.666667,2,3,6.0,6.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0
218,1,214.0,4,3,4,53.5,89.0,0.415888,1,1,1.0,46.0,2,89.0,1,79.0,1,0.0,0,0.214953,0.415888,0.369159,0.0,43.0,-10.0,-79.0
219,1,245.0,9,6,3,27.222222,125.0,0.510204,4,6,9.0,244.0,8,0.0,0,1.0,1,0.0,0,0.995918,0.0,0.004082,0.0,-244.0,1.0,-1.0
220,1,392.0,7,3,7,56.0,110.0,0.280612,1,1,1.0,1.0,1,110.0,1,281.0,5,0.0,0,0.002551,0.280612,0.716837,0.0,109.0,171.0,-281.0
221,1,271.0,6,2,3,45.166667,144.0,0.531365,0,2,4.0,144.0,2,0.0,0,127.0,4,0.0,0,0.531365,0.0,0.468635,0.0,-144.0,127.0,-127.0
222,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
224,1,289.0,4,3,4,72.25,129.0,0.446367,0,1,4.0,96.0,1,60.0,1,133.0,2,0.0,0,0.33218,0.207612,0.460208,0.0,-36.0,73.0,-133.0
225,1,3.0,3,3,2,1.0,2.0,0.666667,3,3,3.0,0.0,0,1.0,1,0.0,0,2.0,2,0.0,0.333333,0.0,0.666667,1.0,-1.0,2.0
226,1,218.0,9,5,8,24.222222,116.0,0.53211,0,2,10.0,13.0,1,159.0,3,39.0,4,7.0,1,0.059633,0.729358,0.178899,0.03211,146.0,-120.0,-32.0
227,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
228,1,61.0,1,1,1,61.0,61.0,1.0,0,0,0.0,0.0,0,61.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,61.0,-61.0,0.0
229,1,888.0,13,9,6,68.307692,258.0,0.290541,1,2,5.0,91.0,2,389.0,4,275.0,5,133.0,2,0.102477,0.438063,0.309685,0.149775,298.0,-114.0,-142.0
230,1,123.0,5,3,3,24.6,81.0,0.658537,2,3,4.0,81.0,2,0.0,0,42.0,3,0.0,0,0.658537,0.0,0.341463,0.0,-81.0,42.0,-42.0
231,1,92.0,1,1,1,92.0,92.0,1.0,0,0,0.0,0.0,0,92.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,92.0,-92.0,0.0
232,1,708.0,21,11,10,33.714286,153.0,0.216102,9,9,9.0,127.0,6,148.0,4,250.0,6,183.0,5,0.179379,0.20904,0.353107,0.258475,21.0,102.0,-67.0
233,1,274.0,4,3,4,68.5,126.0,0.459854,0,1,2.0,229.0,2,45.0,2,0.0,0,0.0,0,0.835766,0.164234,0.0,0.0,-184.0,-45.0,0.0
234,1,287.0,5,5,3,57.4,164.0,0.571429,1,1,1.0,122.0,2,1.0,1,164.0,2,0.0,0,0.425087,0.003484,0.571429,0.0,-121.0,163.0,-164.0
235,1,65.0,33,15,9,1.969697,22.0,0.338462,22,32,59.0,26.0,14,38.0,18,1.0,1,0.0,0,0.4,0.584615,0.015385,0.0,12.0,-37.0,-1.0
236,1,111.0,2,1,1,55.5,111.0,1.0,0,1,2.0,0.0,0,0.0,0,0.0,0,111.0,2,0.0,0.0,0.0,1.0,0.0,0.0,111.0
237,1,28.0,1,1,1,28.0,28.0,1.0,0,0,0.0,28.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-28.0,0.0,0.0
238,1,117.0,2,2,2,58.5,116.0,0.991453,1,1,1.0,1.0,1,116.0,1,0.0,0,0.0,0,0.008547,0.991453,0.0,0.0,115.0,-116.0,0.0
239,1,169.0,2,2,2,84.5,124.0,0.733728,0,0,0.0,124.0,1,45.0,1,0.0,0,0.0,0,0.733728,0.266272,0.0,0.0,-79.0,-45.0,0.0
240,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,0.0,0,0.0,0,83.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,83.0,-83.0
241,1,400.0,11,6,5,36.363636,214.0,0.535,2,4,6.0,63.0,4,337.0,7,0.0,0,0.0,0,0.1575,0.8425,0.0,0.0,274.0,-337.0,0.0
242,1,742.0,15,7,6,49.466667,264.0,0.355795,4,6,8.0,102.0,2,214.0,3,264.0,3,162.0,7,0.137466,0.28841,0.355795,0.218329,112.0,50.0,-102.0
243,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,24.0,1,0.0,0.0,0.0,1.0,0.0,0.0,24.0
244,1,236.0,8,5,3,29.5,159.0,0.673729,3,4,7.0,77.0,3,0.0,0,159.0,5,0.0,0,0.326271,0.0,0.673729,0.0,-77.0,159.0,-159.0
245,1,53.0,1,1,1,53.0,53.0,1.0,0,0,0.0,0.0,0,0.0,0,53.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,53.0,-53.0
246,1,1283.0,17,12,8,75.470588,403.0,0.314108,0,0,0.0,0.0,0,617.0,8,63.0,4,603.0,5,0.0,0.480904,0.049104,0.469992,617.0,-554.0,540.0
247,1,65.0,3,3,2,21.666667,63.0,0.969231,1,2,3.0,0.0,0,2.0,1,63.0,2,0.0,0,0.0,0.030769,0.969231,0.0,2.0,61.0,-63.0
248,1,249.0,4,4,2,62.25,166.0,0.666667,0,1,4.0,0.0,0,166.0,3,83.0,1,0.0,0,0.0,0.666667,0.333333,0.0,166.0,-83.0,-83.0
249,1,649.0,7,6,6,92.714286,169.0,0.260401,0,0,0.0,280.0,2,45.0,1,324.0,4,0.0,0,0.431433,0.069337,0.49923,0.0,-235.0,279.0,-324.0
250,1,38.0,1,1,1,38.0,38.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,38.0,1,0.0,0.0,0.0,1.0,0.0,0.0,38.0
251,1,330.0,7,3,4,47.142857,145.0,0.439394,3,4,5.0,0.0,0,274.0,5,56.0,2,0.0,0,0.0,0.830303,0.169697,0.0,274.0,-218.0,-56.0
252,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,0.0,0,0.0,0,103.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,103.0,-103.0
253,1,264.0,6,4,5,44.0,109.0,0.412879,0,0,0.0,99.0,3,165.0,3,0.0,0,0.0,0,0.375,0.625,0.0,0.0,66.0,-165.0,0.0
254,1,2.0,2,1,2,1.0,1.0,0.5,2,2,2.0,2.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0
255,1,173.0,4,2,3,43.25,87.0,0.50289,1,1,1.0,173.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-173.0,0.0,0.0
256,1,123.0,3,3,3,41.0,58.0,0.471545,0,0,0.0,65.0,2,58.0,1,0.0,0,0.0,0,0.528455,0.471545,0.0,0.0,-7.0,-58.0,0.0
257,1,349.0,6,6,5,58.166667,144.0,0.412607,1,1,1.0,144.0,1,64.0,1,88.0,3,53.0,1,0.412607,0.183381,0.252149,0.151862,-80.0,24.0,-35.0
258,1,517.0,11,4,8,47.0,162.0,0.313346,3,3,3.0,162.0,3,338.0,7,17.0,1,0.0,0,0.313346,0.653772,0.032882,0.0,176.0,-321.0,-17.0
259,1,613.0,10,8,6,61.3,285.0,0.464927,1,3,5.0,2.0,1,512.0,8,99.0,1,0.0,0,0.003263,0.835237,0.161501,0.0,510.0,-413.0,-99.0
260,1,117.0,1,1,1,117.0,117.0,1.0,0,0,0.0,0.0,0,0.0,0,117.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,117.0,-117.0
261,1,1164.0,14,11,7,83.142857,356.0,0.305842,0,0,0.0,253.0,3,394.0,5,517.0,6,0.0,0,0.217354,0.338488,0.444158,0.0,141.0,123.0,-517.0
262,1,13.0,1,1,1,13.0,13.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,13.0,1,0.0,0.0,0.0,1.0,0.0,0.0,13.0
263,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,200.0,1,0.0,0.0,0.0,1.0,0.0,0.0,200.0
264,1,311.0,20,16,8,15.55,97.0,0.311897,9,16,26.0,195.0,7,11.0,7,105.0,6,0.0,0,0.62701,0.03537,0.337621,0.0,-184.0,94.0,-105.0
265,1,238.0,3,3,2,79.333333,144.0,0.605042,0,0,0.0,0.0,0,94.0,1,144.0,2,0.0,0,0.0,0.394958,0.605042,0.0,94.0,50.0,-144.0
266,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,0.0,0,24.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,24.0,-24.0,0.0
267,1,426.0,14,12,5,30.428571,237.0,0.556338,5,10,15.0,2.0,1,187.0,6,237.0,7,0.0,0,0.004695,0.438967,0.556338,0.0,185.0,50.0,-237.0
268,1,218.0,5,5,2,43.6,212.0,0.972477,0,3,6.0,212.0,2,0.0,0,6.0,3,0.0,0,0.972477,0.0,0.027523,0.0,-212.0,6.0,-6.0
269,1,169.0,4,3,2,42.25,115.0,0.680473,1,2,3.0,0.0,0,54.0,3,115.0,1,0.0,0,0.0,0.319527,0.680473,0.0,54.0,61.0,-115.0
270,1,300.0,5,4,5,60.0,134.0,0.446667,0,0,0.0,0.0,0,175.0,3,125.0,2,0.0,0,0.0,0.583333,0.416667,0.0,175.0,-50.0,-125.0
271,1,295.0,4,3,3,73.75,135.0,0.457627,0,0,0.0,245.0,2,0.0,0,50.0,2,0.0,0,0.830508,0.0,0.169492,0.0,-245.0,50.0,-50.0
272,1,201.0,5,4,4,40.2,146.0,0.726368,1,2,6.0,30.0,1,147.0,2,24.0,2,0.0,0,0.149254,0.731343,0.119403,0.0,117.0,-123.0,-24.0
273,1,735.0,19,16,7,38.684211,244.0,0.331973,5,7,9.0,0.0,0,197.0,9,538.0,10,0.0,0,0.0,0.268027,0.731973,0.0,197.0,341.0,-538.0
274,1,260.0,5,5,4,52.0,131.0,0.503846,2,2,2.0,0.0,0,131.0,1,129.0,4,0.0,0,0.0,0.503846,0.496154,0.0,131.0,-2.0,-129.0
275,1,43.0,2,2,2,21.5,42.0,0.976744,1,1,1.0,0.0,0,43.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,43.0,-43.0,0.0
276,1,111.0,3,2,1,37.0,111.0,1.0,1,1,1.0,111.0,3,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-111.0,0.0,0.0
277,1,94.0,2,2,1,47.0,94.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,94.0,2,0.0,0.0,0.0,1.0,0.0,0.0,94.0
278,1,409.0,6,4,6,68.166667,123.0,0.300733,0,0,0.0,30.0,1,152.0,3,227.0,2,0.0,0,0.07335,0.371638,0.555012,0.0,122.0,75.0,-227.0
279,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
280,1,600.0,8,7,5,75.0,282.0,0.47,3,3,3.0,318.0,6,0.0,0,0.0,0,282.0,2,0.53,0.0,0.0,0.47,-318.0,0.0,282.0
281,1,205.0,7,7,4,29.285714,102.0,0.497561,4,4,4.0,1.0,1,102.0,4,102.0,2,0.0,0,0.004878,0.497561,0.497561,0.0,101.0,0.0,-102.0
282,1,240.0,2,2,2,120.0,146.0,0.608333,0,0,0.0,94.0,1,146.0,1,0.0,0,0.0,0,0.391667,0.608333,0.0,0.0,52.0,-146.0,0.0
283,1,133.0,3,2,2,44.333333,132.0,0.992481,1,1,1.0,0.0,0,0.0,0,133.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,133.0,-133.0
284,1,280.0,21,4,4,13.333333,262.0,0.935714,10,11,14.0,12.0,2,0.0,0,4.0,1,264.0,18,0.042857,0.0,0.014286,0.942857,-12.0,4.0,260.0
285,1,272.0,4,3,2,68.0,256.0,0.941176,0,1,3.0,0.0,0,16.0,2,256.0,2,0.0,0,0.0,0.058824,0.941176,0.0,16.0,240.0,-256.0
286,1,523.0,8,5,4,65.375,227.0,0.434034,0,0,0.0,227.0,4,42.0,1,0.0,0,254.0,3,0.434034,0.080306,0.0,0.48566,-185.0,-42.0,254.0
287,1,4.0,4,3,2,1.0,3.0,0.75,4,4,4.0,0.0,0,0.0,0,0.0,0,4.0,4,0.0,0.0,0.0,1.0,0.0,0.0,4.0
288,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
289,1,135.0,5,5,3,27.0,129.0,0.955556,2,4,6.0,129.0,1,1.0,1,5.0,3,0.0,0,0.955556,0.007407,0.037037,0.0,-128.0,4.0,-5.0
290,1,602.0,4,4,3,150.5,366.0,0.607973,0,0,0.0,117.0,1,366.0,2,119.0,1,0.0,0,0.194352,0.607973,0.197674,0.0,249.0,-247.0,-119.0
291,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-94.0,0.0,0.0
292,1,72.0,1,1,1,72.0,72.0,1.0,0,0,0.0,72.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-72.0,0.0,0.0
293,1,222.0,4,3,3,55.5,113.0,0.509009,0,0,0.0,109.0,3,113.0,1,0.0,0,0.0,0,0.490991,0.509009,0.0,0.0,4.0,-113.0,0.0
294,1,283.0,2,2,2,141.5,158.0,0.558304,0,0,0.0,0.0,0,125.0,1,158.0,1,0.0,0,0.0,0.441696,0.558304,0.0,125.0,33.0,-158.0
295,1,1102.0,10,8,4,110.2,432.0,0.392015,1,1,1.0,113.0,1,803.0,8,186.0,1,0.0,0,0.102541,0.728675,0.168784,0.0,690.0,-617.0,-186.0
296,1,6.0,4,4,2,1.5,5.0,0.833333,2,4,6.0,6.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0
297,1,291.0,7,6,4,41.571429,141.0,0.484536,0,0,0.0,52.0,1,212.0,4,27.0,2,0.0,0,0.178694,0.728522,0.092784,0.0,160.0,-185.0,-27.0
298,1,1147.0,29,13,11,39.551724,313.0,0.272886,13,15,21.0,397.0,6,451.0,13,299.0,10,0.0,0,0.34612,0.3932,0.26068,0.0,54.0,-152.0,-299.0
299,1,65.0,2,2,1,32.5,65.0,1.0,0,0,0.0,65.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-65.0,0.0,0.0
300,1,179.0,4,4,3,44.75,86.0,0.480447,1,1,1.0,0.0,0,179.0,4,0.0,0,0.0,0,0.0,1.0,0.0,0.0,179.0,-179.0,0.0
301,1,253.0,10,6,3,25.3,132.0,0.521739,3,4,5.0,0.0,0,0.0,0,121.0,7,132.0,3,0.0,0.0,0.478261,0.521739,0.0,121.0,11.0
302,1,297.0,3,3,3,99.0,144.0,0.484848,0,0,0.0,139.0,1,14.0,1,144.0,1,0.0,0,0.468013,0.047138,0.484848,0.0,-125.0,130.0,-144.0
303,1,383.0,7,3,4,54.714286,124.0,0.32376,1,1,1.0,0.0,0,210.0,4,173.0,3,0.0,0,0.0,0.548303,0.451697,0.0,210.0,-37.0,-173.0
304,1,122.0,3,3,3,40.666667,95.0,0.778689,1,1,1.0,121.0,2,0.0,0,1.0,1,0.0,0,0.991803,0.0,0.008197,0.0,-121.0,1.0,-1.0
