membership_row_id,w1_3_has_watch_obs,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5,w1_3_week1_watch_time,w1_3_week1_sessions,w1_3_week2_watch_time,w1_3_week2_sessions,w1_3_week3_watch_time,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w2_watch_time
185,1,1222.0,12,7,6,101.833333,435.0,0.355974,1,1,1.0,199.0,2,642.0,6,381.0,4,0.162848,0.525368,0.311784,443.0,-261.0
186,1,207.0,13,10,6,15.923077,69.0,0.333333,4,7,10.0,68.0,3,137.0,8,2.0,2,0.328502,0.661836,0.009662,69.0,-135.0
187,1,477.0,8,6,6,59.625,145.0,0.303983,1,1,1.0,243.0,4,125.0,1,109.0,3,0.509434,0.262055,0.228512,-118.0,-16.0
188,1,270.0,6,3,3,45.0,128.0,0.474074,1,2,3.0,118.0,1,0.0,0,152.0,5,0.437037,0.0,0.562963,-118.0,152.0
189,1,1042.0,9,8,6,115.777778,298.0,0.285988,0,1,4.0,59.0,1,631.0,6,352.0,2,0.056622,0.605566,0.337812,572.0,-279.0
190,1,369.0,7,3,5,52.714286,112.0,0.303523,0,1,2.0,0.0,0,257.0,3,112.0,4,0.0,0.696477,0.303523,257.0,-145.0
191,1,234.0,3,1,2,78.0,123.0,0.525641,1,1,1.0,0.0,0,0.0,0,234.0,3,0.0,0.0,1.0,0.0,234.0
192,1,165.0,6,3,4,27.5,99.0,0.6,3,4,5.0,1.0,1,63.0,2,101.0,3,0.006061,0.381818,0.612121,62.0,38.0
193,1,228.0,8,6,4,28.5,82.0,0.359649,4,4,4.0,25.0,1,136.0,6,67.0,1,0.109649,0.596491,0.29386,111.0,-69.0
194,1,119.0,1,1,1,119.0,119.0,1.0,0,0,0.0,0.0,0,119.0,1,0.0,0,0.0,1.0,0.0,119.0,-119.0
195,1,323.0,3,3,3,107.666667,115.0,0.356037,0,0,0.0,100.0,1,108.0,1,115.0,1,0.309598,0.334365,0.356037,8.0,7.0
196,1,608.0,9,9,6,67.555556,168.0,0.276316,0,0,0.0,583.0,7,0.0,0,25.0,2,0.958882,0.0,0.041118,-583.0,25.0
197,1,187.0,5,3,3,37.4,88.0,0.470588,0,1,2.0,173.0,4,14.0,1,0.0,0,0.925134,0.074866,0.0,-159.0,-14.0
198,1,196.0,3,2,3,65.333333,126.0,0.642857,0,0,0.0,126.0,1,0.0,0,70.0,2,0.642857,0.0,0.357143,-126.0,70.0
199,1,338.0,5,4,2,67.6,330.0,0.976331,1,1,1.0,330.0,3,0.0,0,8.0,2,0.976331,0.0,0.023669,-330.0,8.0
200,1,763.0,8,7,6,95.375,197.0,0.258191,0,0,0.0,467.0,5,147.0,2,149.0,1,0.612058,0.192661,0.195282,-320.0,2.0
201,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
202,1,448.0,7,4,5,64.0,143.0,0.319196,0,0,0.0,158.0,3,0.0,0,290.0,4,0.352679,0.0,0.647321,-158.0,290.0
203,1,111.0,11,9,5,10.090909,54.0,0.486486,7,8,10.0,37.0,2,5.0,5,69.0,4,0.333333,0.045045,0.621622,-32.0,64.0
204,1,125.0,6,3,4,20.833333,59.0,0.472,1,2,5.0,52.0,3,73.0,3,0.0,0,0.416,0.584,0.0,21.0,-73.0
205,1,386.0,10,6,6,38.6,119.0,0.30829,3,5,8.0,141.0,2,86.0,6,159.0,2,0.365285,0.222798,0.411917,-55.0,73.0
206,1,178.0,6,6,4,29.666667,133.0,0.747191,2,3,6.0,5.0,2,134.0,3,39.0,1,0.02809,0.752809,0.219101,129.0,-95.0
207,1,179.0,3,2,2,59.666667,147.0,0.821229,1,1,1.0,32.0,1,147.0,2,0.0,0,0.178771,0.821229,0.0,115.0,-147.0
208,1,751.0,17,9,8,44.176471,306.0,0.407457,5,7,10.0,729.0,14,1.0,1,21.0,2,0.970706,0.001332,0.027963,-728.0,20.0
209,1,1146.0,24,19,6,47.75,472.0,0.411867,4,5,9.0,98.0,1,815.0,17,233.0,6,0.085515,0.711169,0.203316,717.0,-582.0
210,1,152.0,9,9,6,16.888889,45.0,0.296053,0,1,5.0,51.0,3,43.0,3,58.0,3,0.335526,0.282895,0.381579,-8.0,15.0
211,1,145.0,10,8,3,14.5,96.0,0.662069,4,8,12.0,0.0,0,145.0,10,0.0,0,0.0,1.0,0.0,145.0,-145.0
212,1,514.0,6,6,5,85.666667,139.0,0.270428,1,1,1.0,0.0,0,274.0,3,240.0,3,0.0,0.533074,0.466926,274.0,-34.0
213,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,0.0,0,0.0,0,7.0,1,0.0,0.0,1.0,0.0,7.0
214,1,541.0,11,5,7,49.181818,204.0,0.377079,3,4,6.0,197.0,3,3.0,1,341.0,7,0.36414,0.005545,0.630314,-194.0,338.0
215,1,123.0,6,4,2,20.5,104.0,0.845528,1,1,1.0,0.0,0,0.0,0,123.0,6,0.0,0.0,1.0,0.0,123.0
216,1,212.0,10,6,5,21.2,118.0,0.556604,4,4,4.0,40.0,5,164.0,3,8.0,2,0.188679,0.773585,0.037736,124.0,-156.0
217,1,6.0,3,3,3,2.0,4.0,0.666667,2,3,6.0,6.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-6.0,0.0
218,1,214.0,4,3,4,53.5,89.0,0.415888,1,1,1.0,46.0,2,89.0,1,79.0,1,0.214953,0.415888,0.369159,43.0,-10.0
219,1,245.0,9,6,3,27.222222,125.0,0.510204,4,6,9.0,244.0,8,0.0,0,1.0,1,0.995918,0.0,0.004082,-244.0,1.0
220,1,392.0,7,3,7,56.0,110.0,0.280612,1,1,1.0,1.0,1,110.0,1,281.0,5,0.002551,0.280612,0.716837,109.0,171.0
221,1,271.0,6,2,3,45.166667,144.0,0.531365,0,2,4.0,144.0,2,0.0,0,127.0,4,0.531365,0.0,0.468635,-144.0,127.0
222,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
224,1,289.0,4,3,4,72.25,129.0,0.446367,0,1,4.0,96.0,1,60.0,1,133.0,2,0.33218,0.207612,0.460208,-36.0,73.0
225,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,1.0,0.0,1.0,-1.0
226,1,211.0,8,4,7,26.375,116.0,0.549763,0,2,10.0,13.0,1,159.0,3,39.0,4,0.061611,0.753555,0.184834,146.0,-120.0
227,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
228,1,61.0,1,1,1,61.0,61.0,1.0,0,0,0.0,0.0,0,61.0,1,0.0,0,0.0,1.0,0.0,61.0,-61.0
229,1,755.0,11,8,5,68.636364,258.0,0.341722,1,2,5.0,91.0,2,389.0,4,275.0,5,0.12053,0.515232,0.364238,298.0,-114.0
230,1,123.0,5,3,3,24.6,81.0,0.658537,2,3,4.0,81.0,2,0.0,0,42.0,3,0.658537,0.0,0.341463,-81.0,42.0
231,1,92.0,1,1,1,92.0,92.0,1.0,0,0,0.0,0.0,0,92.0,1,0.0,0,0.0,1.0,0.0,92.0,-92.0
232,1,525.0,16,9,7,32.8125,148.0,0.281905,8,8,8.0,127.0,6,148.0,4,250.0,6,0.241905,0.281905,0.47619,21.0,102.0
233,1,274.0,4,3,4,68.5,126.0,0.459854,0,1,2.0,229.0,2,45.0,2,0.0,0,0.835766,0.164234,0.0,-184.0,-45.0
234,1,287.0,5,5,3,57.4,164.0,0.571429,1,1,1.0,122.0,2,1.0,1,164.0,2,0.425087,0.003484,0.571429,-121.0,163.0
235,1,65.0,33,15,9,1.969697,22.0,0.338462,22,32,59.0,26.0,14,38.0,18,1.0,1,0.4,0.584615,0.015385,12.0,-37.0
236,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
237,1,28.0,1,1,1,28.0,28.0,1.0,0,0,0.0,28.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-28.0,0.0
238,1,117.0,2,2,2,58.5,116.0,0.991453,1,1,1.0,1.0,1,116.0,1,0.0,0,0.008547,0.991453,0.0,115.0,-116.0
239,1,169.0,2,2,2,84.5,124.0,0.733728,0,0,0.0,124.0,1,45.0,1,0.0,0,0.733728,0.266272,0.0,-79.0,-45.0
240,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,0.0,0,0.0,0,83.0,1,0.0,0.0,1.0,0.0,83.0
241,1,400.0,11,6,5,36.363636,214.0,0.535,2,4,6.0,63.0,4,337.0,7,0.0,0,0.1575,0.8425,0.0,274.0,-337.0
242,1,580.0,8,4,3,72.5,264.0,0.455172,2,3,4.0,102.0,2,214.0,3,264.0,3,0.175862,0.368966,0.455172,112.0,50.0
243,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
244,1,236.0,8,5,3,29.5,159.0,0.673729,3,4,7.0,77.0,3,0.0,0,159.0,5,0.326271,0.0,0.673729,-77.0,159.0
245,1,53.0,1,1,1,53.0,53.0,1.0,0,0,0.0,0.0,0,0.0,0,53.0,1,0.0,0.0,1.0,0.0,53.0
246,1,680.0,12,8,6,56.666667,224.0,0.329412,0,0,0.0,0.0,0,617.0,8,63.0,4,0.0,0.907353,0.092647,617.0,-554.0
247,1,65.0,3,3,2,21.666667,63.0,0.969231,1,2,3.0,0.0,0,2.0,1,63.0,2,0.0,0.030769,0.969231,2.0,61.0
248,1,249.0,4,4,2,62.25,166.0,0.666667,0,1,4.0,0.0,0,166.0,3,83.0,1,0.0,0.666667,0.333333,166.0,-83.0
249,1,649.0,7,6,6,92.714286,169.0,0.260401,0,0,0.0,280.0,2,45.0,1,324.0,4,0.431433,0.069337,0.49923,-235.0,279.0
250,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
251,1,330.0,7,3,4,47.142857,145.0,0.439394,3,4,5.0,0.0,0,274.0,5,56.0,2,0.0,0.830303,0.169697,274.0,-218.0
252,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,0.0,0,0.0,0,103.0,1,0.0,0.0,1.0,0.0,103.0
253,1,264.0,6,4,5,44.0,109.0,0.412879,0,0,0.0,99.0,3,165.0,3,0.0,0,0.375,0.625,0.0,66.0,-165.0
254,1,2.0,2,1,2,1.0,1.0,0.5,2,2,2.0,2.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-2.0,0.0
255,1,173.0,4,2,3,43.25,87.0,0.50289,1,1,1.0,173.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-173.0,0.0
256,1,123.0,3,3,3,41.0,58.0,0.471545,0,0,0.0,65.0,2,58.0,1,0.0,0,0.528455,0.471545,0.0,-7.0,-58.0
257,1,296.0,5,5,4,59.2,144.0,0.486486,1,1,1.0,144.0,1,64.0,1,88.0,3,0.486486,0.216216,0.297297,-80.0,24.0
258,1,517.0,11,4,8,47.0,162.0,0.313346,3,3,3.0,162.0,3,338.0,7,17.0,1,0.313346,0.653772,0.032882,176.0,-321.0
259,1,613.0,10,8,6,61.3,285.0,0.464927,1,3,5.0,2.0,1,512.0,8,99.0,1,0.003263,0.835237,0.161501,510.0,-413.0
260,1,117.0,1,1,1,117.0,117.0,1.0,0,0,0.0,0.0,0,0.0,0,117.0,1,0.0,0.0,1.0,0.0,117.0
261,1,1164.0,14,11,7,83.142857,356.0,0.305842,0,0,0.0,253.0,3,394.0,5,517.0,6,0.217354,0.338488,0.444158,141.0,123.0
262,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
263,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
264,1,311.0,20,16,8,15.55,97.0,0.311897,9,16,26.0,195.0,7,11.0,7,105.0,6,0.62701,0.03537,0.337621,-184.0,94.0
265,1,238.0,3,3,2,79.333333,144.0,0.605042,0,0,0.0,0.0,0,94.0,1,144.0,2,0.0,0.394958,0.605042,94.0,50.0
266,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,0.0,0,24.0,1,0.0,0,0.0,1.0,0.0,24.0,-24.0
267,1,426.0,14,12,5,30.428571,237.0,0.556338,5,10,15.0,2.0,1,187.0,6,237.0,7,0.004695,0.438967,0.556338,185.0,50.0
268,1,218.0,5,5,2,43.6,212.0,0.972477,0,3,6.0,212.0,2,0.0,0,6.0,3,0.972477,0.0,0.027523,-212.0,6.0
269,1,169.0,4,3,2,42.25,115.0,0.680473,1,2,3.0,0.0,0,54.0,3,115.0,1,0.0,0.319527,0.680473,54.0,61.0
270,1,300.0,5,4,5,60.0,134.0,0.446667,0,0,0.0,0.0,0,175.0,3,125.0,2,0.0,0.583333,0.416667,175.0,-50.0
271,1,295.0,4,3,3,73.75,135.0,0.457627,0,0,0.0,245.0,2,0.0,0,50.0,2,0.830508,0.0,0.169492,-245.0,50.0
272,1,201.0,5,4,4,40.2,146.0,0.726368,1,2,6.0,30.0,1,147.0,2,24.0,2,0.149254,0.731343,0.119403,117.0,-123.0
273,1,735.0,19,16,7,38.684211,244.0,0.331973,5,7,9.0,0.0,0,197.0,9,538.0,10,0.0,0.268027,0.731973,197.0,341.0
274,1,260.0,5,5,4,52.0,131.0,0.503846,2,2,2.0,0.0,0,131.0,1,129.0,4,0.0,0.503846,0.496154,131.0,-2.0
275,1,43.0,2,2,2,21.5,42.0,0.976744,1,1,1.0,0.0,0,43.0,2,0.0,0,0.0,1.0,0.0,43.0,-43.0
276,1,111.0,3,2,1,37.0,111.0,1.0,1,1,1.0,111.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-111.0,0.0
277,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
278,1,409.0,6,4,6,68.166667,123.0,0.300733,0,0,0.0,30.0,1,152.0,3,227.0,2,0.07335,0.371638,0.555012,122.0,75.0
279,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
280,1,318.0,6,6,4,53.0,117.0,0.367925,3,3,3.0,318.0,6,0.0,0,0.0,0,1.0,0.0,0.0,-318.0,0.0
281,1,205.0,7,7,4,29.285714,102.0,0.497561,4,4,4.0,1.0,1,102.0,4,102.0,2,0.004878,0.497561,0.497561,101.0,0.0
282,1,240.0,2,2,2,120.0,146.0,0.608333,0,0,0.0,94.0,1,146.0,1,0.0,0,0.391667,0.608333,0.0,52.0,-146.0
283,1,133.0,3,2,2,44.333333,132.0,0.992481,1,1,1.0,0.0,0,0.0,0,133.0,3,0.0,0.0,1.0,0.0,133.0
284,1,16.0,3,2,2,5.333333,12.0,0.75,0,1,4.0,12.0,2,0.0,0,4.0,1,0.75,0.0,0.25,-12.0,4.0
285,1,272.0,4,3,2,68.0,256.0,0.941176,0,1,3.0,0.0,0,16.0,2,256.0,2,0.0,0.058824,0.941176,16.0,240.0
286,1,269.0,5,3,2,53.8,227.0,0.843866,0,0,0.0,227.0,4,42.0,1,0.0,0,0.843866,0.156134,0.0,-185.0,-42.0
287,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
288,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,1.0,0.0,1.0,-1.0
289,1,135.0,5,5,3,27.0,129.0,0.955556,2,4,6.0,129.0,1,1.0,1,5.0,3,0.955556,0.007407,0.037037,-128.0,4.0
290,1,602.0,4,4,3,150.5,366.0,0.607973,0,0,0.0,117.0,1,366.0,2,119.0,1,0.194352,0.607973,0.197674,249.0,-247.0
291,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-94.0,0.0
292,1,72.0,1,1,1,72.0,72.0,1.0,0,0,0.0,72.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-72.0,0.0
293,1,222.0,4,3,3,55.5,113.0,0.509009,0,0,0.0,109.0,3,113.0,1,0.0,0,0.490991,0.509009,0.0,4.0,-113.0
294,1,283.0,2,2,2,141.5,158.0,0.558304,0,0,0.0,0.0,0,125.0,1,158.0,1,0.0,0.441696,0.558304,125.0,33.0
295,1,1102.0,10,8,4,110.2,432.0,0.392015,1,1,1.0,113.0,1,803.0,8,186.0,1,0.102541,0.728675,0.168784,690.0,-617.0
296,1,6.0,4,4,2,1.5,5.0,0.833333,2,4,6.0,6.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-6.0,0.0
297,1,291.0,7,6,4,41.571429,141.0,0.484536,0,0,0.0,52.0,1,212.0,4,27.0,2,0.178694,0.728522,0.092784,160.0,-185.0
298,1,1147.0,29,13,11,39.551724,313.0,0.272886,13,15,21.0,397.0,6,451.0,13,299.0,10,0.34612,0.3932,0.26068,54.0,-152.0
299,1,65.0,2,2,1,32.5,65.0,1.0,0,0,0.0,65.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-65.0,0.0
300,1,179.0,4,4,3,44.75,86.0,0.480447,1,1,1.0,0.0,0,179.0,4,0.0,0,0.0,1.0,0.0,179.0,-179.0
301,1,121.0,7,4,2,17.285714,83.0,0.68595,2,3,4.0,0.0,0,0.0,0,121.0,7,0.0,0.0,1.0,0.0,121.0
302,1,297.0,3,3,3,99.0,144.0,0.484848,0,0,0.0,139.0,1,14.0,1,144.0,1,0.468013,0.047138,0.484848,-125.0,130.0
303,1,383.0,7,3,4,54.714286,124.0,0.32376,1,1,1.0,0.0,0,210.0,4,173.0,3,0.0,0.548303,0.451697,210.0,-37.0
304,1,122.0,3,3,3,40.666667,95.0,0.778689,1,1,1.0,121.0,2,0.0,0,1.0,1,0.991803,0.0,0.008197,-121.0,1.0
305,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
306,1,209.0,3,3,3,69.666667,124.0,0.593301,0,1,2.0,0.0,0,0.0,0,209.0,3,0.0,0.0,1.0,0.0,209.0
307,1,180.0,12,3,7,15.0,117.0,0.65,4,6,12.0,6.0,2,1.0,1,173.0,9,0.033333,0.005556,0.961111,-5.0,172.0
308,1,737.0,11,11,6,67.0,178.0,0.24152,1,2,4.0,428.0,5,87.0,2,222.0,4,0.580733,0.118046,0.301221,-341.0,135.0
309,1,327.0,8,6,5,40.875,173.0,0.529052,0,0,0.0,180.0,3,36.0,3,111.0,2,0.550459,0.110092,0.33945,-144.0,75.0
310,1,587.0,9,6,4,65.222222,221.0,0.376491,2,3,7.0,149.0,2,0.0,0,438.0,7,0.253833,0.0,0.746167,-149.0,438.0
311,1,560.0,7,4,4,80.0,184.0,0.328571,0,0,0.0,111.0,1,329.0,5,120.0,1,0.198214,0.5875,0.214286,218.0,-209.0
312,1,846.0,13,12,9,65.076923,150.0,0.177305,4,4,4.0,453.0,9,92.0,1,301.0,3,0.535461,0.108747,0.355792,-361.0,209.0
313,1,34.0,2,2,2,17.0,33.0,0.970588,1,1,1.0,0.0,0,1.0,1,33.0,1,0.0,0.029412,0.970588,1.0,32.0
314,1,655.0,14,8,6,46.785714,202.0,0.308397,2,3,5.0,348.0,6,105.0,4,202.0,4,0.531298,0.160305,0.308397,-243.0,97.0
315,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
316,1,707.0,12,8,6,58.916667,259.0,0.366337,3,4,7.0,237.0,4,175.0,2,295.0,6,0.335219,0.247525,0.417256,-62.0,120.0
317,1,898.0,11,10,5,81.636364,406.0,0.452116,2,2,2.0,0.0,0,496.0,5,402.0,6,0.0,0.552339,0.447661,496.0,-94.0
318,1,262.0,5,4,4,52.4,103.0,0.39313,1,1,1.0,148.0,2,85.0,1,29.0,2,0.564885,0.324427,0.110687,-63.0,-56.0
319,1,790.0,13,8,8,60.769231,331.0,0.418987,5,6,7.0,4.0,3,452.0,4,334.0,6,0.005063,0.572152,0.422785,448.0,-118.0
320,1,185.0,2,2,2,92.5,164.0,0.886486,0,0,0.0,185.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-185.0,0.0
321,1,173.0,6,6,2,28.833333,102.0,0.589595,4,4,4.0,0.0,0,173.0,6,0.0,0,0.0,1.0,0.0,173.0,-173.0
322,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,200.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-200.0,0.0
323,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
324,1,202.0,3,2,1,67.333333,202.0,1.0,1,1,1.0,202.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-202.0,0.0
325,1,181.0,3,3,3,60.333333,90.0,0.497238,1,1,1.0,0.0,0,0.0,0,181.0,3,0.0,0.0,1.0,0.0,181.0
326,1,210.0,7,4,3,30.0,92.0,0.438095,1,4,9.0,0.0,0,89.0,2,121.0,5,0.0,0.42381,0.57619,89.0,32.0
327,1,203.0,5,5,2,40.6,113.0,0.55665,1,1,1.0,0.0,0,203.0,5,0.0,0,0.0,1.0,0.0,203.0,-203.0
328,1,78.0,1,1,1,78.0,78.0,1.0,0,0,0.0,0.0,0,0.0,0,78.0,1,0.0,0.0,1.0,0.0,78.0
329,1,35.0,1,1,1,35.0,35.0,1.0,0,0,0.0,35.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-35.0,0.0
330,1,96.0,5,3,4,19.2,46.0,0.479167,0,2,6.0,4.0,1,46.0,3,46.0,1,0.041667,0.479167,0.479167,42.0,0.0
332,1,79.0,4,3,3,19.75,40.0,0.506329,1,2,3.0,39.0,3,0.0,0,40.0,1,0.493671,0.0,0.506329,-39.0,40.0
333,1,23.0,23,20,5,1.0,7.0,0.304348,23,23,23.0,6.0,6,17.0,17,0.0,0,0.26087,0.73913,0.0,11.0,-17.0
334,1,118.0,9,6,5,13.111111,114.0,0.966102,7,7,7.0,0.0,0,3.0,3,115.0,6,0.0,0.025424,0.974576,3.0,112.0
335,1,324.0,17,13,2,19.058824,323.0,0.996914,14,14,14.0,0.0,0,323.0,16,1.0,1,0.0,0.996914,0.003086,323.0,-322.0
336,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
337,1,184.0,8,2,4,23.0,105.0,0.570652,4,5,6.0,75.0,1,109.0,7,0.0,0,0.407609,0.592391,0.0,34.0,-109.0
338,1,93.0,1,1,1,93.0,93.0,1.0,0,0,0.0,0.0,0,0.0,0,93.0,1,0.0,0.0,1.0,0.0,93.0
339,1,651.0,32,23,13,20.34375,138.0,0.211982,20,23,33.0,272.0,14,174.0,13,205.0,5,0.417819,0.267281,0.3149,-98.0,31.0
340,1,119.0,2,2,2,59.5,111.0,0.932773,0,0,0.0,119.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-119.0,0.0
341,1,437.0,6,6,4,72.833333,242.0,0.553776,0,1,5.0,242.0,2,136.0,1,59.0,3,0.553776,0.311213,0.135011,-106.0,-77.0
342,1,305.0,6,1,6,50.833333,93.0,0.304918,0,0,0.0,175.0,2,65.0,2,65.0,2,0.57377,0.213115,0.213115,-110.0,0.0
343,1,197.0,5,4,4,39.4,115.0,0.583756,0,0,0.0,70.0,3,127.0,2,0.0,0,0.35533,0.64467,0.0,57.0,-127.0
345,1,185.0,5,3,4,37.0,145.0,0.783784,0,1,2.0,0.0,0,40.0,4,145.0,1,0.0,0.216216,0.783784,40.0,105.0
346,1,130.0,4,2,2,32.5,99.0,0.761538,1,1,1.0,99.0,3,0.0,0,31.0,1,0.761538,0.0,0.238462,-99.0,31.0
348,1,129.0,1,1,1,129.0,129.0,1.0,0,0,0.0,0.0,0,0.0,0,129.0,1,0.0,0.0,1.0,0.0,129.0
351,1,57.0,6,5,4,9.5,29.0,0.508772,2,2,2.0,29.0,1,1.0,1,27.0,4,0.508772,0.017544,0.473684,-28.0,26.0
352,1,877.0,13,11,9,67.461538,269.0,0.306727,0,0,0.0,269.0,4,449.0,4,159.0,5,0.306727,0.511973,0.1813,180.0,-290.0
353,1,14.0,3,2,3,4.666667,12.0,0.857143,2,2,2.0,1.0,1,12.0,1,1.0,1,0.071429,0.857143,0.071429,11.0,-11.0
354,1,872.0,15,12,6,58.133333,400.0,0.458716,1,2,4.0,218.0,7,0.0,0,654.0,8,0.25,0.0,0.75,-218.0,654.0
355,1,951.0,14,12,6,67.928571,410.0,0.431125,4,4,4.0,950.0,13,0.0,0,1.0,1,0.998948,0.0,0.001052,-950.0,1.0
356,1,490.0,6,5,3,81.666667,229.0,0.467347,1,1,1.0,335.0,3,0.0,0,155.0,3,0.683673,0.0,0.316327,-335.0,155.0
357,1,273.0,6,2,4,45.5,141.0,0.516484,3,3,3.0,142.0,3,131.0,3,0.0,0,0.520147,0.479853,0.0,-11.0,-131.0
358,1,156.0,7,6,3,22.285714,78.0,0.5,4,4,4.0,156.0,7,0.0,0,0.0,0,1.0,0.0,0.0,-156.0,0.0
359,1,1158.0,14,11,10,82.714286,217.0,0.187392,1,1,1.0,209.0,3,397.0,5,552.0,6,0.180484,0.342832,0.476684,188.0,155.0
360,1,111.0,2,2,2,55.5,110.0,0.990991,1,1,1.0,1.0,1,110.0,1,0.0,0,0.009009,0.990991,0.0,109.0,-110.0
361,1,627.0,7,5,6,89.571429,184.0,0.293461,0,0,0.0,152.0,2,341.0,3,134.0,2,0.242424,0.54386,0.213716,189.0,-207.0
362,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,0.0,0,0.0,0,103.0,1,0.0,0.0,1.0,0.0,103.0
363,1,192.0,2,2,1,96.0,192.0,1.0,0,0,0.0,192.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-192.0,0.0
364,1,812.0,18,14,11,45.111111,288.0,0.35468,0,3,8.0,279.0,5,344.0,8,189.0,5,0.343596,0.423645,0.232759,65.0,-155.0
365,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
366,1,597.0,7,3,4,85.285714,288.0,0.482412,0,1,3.0,594.0,6,0.0,0,3.0,1,0.994975,0.0,0.005025,-594.0,3.0
367,1,197.0,7,3,3,28.142857,103.0,0.522843,2,5,8.0,94.0,3,0.0,0,103.0,4,0.477157,0.0,0.522843,-94.0,103.0
368,1,210.0,5,5,3,42.0,144.0,0.685714,1,1,1.0,144.0,2,66.0,3,0.0,0,0.685714,0.314286,0.0,-78.0,-66.0
370,1,153.0,8,4,6,19.125,50.0,0.326797,0,1,4.0,41.0,2,58.0,3,54.0,3,0.267974,0.379085,0.352941,17.0,-4.0
371,1,326.0,13,4,3,25.076923,241.0,0.739264,1,4,10.0,9.0,3,317.0,10,0.0,0,0.027607,0.972393,0.0,308.0,-317.0
372,1,131.0,4,3,2,32.75,101.0,0.770992,1,1,1.0,131.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-131.0,0.0
373,1,155.0,4,3,4,38.75,44.0,0.283871,0,0,0.0,43.0,1,82.0,2,30.0,1,0.277419,0.529032,0.193548,39.0,-52.0
374,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
