row_id,promo_scope,is_repurchase,previous_segment_id,revised_segment_family,revised_assignment_reason,gb_churn_risk_score_oof,lr_churn_risk_score_oof,key_flags,retained_subsignals,user_approval_required
128,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7517691781309792,0.9023949581404678,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
129,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0544424598380854,0.0995988842355642,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
130,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1966720391485675,0.6597358400903797,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
131,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0247282594989027,0.0709333447288511,content_preference_signal,content_context_marker,yes
132,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2524267884774562,0.4419462612915124,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
133,promo0,1,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.323989888184186,0.5349949778300452,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
134,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2118422811903425,0.5218418652425337,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
135,promo0,0,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.2885345550585012,0.4477272411469298,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
136,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8115705243414998,0.9930099857531066,week3_inactive;retention_decay;only_w1;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
137,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.4929380038003291,0.7735066293039696,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
138,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1515319043050932,0.3791863478299069,content_preference_signal,content_context_marker,yes
139,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1619529845802761,0.3258849485100301,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
140,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0434155676270894,0.0457212395509457,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
141,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0199685450682204,0.0544836827075415,stable_usage;content_preference_signal,content_context_marker,yes
142,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2609994934148048,0.4503482617972233,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
143,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2723694218965097,0.5365194129979087,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
144,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0531864724478593,0.0487675276278533,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
145,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.2027848700479908,0.401188047303796,stable_usage;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker,yes
146,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0901972340317459,0.1986429858055307,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
147,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0549352256447085,0.0612239139480916,cold_start_weak;stable_usage;content_preference_signal,content_context_marker,yes
148,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0694305440442162,0.1806056392638046,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
149,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0123054264537241,0.0099074682349847,cold_start_weak;stable_usage,none,yes
150,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2140520900437218,0.2967506359805061,cold_start_weak;content_preference_signal,content_context_marker,yes
151,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7915719569729609,0.9845035129274394,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
152,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2639639221904335,0.4345308264416341,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
153,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5067858720867011,0.8571032501365665,week3_inactive;retention_decay;only_w1;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
154,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.022019081601396,0.2056707092060024,content_preference_signal,content_context_marker,yes
155,promo0,1,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.3175162130295997,0.4281907874460587,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
156,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0667349830878339,0.1473835128519498,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
157,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.4549945631972071,0.6627650146098731,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
158,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2484200579724513,0.5879448714280153,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
159,promo0,0,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.3082045620754606,0.8552635588180318,retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
160,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0391784510743944,0.0715718235132031,content_preference_signal,content_context_marker,yes
161,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.892926282864947,0.9852774360725512,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
162,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0073512368854071,0.0104316433747585,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
163,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6401635569460582,0.9037481595721314,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
164,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7175118514294612,0.9423389585492808,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
165,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1031154194036487,0.2956197343655883,week3_inactive;retention_decay;cold_start_weak;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
166,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0253077863235076,0.3272037836347202,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
167,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2595768129312509,0.5128465734838061,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
168,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0159976407747174,0.0776391121990435,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
169,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2419610829305658,0.3589503037385204,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
170,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.2262305981307479,0.2480138481620806,cold_start_weak;stable_usage;content_preference_signal,content_context_marker,yes
171,promo0,0,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4769457820735552,0.8002037691826474,content_preference_signal,content_context_marker,yes
