MovieCd,movieNm(api),movieNmEn,showTm,prdtYear,openDt,typeNm,nationNm,genreNm,directors,actors,watchGrade,wavve_title
20144481,타임 패러독스,Predestination,97.0,2014.0,20150107.0,장편,호주,SF|스릴러,마이클 스피어리그|피터 스피어이그,에단 호크|노아 테일러|사라 스누크,15세이상관람가,타임패러독스
20161383,이니시에이션 러브,Initiation Love,109.0,2015.0,20160317.0,장편,일본,멜로/로맨스,츠츠미 유키히코,마에다 아츠코|마츠다 쇼타,12세이상관람가,이니시에이션러브
20161762,반드시 잡는다,The Chase,110.0,2017.0,20171129.0,장편,한국,스릴러,김홍선,백윤식|성동일|천호진|배종옥|조달환,15세이상관람가,반드시잡는다
20207372,오지않는 아이,"The child who would,t come",112.0,2020.0,,장편,한국,공포(호러),,김소혜|정윤석,,오지않는아이
20136355,돈 존,Don Jon,89.0,2013.0,20140109.0,장편,미국,코미디|드라마|멜로/로맨스,조셉 고든 레빗,조셉 고든 레빗|스칼렛 요한슨|줄리안 무어|토니 단자,청소년관람불가,돈존
20128272,레드라이트,Red Lights,113.0,2012.0,20120823.0,장편,스페인|미국,미스터리|스릴러,로드리고 코르테스,로버트 드 니로|킬리언 머피|시고니 위버|엘리자베스 올슨,15세이상관람가,레드라이트
20048577,체이싱 리버티,Chasing Liberty,111.0,2004.0,,장편,미국|영국,멜로/로맨스|코미디,앤디 카디프,맨디 무어|매튜 구드,,체이싱리버티
20163854,페니 핀처,Penny Pincher,90.0,2016.0,20170830.0,장편,프랑스,코미디,프레드 카바예,대니 분|로렌스 아르네,12세이상관람가,페니핀처
20204432,애비규환,MORE THAN FAMILY,107.0,2020.0,20201112.0,장편,한국,드라마|코미디,최하나,정수정|장혜진|최덕문|이해영|강말금,12세이상관람가,애비규환
20218257,배심원들,,,2018.0,,기타,한국,기타,,,,배심원들
20209497,무림타이치- 장삼풍,Peerless Hero,88.0,2018.0,,장편,중국,액션,,,,무림타이치-장삼풍
19468010,무방비 도시,Open City,100.0,1945.0,,장편,이탈리아,드라마|전쟁,로베르토 로셀리니,안나 마냐니|알도 파브리지,,무방비도시(1945)
20050322,프라임 러브,Prime,105.0,2005.0,20051208.0,장편,미국,코미디|멜로/로맨스,벤 영거,메릴 스트립|우마 서먼|브라이언 그린버그,15세관람가,프라임러브
20100975,레터스 투 줄리엣,"Letters To Juliet,",105.0,2010.0,20101006.0,장편,미국,멜로/로맨스|코미디,게리 위닉,아만다 사이프리드|크리스토퍼 에건|가엘 가르시아 베르날|바네사 레드그레이브,12세이상관람가,레터스투줄리엣(2010)
20060351,팀 버튼의 크리스마스 악몽,Tim Burton's The Nightmare Before Christmas,76.0,1993.0,19950114.0,장편,미국,애니메이션|가족|판타지,헨리 셀릭,대니 엘프먼|크리스 서랜든|캐서린 오하라|윌리엄 히키,중학생이상관람가,팀버튼의크리스마스악몽(1993)
20203248,인 더 더스트,IN THE DUST,4.0,2019.0,,단편,한국,기타,,,,인더더스트
20204559,해커스게임,reborn,99.0,2018.0,,장편,중국|말레이시아,액션|코미디|범죄,,봉소악|샤오 리 위엔|야마시타 토모히사,,해커스게임
20050084,씬 시티,Sin City,125.0,2005.0,20050630.0,장편,미국,범죄|스릴러|액션,프랭크 밀러|쿠엔틴 타란티노,미키 루크|제시카 알바|브루스 윌리스,18세관람가,씬시티
19910312,광란의 시간,Desperate Hours,100.0,1990.0,19911109.0,장편,미국,스릴러|드라마|범죄,마이클 치미노,미키 루크|미미 로저스|안소니 홉킨스,고등학생이상관람가,광란의시간(1990)
19608021,오션스 일레븐,Ocean's Eleven,127.0,1960.0,,장편,미국,범죄|코미디,루이스 마일스톤,프랭크 시내트라|딘 마틴|새미 데이비스 주니어|피터 로포드|앤지 디킨슨,,오션스일레븐(2001)
20135543,환상속의 그대,Dear Dolphin,110.0,2012.0,20130516.0,장편,한국,멜로/로맨스|드라마|판타지,강진아,이희준|이영진|한예리|기주봉|배제기,청소년관람불가,환상속의그대
20188361,해피니스 로드,On Happiness Road,110.0,2017.0,,장편,대만,애니메이션,신인성,계륜미|위덕성,전체관람가,해피니스로드
19810063,슈퍼맨 2,Superman Ⅱ,127.0,1980.0,19810725.0,장편,미국,SF|멜로/로맨스|액션|판타지,리차드 레스터,진 해크만|테렌스 스탬프|크리스토퍼 리브,연소자관람가,슈퍼맨2(1980)
20185603,살인마 잭의 집,The house that Jack built,152.0,2018.0,20190221.0,장편,덴마크,드라마|공포(호러)|스릴러,라스 폰 트리에,맷 딜런|브루노 간츠|우마 서먼|라일리 코프|유지태,청소년관람불가,살인마잭의집
20133322,인간중독,Obsessed,132.0,2014.0,20140514.0,장편,한국,멜로/로맨스|드라마,김대우,송승헌|임지연|설유진|조여정|온주완,청소년관람불가,인간중독
20174241,위 아 엑스,We Are X,93.0,2016.0,20170525.0,장편,영국,다큐멘터리,스테판 키작,,15세이상관람가,위아엑스
20198677,제이티 르로이,J.T. LeRoy,108.0,2020.0,20210121.0,장편,미국,드라마,,크리스틴 스튜어트|로라 던|짐 스터게스|다이앤 크루거,15세이상관람가,제이티르로이
20215301,어니스트 씨프,Honest Thief,98.0,2020.0,20210203.0,장편,미국,액션|범죄|드라마,마크 윌리엄스,리암 니슨|케이트 월쉬|제이 코트니|제프리 도노반|안소니 라모스,15세이상관람가,어니스트씨프[별도편성][예고편]
20090044,작은 영웅 데스페로,The Tale Of Despereaux,93.0,2008.0,20090212.0,장편,미국,애니메이션|어드벤처|판타지|코미디|가족,샘 펠|로버트 스티븐헤이겐,매튜 브로데릭|더스틴 호프만|엠마 왓슨|시고니 위버,전체관람가,작은영웅데스페로[한글자막]
20100176,허트 로커,The Hurt Locker,130.0,2008.0,20100422.0,장편,미국,전쟁|액션,캐서린 비글로우,제레미 레너|안소니 마키|가이 피어스|랄프 파인즈|브라이언 게라그티,15세이상관람가,허트로커
20136812,더 울프 오브 월스트리트,THE WOLF OF WALL STREET,179.0,2013.0,20140109.0,장편,미국,범죄|드라마,마틴 스코세이지,레오나르도 디카프리오|매튜 매커너히|조나 힐,청소년관람불가,더울프오브월스트리트
20195920,가장 보통의 연애,Crazy Romance,109.0,2019.0,20191002.0,장편,한국,멜로/로맨스|코미디,김한결,김래원|공효진|강기영|정웅인|장소연,15세이상관람가,가장보통의연애
20080080,연을 쫓는 아이,The Kite Runner,127.0,2007.0,20080313.0,장편,미국,드라마|전쟁,마크 포스터,제케리아 에브라히미|아흐마드 칸 마흐미드제다,12세이상관람가,연을쫓는아이(2007)
20163186,단지 세상의 끝,It's Only the End of the World,99.0,2016.0,20170118.0,장편,캐나다|프랑스,드라마,자비에 돌란,나탈리 베이|뱅상 카셀|마리옹 꼬띠아르|레아 세이두|가스파르 울리엘,15세이상관람가,단지세상의끝
20148091,유로파 리포트,Europa Report,90.0,2013.0,,장편,미국,SF|스릴러,세바스찬 코르데로,샬토 코플리|미카엘 니크비스트|크리스찬 카마고,15세이상관람가,유로파리포트
20090838,판타스틱 Mr. 폭스,Fantastic Mr. Fox,87.0,2009.0,20091224.0,장편,미국|영국,애니메이션|코미디|어드벤처|가족,웨스 앤더슨,조지 클루니|메릴 스트립|빌 머레이|제이슨 슈왈츠먼,전체관람가,판타스틱Mr.폭스[한글자막]
20031193,와일드 영,Evil,113.0,2003.0,20140227.0,장편,스웨덴|덴마크,드라마,미카엘 하프스트롬,안드레아스 윌슨|헨릭 룬스트롬|구스타프 스카스가드|마리 리차드슨,15세이상관람가,와일드영
20185600,래디우스,Radius,92.0,2017.0,,장편,캐나다,스릴러|SF,,,,래디우스
20112517,Jam Docu 강정,Jam Docu GANGJEONG,104.0,2011.0,20111222.0,옴니버스,한국,다큐멘터리,홍형숙|최하동하|정윤석|양동규|김태일|최진성|권효|경순,경순|최하동하|경순|고한별,12세이상관람가,JamDocu강정
20181685,호텔 레이크,,100.0,2020.0,20200429.0,장편,한국,공포(호러),윤은경,이세영|박효주|이세영|박지영|김보윤,15세이상관람가,호텔레이크
20150020,사울의 아들,Son of Saul,107.0,2015.0,20160225.0,장편,헝가리,드라마,라즐로 네메스,게자 뢰리히,청소년관람불가,사울의아들
20166882,나만이 없는 거리,The Town Where Only I Am Missing,120.0,2016.0,20160817.0,장편,일본,드라마|미스터리|SF|스릴러,히라카와 유이치로,후지와라 타츠야|아리무라 카스미,15세이상관람가,나만이없는거리(2016)
20156554,물괴,Monstrum,105.0,2017.0,20180912.0,장편,한국,액션|사극,허종호,김명민|김인권|이혜리|최우식|김용호,15세이상관람가,물괴[가치봄]
20180064,시크릿 슈퍼스타,Secret Superstar,149.0,2017.0,20191024.0,장편,인도,코미디|드라마,애드바이트 찬단,아미르 칸|자이라 와심|메헤르 비지,12세이상관람가,시크릿슈퍼스타
20174470,내 사랑 왕가흔,WONG KA YAN,97.0,2015.0,20171024.0,장편,홍콩,멜로/로맨스|드라마,베니 라우,황우남,12세이상관람가,내사랑왕가흔
19688046,악마의 씨,Rosemary's Baby,136.0,1968.0,,장편,미국,공포(호러)|스릴러|드라마,로만 폴란스키,,,악마의씨
19980044,벨벳 골드마인,Velvet Goldmine,119.0,1998.0,19990828.0,장편,영국|미국,드라마|뮤지컬,토드 헤인즈,이완 맥그리거|조나단 리스 마이어스|크리스찬 베일|토니 콜렛,18세관람가,벨벳골드마인[무삭제]
20193859,사라진 시간,ME AND ME,104.0,2019.0,20200618.0,장편,한국,미스터리|드라마,정진영,조진웅|배수빈|정해균|차수연|장원영,15세이상관람가,사라진시간(2019)[별도편성][예고편]
20207349,응보,Karma,113.0,2020.0,,장편,한국,공포(호러),,한승연|윤성모|왕빛나|김영훈|오승은,,응보
20207350,8년,8 YEARS,112.0,2020.0,,장편,한국,공포(호러),,주우재|권소현,,8년
20178295,찰스 디킨스의 비밀 서재,The Man Who Invented Christmas,103.0,2017.0,20180111.0,장편,아일랜드|캐나다,드라마|판타지,바랫 낼러리,댄 스티븐스|크리스토퍼 플러머|조나단 프라이스,전체관람가,찰스디킨스의비밀서재
20175737,서바이벌 패밀리,Survival Family,116.0,2017.0,20180118.0,장편,일본,코미디,야구치 시노부,코히나타 후미요|후카츠 에리,전체관람가,서바이벌패밀리
20144783,로스트 크리스마스,Lost Christmas,96.0,2011.0,20141218.0,장편,영국,드라마,존 헤이,에디 이자드|래리 밀스|제이슨 플레밍,전체관람가,로스트크리스마스
20198501,빛과 철,Black Light,106.0,2020.0,20210218.0,장편,한국,드라마,배종대,김시은|염혜란|박지후|조대희|이주원,12세이상관람가,빛과철
20140458,노벰버 맨,The November Man,101.0,2014.0,20141016.0,장편,미국,액션|스릴러,로저 도널드슨,피어스 브로스넌|올가 쿠릴렌코|루크 브레이시,15세이상관람가,노벰버맨
20136866,노예 12년,12 Years a Slave,133.0,2013.0,20140227.0,장편,미국|영국,드라마,스티브 맥퀸,치웨텔 에지오포|마이클 패스벤더|베네딕트 컴버배치|브래드 피트|타란 킬램,15세이상관람가,노예12년
20197336,허슬러,Hustlers,109.0,2019.0,20191127.0,장편,미국,범죄|드라마,로렌 스카파리아,제니퍼 로페즈|콘스탄스 우|릴리 라인하트|줄리아 스타일즈,청소년관람불가,허슬러
20234142,너의 시선이 머무는 곳에,Where your eyes linger,81.0,2023.0,20230906.0,장편,한국,드라마|멜로/로맨스,황다슬,한기찬|장의수|최연청|전재영,12세이상관람가,너의시선이머무는곳에
20100261,싱글맨,A Single Man,99.0,2009.0,20100527.0,장편,미국,드라마|멜로/로맨스,톰 포드,콜린 퍼스|줄리안 무어,15세이상관람가,싱글맨(2009)
20192697,미스터 보스,Mr. Boss,97.0,2020.0,20201230.0,장편,한국,드라마|액션,김형기,공찬|홍은기|이승현|최동구|양정두,15세이상관람가,미스터보스
20040721,오페라의 유령,The Phantom Of The Opera,141.0,2004.0,20041208.0,장편,미국,뮤지컬|드라마,조엘 슈마허,제라드 버틀러|에미 로섬|패트릭 윌슨|미란다 리차드슨,12세관람가,오페라의유령(2006)
20142421,"러브, 로지","Love, Rosie",103.0,2014.0,20141210.0,장편,영국|독일,코미디|멜로/로맨스,크리스티안 디터,릴리 콜린스|샘 클라플린,15세이상관람가,"러브,로지"
20123004,새 구두를 사야해,I Have To Buy New Shoes,114.0,2013.0,20130425.0,장편,일본,멜로/로맨스|드라마,키타가와 에리코,나카야마 미호|무카이 오사무|키리타이 미레이|아야노 고,12세이상관람가,새구두를사야해
20133322,인간중독,Obsessed,132.0,2014.0,20140514.0,장편,한국,멜로/로맨스|드라마,김대우,송승헌|임지연|설유진|조여정|온주완,청소년관람불가,인간중독[가치봄]
20183237,도쿄 좀비 아이돌,TOKYO LIVING DEAD IDOL,82.0,2017.0,,장편,일본,액션,쿠마가이 유키,,15세이상관람가,도쿄좀비아이돌
20000250,코요테 어글리,Coyote Ugly,100.0,2000.0,20000929.0,장편,미국,코미디|드라마|멜로/로맨스,데이빗 맥낼리,아담 가르시아|파이퍼 페라보,15세관람가,코요테어글리(2000)
19710214,석양의 갱들,Duck You Sucker,158.0,1971.0,,장편,이탈리아,사극|액션,세르지오 레오네,제임스 코번,,석양의갱들(1971)
20090793,심야의 결투,Golden Swallow,104.0,1968.0,,장편,홍콩,,,,,심야의결투
20137041,우리 선희,Our Sunhi,88.0,2012.0,20130912.0,장편,한국,드라마,홍상수,정유미|이선균|김상중|정재영|이민우,청소년관람불가,우리선희(2013)
20197088,퍼스트 리폼드,First Reformed,112.0,2017.0,20190411.0,장편,미국,드라마|스릴러,폴 슈레이더,에단 호크|아만다 사이프리드,15세이상관람가,퍼스트리폼드
20090528,페임,FAME,122.0,2009.0,20090924.0,장편,미국,뮤지컬|드라마,케빈 탄차로엔,애셔 북|케이 파나베이커|나투리 노튼|케링튼 페인|월터 페레즈,12세이상관람가,페임
20191782,이케아 옷장에서 시작된 특별난 여행,The Extraordinary Journey Of The Fakir,95.0,2018.0,20190718.0,장편,프랑스,드라마|어드벤처,켄 스콧,다누쉬|베레니스 베조|에린 모리아티,12세이상관람가,이케아옷장에서시작된특별난여행
20090664,시간 여행자의 아내,The Time Traveler's Wife,107.0,2009.0,20091028.0,장편,미국,멜로/로맨스|드라마|SF,로베르트 슈벤트케,에릭 바나|레이첼 맥아담스|진 윤,12세이상관람가,시간여행자의아내(2009)
20100098,디어 존,Dear John,107.0,2010.0,20100304.0,장편,미국,드라마|멜로/로맨스|전쟁,라세 할스트롬,채닝 테이텀|아만다 사이프리드,12세이상관람가,디어존
20182386,해피 댄싱,Finding your feet,111.0,2017.0,20181115.0,장편,영국,드라마,리차드 론크레인,이멜다 스턴톤|티모시 스폴|셀리아 아임리|조안나 럼리|데이빗 헤이맨,12세이상관람가,해피댄싱
20204172,인세인,Insane,96.0,2019.0,,장편,중국,스릴러,,로버트 네퍼,15세이상관람가,인세인
20201030,징기스칸의 후예,Legend of Gobi,118.0,2018.0,,장편,몽고,액션,,,15세이상관람가,징기스칸의후예
20201174,언플랜드,Unplanned,109.0,2019.0,20201217.0,장편,미국,드라마,척 콘젤만|캐리 솔로몬,애슐리 브래처|로비아 스캇|브룩스 라이언|엠마 엘리 로버츠|자레드 랏츠,15세이상관람가,언플랜드
