dataset,feature_set,model_name,risk_decile,n,avg_risk_score,avg_proba_repurchase,actual_repurchase_rate,actual_churn_rate,churn_count,churn_capture_rate
promotion_only,promotion_reduced_interpretable,dummy,10,225,0.0,1.0,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,promotion_reduced_interpretable,extra_trees,1,225,0.6726220316075627,0.3273779683924372,0.4222222222222222,0.5777777777777777,130,0.15719467956469166
promotion_only,promotion_reduced_interpretable,extra_trees,2,225,0.6058693691977288,0.3941306308022711,0.5155555555555555,0.48444444444444446,109,0.13180169286577992
promotion_only,promotion_reduced_interpretable,extra_trees,3,224,0.5679842755238609,0.43201572447613906,0.5446428571428571,0.45535714285714285,102,0.12333736396614269
promotion_only,promotion_reduced_interpretable,extra_trees,4,225,0.5332606391539415,0.46673936084605844,0.5422222222222223,0.4577777777777778,103,0.12454655380894801
promotion_only,promotion_reduced_interpretable,extra_trees,5,224,0.5004199337892886,0.49958006621071144,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,promotion_reduced_interpretable,extra_trees,6,225,0.46533119250098914,0.5346688074990108,0.6088888888888889,0.39111111111111113,88,0.10640870616686819
promotion_only,promotion_reduced_interpretable,extra_trees,7,224,0.4312435273193344,0.5687564726806655,0.7053571428571429,0.29464285714285715,66,0.07980652962515115
promotion_only,promotion_reduced_interpretable,extra_trees,8,225,0.3983744944073355,0.6016255055926644,0.7511111111111111,0.24888888888888888,56,0.06771463119709795
promotion_only,promotion_reduced_interpretable,extra_trees,9,224,0.3669135069418477,0.6330864930581522,0.7723214285714286,0.22767857142857142,51,0.06166868198307134
promotion_only,promotion_reduced_interpretable,extra_trees,10,225,0.3290166531032836,0.6709833468967163,0.84,0.16,36,0.04353083434099154
promotion_only,promotion_reduced_interpretable,gradient_boosting,1,225,0.6096461093489584,0.39035389065104165,0.40444444444444444,0.5955555555555555,134,0.16203143893591293
promotion_only,promotion_reduced_interpretable,gradient_boosting,2,225,0.5188982443524152,0.4811017556475848,0.4888888888888889,0.5111111111111111,115,0.13905683192261184
promotion_only,promotion_reduced_interpretable,gradient_boosting,3,224,0.4616760020778606,0.5383239979221395,0.5669642857142857,0.4330357142857143,97,0.11729141475211609
promotion_only,promotion_reduced_interpretable,gradient_boosting,4,225,0.4115811118369486,0.5884188881630513,0.6133333333333333,0.38666666666666666,87,0.10519951632406288
promotion_only,promotion_reduced_interpretable,gradient_boosting,5,224,0.3622472270138405,0.6377527729861595,0.5535714285714286,0.44642857142857145,100,0.12091898428053205
promotion_only,promotion_reduced_interpretable,gradient_boosting,6,225,0.32109511106043215,0.6789048889395679,0.6533333333333333,0.3466666666666667,78,0.094316807738815
promotion_only,promotion_reduced_interpretable,gradient_boosting,7,224,0.2906449652446628,0.7093550347553371,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,promotion_reduced_interpretable,gradient_boosting,8,225,0.26165065079917593,0.7383493492008241,0.7911111111111111,0.2088888888888889,47,0.056831922611850064
promotion_only,promotion_reduced_interpretable,gradient_boosting,9,224,0.2324663577388216,0.7675336422611784,0.78125,0.21875,49,0.0592503022974607
promotion_only,promotion_reduced_interpretable,gradient_boosting,10,225,0.18035965983097055,0.8196403401690294,0.8044444444444444,0.19555555555555557,44,0.053204353083434096
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,1,225,0.6931502976526538,0.30684970234734615,0.4622222222222222,0.5377777777777778,121,0.14631197097944376
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,2,225,0.5509523164083368,0.4490476835916632,0.48,0.52,117,0.1414752116082225
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,3,224,0.4732413088703093,0.5267586911296906,0.59375,0.40625,91,0.11003627569528417
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,4,225,0.40871804184771954,0.5912819581522805,0.5911111111111111,0.4088888888888889,92,0.11124546553808948
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,5,224,0.3572855993278462,0.6427144006721538,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,6,225,0.3114240053788667,0.6885759946211334,0.6755555555555556,0.3244444444444444,73,0.08827085852478839
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,7,224,0.27299713707543954,0.7270028629245605,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,8,225,0.22928271543443843,0.7707172845655615,0.6977777777777778,0.3022222222222222,68,0.08222490931076179
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,9,224,0.18119203767774716,0.8188079623222528,0.6830357142857143,0.3169642857142857,71,0.08585247883917775
promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,10,225,0.11092478072864718,0.8890752192713529,0.8533333333333334,0.14666666666666667,33,0.03990326481257558
promotion_only,promotion_reduced_interpretable,lightgbm,1,225,0.6832694189300789,0.31673058106992125,0.4622222222222222,0.5377777777777778,121,0.14631197097944376
promotion_only,promotion_reduced_interpretable,lightgbm,2,225,0.5466111761396016,0.45338882386039836,0.5288888888888889,0.4711111111111111,106,0.12817412333736397
promotion_only,promotion_reduced_interpretable,lightgbm,3,224,0.4739294645702235,0.5260705354297766,0.5669642857142857,0.4330357142857143,97,0.11729141475211609
promotion_only,promotion_reduced_interpretable,lightgbm,4,225,0.41263176939002455,0.5873682306099755,0.5333333333333333,0.4666666666666667,105,0.12696493349455865
promotion_only,promotion_reduced_interpretable,lightgbm,5,224,0.3599456979906112,0.6400543020093888,0.6339285714285714,0.36607142857142855,82,0.09915356711003627
promotion_only,promotion_reduced_interpretable,lightgbm,6,225,0.313283834459371,0.686716165540629,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,promotion_reduced_interpretable,lightgbm,7,224,0.27442340407061566,0.7255765959293843,0.71875,0.28125,63,0.0761789600967352
promotion_only,promotion_reduced_interpretable,lightgbm,8,225,0.23361183013983142,0.7663881698601687,0.6622222222222223,0.3377777777777778,76,0.09189842805320435
promotion_only,promotion_reduced_interpretable,lightgbm,9,224,0.18546170968087305,0.814538290319127,0.75,0.25,56,0.06771463119709795
promotion_only,promotion_reduced_interpretable,lightgbm,10,225,0.12007555838632984,0.8799244416136701,0.84,0.16,36,0.04353083434099154
promotion_only,promotion_reduced_interpretable,logistic,1,225,0.7132339373639474,0.2867660626360526,0.41333333333333333,0.5866666666666667,132,0.1596130592503023
promotion_only,promotion_reduced_interpretable,logistic,2,225,0.6268577972655769,0.3731422027344232,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,promotion_reduced_interpretable,logistic,3,224,0.5747872053639593,0.4252127946360407,0.5535714285714286,0.44642857142857145,100,0.12091898428053205
promotion_only,promotion_reduced_interpretable,logistic,4,225,0.529191575563074,0.47080842443692605,0.5777777777777777,0.4222222222222222,95,0.11487303506650544
promotion_only,promotion_reduced_interpretable,logistic,5,224,0.49853849251783516,0.5014615074821649,0.625,0.375,84,0.10157194679564692
promotion_only,promotion_reduced_interpretable,logistic,6,225,0.4704521203479392,0.5295478796520608,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,promotion_reduced_interpretable,logistic,7,224,0.4404671613788786,0.5595328386211215,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,promotion_reduced_interpretable,logistic,8,225,0.40661888602335283,0.5933811139766473,0.7066666666666667,0.29333333333333333,66,0.07980652962515115
promotion_only,promotion_reduced_interpretable,logistic,9,224,0.3637466057649525,0.6362533942350475,0.7991071428571429,0.20089285714285715,45,0.05441354292623942
promotion_only,promotion_reduced_interpretable,logistic,10,225,0.2845362284344558,0.7154637715655441,0.8,0.2,45,0.05441354292623942
promotion_only,promotion_reduced_interpretable,random_forest,1,225,0.671465092702965,0.3285349072970351,0.4177777777777778,0.5822222222222222,131,0.15840386940749698
promotion_only,promotion_reduced_interpretable,random_forest,2,225,0.5996240209518552,0.40037597904814487,0.5333333333333333,0.4666666666666667,105,0.12696493349455865
promotion_only,promotion_reduced_interpretable,random_forest,3,224,0.5593053284630514,0.4406946715369487,0.5535714285714286,0.44642857142857145,100,0.12091898428053205
promotion_only,promotion_reduced_interpretable,random_forest,4,225,0.5195648508826592,0.4804351491173407,0.5555555555555556,0.4444444444444444,100,0.12091898428053205
promotion_only,promotion_reduced_interpretable,random_forest,5,224,0.47972443571540674,0.5202755642845933,0.5982142857142857,0.4017857142857143,90,0.10882708585247884
promotion_only,promotion_reduced_interpretable,random_forest,6,225,0.44460033937789156,0.5553996606221084,0.5644444444444444,0.43555555555555553,98,0.1185006045949214
promotion_only,promotion_reduced_interpretable,random_forest,7,224,0.41005799747791727,0.5899420025220827,0.7232142857142857,0.2767857142857143,62,0.07496977025392987
promotion_only,promotion_reduced_interpretable,random_forest,8,225,0.3815851767010653,0.6184148232989347,0.7244444444444444,0.27555555555555555,62,0.07496977025392987
promotion_only,promotion_reduced_interpretable,random_forest,9,224,0.35146343988858725,0.6485365601114127,0.8035714285714286,0.19642857142857142,44,0.053204353083434096
promotion_only,promotion_reduced_interpretable,random_forest,10,225,0.31102085717626926,0.6889791428237307,0.8444444444444444,0.15555555555555556,35,0.04232164449818621
promotion_only,promotion_reduced_interpretable,xgboost,1,225,0.6210192441940308,0.37898075580596924,0.44,0.56,126,0.1523579201934704
promotion_only,promotion_reduced_interpretable,xgboost,2,225,0.5248265266418457,0.4751734733581543,0.4888888888888889,0.5111111111111111,115,0.13905683192261184
promotion_only,promotion_reduced_interpretable,xgboost,3,224,0.46872660517692566,0.5312734246253967,0.5625,0.4375,98,0.1185006045949214
promotion_only,promotion_reduced_interpretable,xgboost,4,225,0.4168015420436859,0.5831984281539917,0.5822222222222222,0.4177777777777778,94,0.11366384522370013
promotion_only,promotion_reduced_interpretable,xgboost,5,224,0.3646681606769562,0.6353318095207214,0.6071428571428571,0.39285714285714285,88,0.10640870616686819
promotion_only,promotion_reduced_interpretable,xgboost,6,225,0.3247070014476776,0.6752930283546448,0.6444444444444445,0.35555555555555557,80,0.09673518742442563
promotion_only,promotion_reduced_interpretable,xgboost,7,224,0.29128724336624146,0.7087126970291138,0.6651785714285714,0.33482142857142855,75,0.09068923821039904
promotion_only,promotion_reduced_interpretable,xgboost,8,225,0.26234179735183716,0.7376582026481628,0.7111111111111111,0.28888888888888886,65,0.07859733978234583
promotion_only,promotion_reduced_interpretable,xgboost,9,224,0.22837015986442566,0.771629810333252,0.7857142857142857,0.21428571428571427,48,0.05804111245465538
promotion_only,promotion_reduced_interpretable,xgboost,10,225,0.17320594191551208,0.8267940878868103,0.8311111111111111,0.1688888888888889,38,0.045949214026602174
promotion_only,tree_candidate,catboost,1,225,0.6102895943732743,0.3897104056267256,0.4088888888888889,0.5911111111111111,133,0.1608222490931076
promotion_only,tree_candidate,catboost,2,225,0.5120436747412026,0.4879563252587974,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,tree_candidate,catboost,3,224,0.4589774743286137,0.5410225256713863,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,tree_candidate,catboost,4,225,0.4112584773679877,0.5887415226320123,0.5511111111111111,0.4488888888888889,101,0.12212817412333736
promotion_only,tree_candidate,catboost,5,224,0.36641015629557644,0.6335898437044235,0.6026785714285714,0.39732142857142855,89,0.10761789600967352
promotion_only,tree_candidate,catboost,6,225,0.32681611999968785,0.6731838800003122,0.6577777777777778,0.3422222222222222,77,0.09310761789600967
promotion_only,tree_candidate,catboost,7,224,0.29334595273740455,0.7066540472625954,0.6875,0.3125,70,0.08464328899637243
promotion_only,tree_candidate,catboost,8,225,0.2653333793063061,0.7346666206936939,0.7111111111111111,0.28888888888888886,65,0.07859733978234583
promotion_only,tree_candidate,catboost,9,224,0.22936971032847733,0.7706302896715227,0.7991071428571429,0.20089285714285715,45,0.05441354292623942
promotion_only,tree_candidate,catboost,10,225,0.17775266610454776,0.8222473338954522,0.8177777777777778,0.18222222222222223,41,0.049576783555018135
promotion_only,tree_candidate,dummy,1,225,1.0,0.0,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,tree_candidate,dummy,2,225,1.0,0.0,0.64,0.36,81,0.09794437726723096
promotion_only,tree_candidate,dummy,3,224,1.0,0.0,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,tree_candidate,dummy,4,225,0.76,0.24,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,tree_candidate,dummy,5,224,0.0,1.0,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,tree_candidate,dummy,6,225,0.0,1.0,0.64,0.36,81,0.09794437726723096
promotion_only,tree_candidate,dummy,7,224,0.0,1.0,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,tree_candidate,dummy,8,225,0.0,1.0,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,tree_candidate,dummy,9,224,0.0,1.0,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,tree_candidate,dummy,10,225,0.0,1.0,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,tree_candidate,extra_trees,1,225,0.6918188511762741,0.3081811488237259,0.38222222222222224,0.6177777777777778,139,0.16807738814993953
promotion_only,tree_candidate,extra_trees,2,225,0.6237801647508026,0.37621983524919744,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,tree_candidate,extra_trees,3,224,0.575989127673212,0.424010872326788,0.5669642857142857,0.4330357142857143,97,0.11729141475211609
promotion_only,tree_candidate,extra_trees,4,225,0.5367901733325438,0.46320982666745625,0.56,0.44,99,0.11970979443772672
promotion_only,tree_candidate,extra_trees,5,224,0.49877366458490074,0.5012263354150993,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,tree_candidate,extra_trees,6,225,0.45675012060864295,0.543249879391357,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,tree_candidate,extra_trees,7,224,0.4155252706586988,0.5844747293413012,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,tree_candidate,extra_trees,8,225,0.38527440163548354,0.6147255983645163,0.7955555555555556,0.20444444444444446,46,0.05562273276904474
promotion_only,tree_candidate,extra_trees,9,224,0.359778227081121,0.6402217729188789,0.75,0.25,56,0.06771463119709795
promotion_only,tree_candidate,extra_trees,10,225,0.31386578184535796,0.686134218154642,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,tree_candidate,gradient_boosting,1,225,0.608588552175669,0.391411447824331,0.39555555555555555,0.6044444444444445,136,0.16444981862152358
promotion_only,tree_candidate,gradient_boosting,2,225,0.5179574526477823,0.4820425473522178,0.5111111111111111,0.4888888888888889,110,0.13301088270858524
promotion_only,tree_candidate,gradient_boosting,3,224,0.461613798342106,0.5383862016578941,0.5223214285714286,0.47767857142857145,107,0.1293833131801693
promotion_only,tree_candidate,gradient_boosting,4,225,0.4090301501865037,0.5909698498134963,0.6266666666666667,0.37333333333333335,84,0.10157194679564692
promotion_only,tree_candidate,gradient_boosting,5,224,0.3606553233674222,0.6393446766325779,0.6026785714285714,0.39732142857142855,89,0.10761789600967352
promotion_only,tree_candidate,gradient_boosting,6,225,0.3240283857031255,0.6759716142968746,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,tree_candidate,gradient_boosting,7,224,0.29673281634998927,0.7032671836500107,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,tree_candidate,gradient_boosting,8,225,0.2658009802270978,0.7341990197729023,0.7288888888888889,0.27111111111111114,61,0.07376058041112454
promotion_only,tree_candidate,gradient_boosting,9,224,0.23376859433079497,0.766231405669205,0.7901785714285714,0.20982142857142858,47,0.056831922611850064
promotion_only,tree_candidate,gradient_boosting,10,225,0.18201411086768893,0.8179858891323111,0.8266666666666667,0.17333333333333334,39,0.0471584038694075
promotion_only,tree_candidate,hist_gradient_boosting,1,225,0.6939253253317114,0.30607467466828864,0.4533333333333333,0.5466666666666666,123,0.1487303506650544
promotion_only,tree_candidate,hist_gradient_boosting,2,225,0.5566043681955061,0.44339563180449393,0.5688888888888889,0.4311111111111111,97,0.11729141475211609
promotion_only,tree_candidate,hist_gradient_boosting,3,224,0.4718504192809105,0.5281495807190895,0.5223214285714286,0.47767857142857145,107,0.1293833131801693
promotion_only,tree_candidate,hist_gradient_boosting,4,225,0.40726822719712535,0.5927317728028747,0.6,0.4,90,0.10882708585247884
promotion_only,tree_candidate,hist_gradient_boosting,5,224,0.35706026979690614,0.6429397302030939,0.6026785714285714,0.39732142857142855,89,0.10761789600967352
promotion_only,tree_candidate,hist_gradient_boosting,6,225,0.31062950850910626,0.6893704914908938,0.6577777777777778,0.3422222222222222,77,0.09310761789600967
promotion_only,tree_candidate,hist_gradient_boosting,7,224,0.2680378494938912,0.7319621505061088,0.6205357142857143,0.3794642857142857,85,0.10278113663845223
promotion_only,tree_candidate,hist_gradient_boosting,8,225,0.2265875055225081,0.7734124944774919,0.7422222222222222,0.2577777777777778,58,0.07013301088270858
promotion_only,tree_candidate,hist_gradient_boosting,9,224,0.1799342626827802,0.8200657373172199,0.7276785714285714,0.27232142857142855,61,0.07376058041112454
promotion_only,tree_candidate,hist_gradient_boosting,10,225,0.11073509559735974,0.8892649044026402,0.8222222222222222,0.17777777777777778,40,0.04836759371221282
promotion_only,tree_candidate,lightgbm,1,225,0.6869076431616294,0.3130923568383706,0.4533333333333333,0.5466666666666666,123,0.1487303506650544
promotion_only,tree_candidate,lightgbm,2,225,0.5510455089504693,0.4489544910495307,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,tree_candidate,lightgbm,3,224,0.4735555857757009,0.5264444142242991,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,tree_candidate,lightgbm,4,225,0.4106234686835423,0.5893765313164577,0.5688888888888889,0.4311111111111111,97,0.11729141475211609
promotion_only,tree_candidate,lightgbm,5,224,0.3597496608300279,0.6402503391699721,0.6071428571428571,0.39285714285714285,88,0.10640870616686819
promotion_only,tree_candidate,lightgbm,6,225,0.3121037622620581,0.6878962377379418,0.72,0.28,63,0.0761789600967352
promotion_only,tree_candidate,lightgbm,7,224,0.27060552334725624,0.7293944766527438,0.6205357142857143,0.3794642857142857,85,0.10278113663845223
promotion_only,tree_candidate,lightgbm,8,225,0.23089238682149638,0.7691076131785036,0.7111111111111111,0.28888888888888886,65,0.07859733978234583
promotion_only,tree_candidate,lightgbm,9,224,0.18312665601574113,0.8168733439842589,0.7321428571428571,0.26785714285714285,60,0.07255139056831923
promotion_only,tree_candidate,lightgbm,10,225,0.11938443741925113,0.8806155625807489,0.8222222222222222,0.17777777777777778,40,0.04836759371221282
promotion_only,tree_candidate,logistic,1,225,0.7334292561404697,0.2665707438595302,0.38222222222222224,0.6177777777777778,139,0.16807738814993953
promotion_only,tree_candidate,logistic,2,225,0.6413041992216959,0.358695800778304,0.5422222222222223,0.4577777777777778,103,0.12454655380894801
promotion_only,tree_candidate,logistic,3,224,0.5842996082705609,0.41570039172943896,0.5133928571428571,0.48660714285714285,109,0.13180169286577992
promotion_only,tree_candidate,logistic,4,225,0.5384653665736729,0.461534633426327,0.5644444444444444,0.43555555555555553,98,0.1185006045949214
promotion_only,tree_candidate,logistic,5,224,0.5001253040726881,0.49987469592731193,0.6071428571428571,0.39285714285714285,88,0.10640870616686819
promotion_only,tree_candidate,logistic,6,225,0.4597085395276798,0.5402914604723201,0.6755555555555556,0.3244444444444444,73,0.08827085852478839
promotion_only,tree_candidate,logistic,7,224,0.4274391722063292,0.5725608277936708,0.6696428571428571,0.33035714285714285,74,0.08948004836759371
promotion_only,tree_candidate,logistic,8,225,0.3917320083757397,0.6082679916242604,0.7155555555555555,0.28444444444444444,64,0.0773881499395405
promotion_only,tree_candidate,logistic,9,224,0.34794380593259294,0.6520561940674071,0.8035714285714286,0.19642857142857142,44,0.053204353083434096
promotion_only,tree_candidate,logistic,10,225,0.2578527718556306,0.7421472281443694,0.8444444444444444,0.15555555555555556,35,0.04232164449818621
promotion_only,tree_candidate,random_forest,1,225,0.6805292066223092,0.3194707933776909,0.40444444444444444,0.5955555555555555,134,0.16203143893591293
promotion_only,tree_candidate,random_forest,2,225,0.6057678102060504,0.39423218979394964,0.49777777777777776,0.5022222222222222,113,0.13663845223700122
promotion_only,tree_candidate,random_forest,3,224,0.5590995892725474,0.44090041072745256,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,tree_candidate,random_forest,4,225,0.5198602250549704,0.48013977494502963,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,tree_candidate,random_forest,5,224,0.47797097922082216,0.5220290207791779,0.6026785714285714,0.39732142857142855,89,0.10761789600967352
promotion_only,tree_candidate,random_forest,6,225,0.44135176654625885,0.5586482334537411,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,tree_candidate,random_forest,7,224,0.40832051130933994,0.5916794886906601,0.6785714285714286,0.32142857142857145,72,0.08706166868198308
promotion_only,tree_candidate,random_forest,8,225,0.3793114831389228,0.6206885168610772,0.7377777777777778,0.26222222222222225,59,0.07134220072551391
promotion_only,tree_candidate,random_forest,9,224,0.35104181282307073,0.6489581871769292,0.7857142857142857,0.21428571428571427,48,0.05804111245465538
promotion_only,tree_candidate,random_forest,10,225,0.30396381970531744,0.6960361802946825,0.8533333333333334,0.14666666666666667,33,0.03990326481257558
promotion_only,tree_candidate,xgboost,1,225,0.6235010623931885,0.3764989972114563,0.40444444444444444,0.5955555555555555,134,0.16203143893591293
promotion_only,tree_candidate,xgboost,2,225,0.5248903036117554,0.47510969638824463,0.49333333333333335,0.5066666666666667,114,0.13784764207980654
promotion_only,tree_candidate,xgboost,3,224,0.4669298827648163,0.5330701470375061,0.5758928571428571,0.42410714285714285,95,0.11487303506650544
promotion_only,tree_candidate,xgboost,4,225,0.41678255796432495,0.583217442035675,0.6088888888888889,0.39111111111111113,88,0.10640870616686819
promotion_only,tree_candidate,xgboost,5,224,0.3657969832420349,0.6342030167579651,0.6026785714285714,0.39732142857142855,89,0.10761789600967352
promotion_only,tree_candidate,xgboost,6,225,0.325298011302948,0.6747019290924072,0.6444444444444445,0.35555555555555557,80,0.09673518742442563
promotion_only,tree_candidate,xgboost,7,224,0.2913217842578888,0.7086781859397888,0.65625,0.34375,77,0.09310761789600967
promotion_only,tree_candidate,xgboost,8,225,0.26134246587753296,0.7386575937271118,0.7066666666666667,0.29333333333333333,66,0.07980652962515115
promotion_only,tree_candidate,xgboost,9,224,0.22461046278476715,0.775389552116394,0.7901785714285714,0.20982142857142858,47,0.056831922611850064
promotion_only,tree_candidate,xgboost,10,225,0.1738290637731552,0.8261709213256836,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,without_churn_prevention,catboost,1,225,0.6049973022476466,0.3950026977523534,0.4311111111111111,0.5688888888888889,128,0.154776299879081
promotion_only,without_churn_prevention,catboost,2,225,0.5028298319075657,0.4971701680924343,0.52,0.48,108,0.13059250302297462
promotion_only,without_churn_prevention,catboost,3,224,0.4481767874014933,0.5518232125985068,0.5357142857142857,0.4642857142857143,104,0.12575574365175332
promotion_only,without_churn_prevention,catboost,4,225,0.40633796852464493,0.593662031475355,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,without_churn_prevention,catboost,5,224,0.367436138660476,0.632563861339524,0.625,0.375,84,0.10157194679564692
promotion_only,without_churn_prevention,catboost,6,225,0.32885570154961435,0.6711442984503857,0.6444444444444445,0.35555555555555557,80,0.09673518742442563
promotion_only,without_churn_prevention,catboost,7,224,0.29746722622569405,0.7025327737743059,0.6830357142857143,0.3169642857142857,71,0.08585247883917775
promotion_only,without_churn_prevention,catboost,8,225,0.2706520647981607,0.7293479352018393,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,without_churn_prevention,catboost,9,224,0.24210815675417166,0.7578918432458284,0.7321428571428571,0.26785714285714285,60,0.07255139056831923
promotion_only,without_churn_prevention,catboost,10,225,0.19155029756128486,0.8084497024387152,0.8311111111111111,0.1688888888888889,38,0.045949214026602174
promotion_only,without_churn_prevention,dummy,1,225,1.0,0.0,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,without_churn_prevention,dummy,2,225,1.0,0.0,0.64,0.36,81,0.09794437726723096
promotion_only,without_churn_prevention,dummy,3,224,1.0,0.0,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,without_churn_prevention,dummy,4,225,0.76,0.24,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,without_churn_prevention,dummy,5,224,0.0,1.0,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,without_churn_prevention,dummy,6,225,0.0,1.0,0.64,0.36,81,0.09794437726723096
promotion_only,without_churn_prevention,dummy,7,224,0.0,1.0,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,without_churn_prevention,dummy,8,225,0.0,1.0,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,without_churn_prevention,dummy,9,224,0.0,1.0,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,without_churn_prevention,dummy,10,225,0.0,1.0,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,without_churn_prevention,extra_trees,1,225,0.689773448842339,0.31022655115766085,0.4088888888888889,0.5911111111111111,133,0.1608222490931076
promotion_only,without_churn_prevention,extra_trees,2,225,0.6176192726897157,0.3823807273102842,0.5155555555555555,0.48444444444444446,109,0.13180169286577992
promotion_only,without_churn_prevention,extra_trees,3,224,0.5666637126857613,0.4333362873142387,0.5491071428571429,0.45089285714285715,101,0.12212817412333736
promotion_only,without_churn_prevention,extra_trees,4,225,0.5301308982296669,0.4698691017703332,0.6311111111111111,0.3688888888888889,83,0.1003627569528416
promotion_only,without_churn_prevention,extra_trees,5,224,0.4977432204603633,0.5022567795396367,0.5714285714285714,0.42857142857142855,96,0.11608222490931076
promotion_only,without_churn_prevention,extra_trees,6,225,0.46325088938274106,0.5367491106172589,0.6133333333333333,0.38666666666666666,87,0.10519951632406288
promotion_only,without_churn_prevention,extra_trees,7,224,0.4275013890836021,0.5724986109163979,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,without_churn_prevention,extra_trees,8,225,0.3930705855766912,0.6069294144233088,0.7244444444444444,0.27555555555555555,62,0.07496977025392987
promotion_only,without_churn_prevention,extra_trees,9,224,0.362595721201448,0.6374042787985521,0.7633928571428571,0.23660714285714285,53,0.06408706166868199
promotion_only,without_churn_prevention,extra_trees,10,225,0.3156461996355181,0.6843538003644819,0.8444444444444444,0.15555555555555556,35,0.04232164449818621
promotion_only,without_churn_prevention,gradient_boosting,1,225,0.5998477886683716,0.4001522113316285,0.4266666666666667,0.5733333333333334,129,0.15598548972188633
promotion_only,without_churn_prevention,gradient_boosting,2,225,0.5039418613679537,0.4960581386320463,0.5066666666666667,0.49333333333333335,111,0.13422007255139057
promotion_only,without_churn_prevention,gradient_boosting,3,224,0.4531975583922132,0.5468024416077868,0.5267857142857143,0.4732142857142857,106,0.12817412333736397
promotion_only,without_churn_prevention,gradient_boosting,4,225,0.4102450627537165,0.5897549372462835,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,without_churn_prevention,gradient_boosting,5,224,0.3677105615043315,0.6322894384956685,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,without_churn_prevention,gradient_boosting,6,225,0.3281597649205975,0.6718402350794025,0.5866666666666667,0.41333333333333333,93,0.1124546553808948
promotion_only,without_churn_prevention,gradient_boosting,7,224,0.2967237995560449,0.7032762004439551,0.7053571428571429,0.29464285714285715,66,0.07980652962515115
