query_title,title,releasedate,originalreleaseyear,country,targetage,playtime,genre
밤의해변에서혼자,밤의 해변에서 혼자,20170323.0,2016.0,한국,청소년관람불가,100.0,드라마
김복동,김복동,20190808.0,2019.0,한국,12세이상관람가,101.0,다큐멘터리
우리이웃의범죄,우리 이웃의 범죄,20110407.0,2010.0,한국,15세이상관람가,98.0,드라마|스릴러
용의자X,용의자X,20121018.0,2012.0,한국,15세이상관람가,119.0,미스터리
담쟁이,담쟁이,20201028.0,2020.0,한국,15세이상관람가,99.0,가족|드라마
코만도:라스트액션히어로,코만도: 라스트 액션 히어로,20170824.0,2017.0,미국,15세이상관람가,95.0,액션
더홀(2013),더 홀,,2013.0,호주,,100.0,스릴러|공포(호러)
너클본,너클본,,2016.0,미국,,84.0,공포(호러)
댄싱퀸,댄싱퀸,20120118.0,2011.0,한국,12세이상관람가,124.0,코미디|드라마
스톰둠스데이,스톰 둠스데이,20141001.0,2013.0,미국,12세이상관람가,87.0,액션|SF
7인의새벽,7인의 새벽,20010203.0,2001.0,한국,18세관람가,98.0,액션|코미디
나의딸,나의 딸,20160804.0,2015.0,호주,청소년관람불가,94.0,드라마
익스큐터:더파이널,익스큐터: 더 파이널,20180131.0,2017.0,미국,15세이상관람가,93.0,액션|스릴러
더콜러(2018),더 콜러,20181206.0,2018.0,미국,청소년관람불가,86.0,공포(호러)
러브위드앤젤,러브 위드 앤젤,,2014.0,이탈리아,,,미스터리
밀월도가는길,밀월도 가는 길,20120308.0,2011.0,한국,청소년관람불가,83.0,드라마|미스터리|판타지
대상해,대상해,20130406.0,,중국|멕시코,청소년관람불가,119.0,액션
하이스쿨뮤지컬:졸업반,하이 스쿨 뮤지컬: 졸업반,20090219.0,2008.0,미국,전체관람가,111.0,코미디|드라마|멜로/로맨스|뮤지컬|가족
레고닌자고무비,레고 닌자고 무비,20170928.0,2017.0,미국,전체관람가,101.0,애니메이션|액션|코미디|어드벤처|가족
할리우드의악몽,할리우드의 악몽,,2012.0,미국,,,공포(호러)
마파도,마파도,20050310.0,2004.0,한국,15세관람가,107.0,코미디
죽음의만우절,죽음의 만우절,,1986.0,,,89.0,
용서받지못한자,용서받지 못한 자,20051118.0,2005.0,한국,15세관람가,122.0,드라마
블러드문:나바호의전설,블러드 문 : 나바호의 전설,20170808.0,2014.0,영국,청소년관람불가,85.0,공포(호러)
소녀와여자,소녀와 여자,20160616.0,2015.0,한국,15세이상관람가,95.0,다큐멘터리
리틀킹덤,리틀 킹덤,,2019.0,슬로바키아,,105.0,드라마
테러라이브:싸이코패스,테러 라이브: 싸이코패스,20191002.0,2016.0,미국,청소년관람불가,121.0,공포(호러)
인디아일,인 디 아일,20181122.0,2018.0,독일,15세이상관람가,125.0,드라마
YMCA야구단,YMCA야구단,20021002.0,2002.0,한국,전체관람가,104.0,드라마|코미디
라따뚜이,라따뚜이,20070725.0,2007.0,미국,전체관람가,115.0,애니메이션|드라마|코미디|가족
여정의끝,여정의 끝,,1977.0,영국,,114.0,전쟁
킬스위치(2017),킬 스위치,20200701.0,2017.0,미국,15세이상관람가,91.0,SF
44인치가슴,44 인치 가슴,,2009.0,영국,청소년관람불가,94.0,범죄|드라마|코미디
쟈니잉글리쉬2:네버다이,쟈니 잉글리쉬2 : 네버다이,20111102.0,2011.0,미국,전체관람가,101.0,코미디
12피트,12피트,20181108.0,2016.0,미국,15세이상관람가,85.0,스릴러
장난스런키스더무비2:캠퍼스편,장난스런 키스 더 무비 2 : 캠퍼스 편,,2017.0,일본,12세이상관람가,104.0,멜로/로맨스
체게바라:1부아르헨티나,체 게바라: 1부 아르헨티나,20190613.0,2008.0,독일,15세이상관람가,126.0,드라마|전쟁
사보타지,사보타지,20140723.0,2013.0,미국,청소년관람불가,102.0,범죄|액션|스릴러
미스터캣,미스터 캣,20161019.0,2016.0,프랑스|중국,전체관람가,86.0,코미디
"소년,소녀를만나다(2016)","소년, 소녀를 만나다",19960113.0,1984.0,프랑스,고등학생이상관람가,103.0,드라마
목격자의밤,목격자의 밤,,2012.0,한국,,27.0,미스터리|드라마
데스트랩:사신의법칙,데스 트랩:사신의 법칙,20170707.0,2015.0,일본,15세이상관람가,76.0,공포(호러)|드라마
살수병기,살수병기,,2016.0,중국,15세이상관람가,91.0,액션
셰이프오브워터:사랑의모양[다국어자막],셰이프 오브 워터: 사랑의 모양,20180222.0,2017.0,미국,청소년관람불가,123.0,어드벤처|판타지
링컨차를타는변호사(2011),링컨 차를 타는 변호사,20110616.0,2011.0,미국,15세이상관람가,118.0,범죄|스릴러
장고(1966),장고,,1966.0,이탈리아|스페인,,92.0,서부극(웨스턴)
"서툴지만,사랑","서툴지만, 사랑",20151210.0,2014.0,일본,전체관람가,114.0,멜로/로맨스
맨디귀신들린인형,맨디 : 귀신들린 인형,20210928.0,2018.0,영국,15세이상관람가,74.0,공포(호러)
스피드레이서,스피드 레이서,20080508.0,2008.0,미국,12세이상관람가,133.0,액션|가족
클레어의카메라,클레어의 카메라,20180425.0,2016.0,한국,15세이상관람가,68.0,드라마
마약전쟁(2013),마약전쟁,20140213.0,2013.0,홍콩,청소년관람불가,106.0,범죄|액션|드라마|스릴러
사탄의인형2,사탄의인형2,,1990.0,,,84.0,
나의장미빛인생,나의 장미빛 인생,19980124.0,1997.0,프랑스|영국|벨기에,모든 관람객이 관람할 수 있는 등급,89.0,드라마|코미디
스피시즈2060,스피시즈2060,,2018.0,미국,,92.0,액션|SF|스릴러
소와함께여행하는법,소와 함께 여행하는 법,20101103.0,2010.0,한국,15세이상관람가,110.0,드라마
풍운대전,풍운대전,20171123.0,2017.0,중국,15세이상관람가,128.0,액션|전쟁|사극
더허니문,더 허니문,20210225.0,2019.0,독일,청소년관람불가,88.0,SF|스릴러|공포(호러)
[OCEAN공개]운디네,운디네,20201224.0,2020.0,독일,12세이상관람가,89.0,드라마|멜로/로맨스
더클로스,더 클로스,20130926.0,2013.0,미국,청소년관람불가,89.0,공포(호러)|어드벤처|판타지
헤어드레서,헤어드레서,20110714.0,2010.0,독일,15세이상관람가,106.0,드라마|코미디
히트맨2017,히트맨 2017,20170727.0,2014.0,터키,청소년관람불가,124.0,액션|범죄
허리케인하이스트,허리케인 하이스트,20180314.0,2017.0,미국,15세이상관람가,102.0,액션|범죄
세이프하우스,세이프 하우스,20120229.0,2012.0,미국|남아프리카공화국,15세이상관람가,115.0,액션|스릴러
죽음의다섯손가락,죽음의 다섯손가락,19781202.0,1978.0,한국,12세이상관람가,98.0,액션
미친개들,미친개들,20160707.0,2015.0,프랑스|캐나다,청소년관람불가,93.0,액션|드라마|스릴러
어답트어하이웨이,어답트 어 하이웨이,,2019.0,미국,,,드라마
폴리스스토리2-구룡의눈,폴리스 스토리 2 - 구룡의 눈,19881231.0,1988.0,홍콩,중학생이상관람가,105.0,범죄|액션
80일간의세계일주(2004),80일간의 세계 일주,20040917.0,2004.0,미국,,90.0,코미디|드라마|어드벤처|액션
나랏말싸미,나랏말싸미,20190724.0,2019.0,한국,전체관람가,109.0,사극
인사동스캔들(2009),인사동 스캔들,20090429.0,2009.0,한국,15세이상관람가,109.0,드라마|범죄|액션
식스센스,식스 센스,19990918.0,1999.0,미국,12세관람가,107.0,공포(호러)|스릴러|미스터리|드라마
스타이즈본디오리지널,스타 이즈 본 디 오리지널,,1937.0,미국,,111.0,드라마
온리더밸리연트,온리 더 밸리연트,,1951.0,미국,,105.0,서부극(웨스턴)
퀵,퀵,20110720.0,2011.0,한국,15세이상관람가,115.0,코미디|액션
아틀란틱림라이징,아틀란틱 림 라이징,20190127.0,2018.0,미국,15세이상관람가,84.0,액션|SF
손님(2011),손님,,2011.0,한국,,19.0,드라마|가족
애피소드,애피소드,,2014.0,한국,청소년관람불가,62.0,멜로/로맨스|드라마
돌멩이[별도편성][예고편],돌멩이,20201015.0,2018.0,한국,12세이상관람가,106.0,드라마
데스스파이더,데스 스파이더,,2015.0,미국,,,액션
용형호제2(1991),용형호제 2,19910214.0,1991.0,홍콩,연소자관람가,100.0,코미디|액션|범죄
킴베신져의바람난가족,킴 베신져의 바람난 가족,,2004.0,미국,18세관람가,111.0,코미디|드라마|미스터리
정글(2018),정글,,2021.0,한국,15세이상관람가,17.0,드라마
마피아Inc,마피아 Inc,,2019.0,캐나다,청소년관람불가,143.0,범죄|스릴러|액션
튤립피버,튤립 피버,20171214.0,2017.0,영국|미국,청소년관람불가,104.0,드라마|멜로/로맨스
땡큐마담,땡큐마담,19881029.0,1988.0,홍콩,고등학생이상관람가,95.0,액션
나의할아버지,나의 할아버지,20100812.0,2003.0,일본,12세이상관람가,113.0,드라마
고봉수감독단편선,고봉수 감독 단편선,,2019.0,한국,15세이상관람가,90.0,기타
모탈어페어,모탈 어페어,20170608.0,2016.0,러시아,청소년관람불가,92.0,범죄|스릴러
라스트솔져스:최후의결전,라스트 솔져스: 최후의 결전,20181025.0,2017.0,우크라이나,15세이상관람가,87.0,액션|전쟁|드라마
로맨틱코미디,로맨틱 코미디,20201203.0,2019.0,미국,12세이상관람가,77.0,다큐멘터리
도플갱어(1993),도플갱어,19931023.0,1993.0,미국,연소자관람불가,98.0,공포(호러)|스릴러
지구대참사,지구 대참사,,2008.0,독일,,90.0,스릴러|드라마
귀천도(1996),귀천도,19961012.0,1996.0,한국,고등학생이상관람가,94.0,사극|액션|SF
페르디난드,페르디난드,20180103.0,2017.0,미국,전체관람가,107.0,애니메이션|어드벤처|코미디
더로스트트리,더 로스트 트리,,2016.0,미국,,88.0,공포(호러)|드라마
스머프:비밀의숲,스머프: 비밀의 숲,20170428.0,2017.0,미국,전체관람가,89.0,애니메이션|가족
이스턴프라미스[리마스터링],이스턴 프라미스,20081211.0,2007.0,미국,청소년관람불가,100.0,드라마|범죄|스릴러
할힌골전투:일본군최후의날,할힌골 전투: 일본군최후의날,,2019.0,몽고,,90.0,전쟁
더코드오브카인(2015),더 코드 오브 카인,,2015.0,미국,청소년관람불가,102.0,액션
천재강아지미스터피바디,천재 강아지 미스터 피바디,20140424.0,2014.0,미국,전체관람가,92.0,애니메이션|어드벤처|가족
순수의시대(2014),순수의 시대,20150305.0,2015.0,한국,청소년관람불가,113.0,사극|드라마
사범,사범,20190627.0,2018.0,한국,전체관람가,85.0,다큐멘터리
도굴꾼,도굴꾼,,2019.0,중국,,84.0,액션|어드벤처|판타지
킬로투브라보,킬로 투 브라보,,2015.0,영국,청소년관람불가,108.0,전쟁|액션
종횡사해(1991),종횡사해,19910214.0,1991.0,홍콩,고등학생이상관람가,107.0,액션|범죄
데드풀2:순한맛,데드풀 2: 순한맛,20190103.0,2018.0,미국,12세이상관람가,118.0,액션|어드벤처|코미디
딜린저,딜린저,,1973.0,미국,,,드라마
JSA남북공동초등학교,JSA 남북공동초등학교,20160121.0,2015.0,한국,전체관람가,82.0,드라마
뉴뮤턴트,뉴 뮤턴트,20200910.0,2020.0,미국,15세이상관람가,93.0,액션|공포(호러)|SF
슈퍼밥,슈퍼 밥,20160811.0,2015.0,영국,12세이상관람가,82.0,액션|코미디|멜로/로맨스
무림여대생,무림여대생,20080626.0,2008.0,한국,15세이상관람가,115.0,멜로/로맨스|액션|코미디
파라노말인시던트,파라노말 인시던트,20151029.0,2014.0,미국,청소년관람불가,83.0,공포(호러)
사이에서(2009),사이에서,20121122.0,2009.0,한국,청소년관람불가,71.0,드라마
페인리스,페인리스,20130808.0,2012.0,스페인|프랑스|포르투갈,청소년관람불가,105.0,드라마|공포(호러)
아메리카뮤직&와일드,아메리카 뮤직&와일드,20190424.0,2018.0,미국,전체관람가,83.0,다큐멘터리
영어완전정복(2003),영어완전정복,20031105.0,2003.0,한국,12세관람가,118.0,드라마|코미디
스노든,스노든,20170209.0,2016.0,프랑스|독일|미국,15세이상관람가,134.0,스릴러|드라마
고잉더디스턴스(2010),고잉 더 디스턴스,,2016.0,일본,,117.0,기타
본이터,본 이터,,2007.0,미국,12세이상관람가,88.0,공포(호러)|SF
글로리아벨,글로리아 벨,20190606.0,2018.0,미국,15세이상관람가,101.0,드라마|멜로/로맨스
아티스트봉만대[무삭제판],아티스트 봉만대,20130829.0,2013.0,한국,청소년관람불가,101.0,코미디
백여우전설,백여우 전설,20141113.0,2013.0,중국,15세이상관람가,130.0,판타지|액션
콜미킹,콜 미 킹,20160818.0,2015.0,미국,청소년관람불가,87.0,액션|드라마
원브레스,원 브레스,,2020.0,러시아,,100.0,기타
엽살경찰,엽살경찰,,1988.0,미국,,,공포(호러)
전학생,전학생,,2015.0,한국,,23.0,드라마
혼도,혼도,,1953.0,미국,,83.0,서부극(웨스턴)
다이버전트시리즈:얼리전트[다국어자막],다이버전트 시리즈: 얼리전트,20160512.0,2016.0,미국,12세이상관람가,120.0,액션|어드벤처|SF
다크아워(2006),다크아워,20120105.0,2011.0,미국,12세이상관람가,89.0,SF|액션
강철비,강철비,20171214.0,2017.0,한국,15세이상관람가,139.0,액션|드라마
머니볼,머니볼,20111117.0,2011.0,미국,12세이상관람가,132.0,드라마
태평륜피안,태평륜 피안,20160922.0,2015.0,중국,15세이상관람가,125.0,드라마|액션|전쟁
마궁매영:유령극장,마궁매영: 유령극장,,2016.0,중국,15세이상관람가,102.0,공포(호러)|스릴러
도망자2018,도망자 2018,20180515.0,2014.0,미국,15세이상관람가,102.0,드라마|서부극(웨스턴)
워킹데드나잇,워킹 데드 나잇,,2018.0,프랑스,12세이상관람가,93.0,공포(호러)
역린,역린,20140430.0,2014.0,한국,15세이상관람가,135.0,사극
남쪽으로튀어(2007),남쪽으로 튀어,20130206.0,2012.0,한국,15세이상관람가,121.0,코미디|드라마
더스트워커,더스트워커,,2019.0,호주,,94.0,드라마|SF|스릴러
런던해즈폴른,런던 해즈 폴른,20160310.0,2016.0,미국|영국,15세이상관람가,97.0,액션|범죄|스릴러
도리안그레이,도리안 그레이,20130530.0,2009.0,영국,청소년관람불가,111.0,드라마|판타지|스릴러
리벤지라이드,리벤지 라이드,,2020.0,미국,,74.0,범죄|액션|스릴러
블랙코드,블랙코드,,2015.0,미국,15세이상관람가,132.0,액션|범죄|스릴러
토네이도걸,토네이도 걸,,2017.0,일본,15세이상관람가,99.0,코미디|멜로/로맨스
크리쳐빌로우,크리쳐 빌로우,20170511.0,2016.0,영국,청소년관람불가,83.0,공포(호러)|SF
홀로코스트:소비보르탈출,홀로코스트:소비보르탈출,,2018.0,러시아,15세이상관람가,100.0,전쟁|액션
메이즈,메이즈,,2017.0,영국,15세이상관람가,92.0,어드벤처|범죄|드라마
파티마:엄마의일기,파티마: 엄마의 일기,,2015.0,프랑스,,75.0,드라마
엑스우먼,엑스우먼,,2005.0,미국,,83.0,액션|SF
누가그녀와잤을까?,누가 그녀와 잤을까?,20061116.0,2006.0,한국,15세이상관람가,109.0,코미디
더레터(2012),더 레터,20130829.0,2012.0,미국,15세이상관람가,93.0,드라마|스릴러
대니쉬걸,대니쉬 걸,20160217.0,2015.0,미국|영국,청소년관람불가,119.0,드라마
굿모닝프레지던트,굿모닝 프레지던트,20091022.0,2009.0,한국,전체관람가,132.0,코미디|드라마
볼링포콜럼바인,볼링 포 콜럼바인,20030424.0,2002.0,미국,15세관람가,120.0,다큐멘터리
내남자친구의결혼식(2016),내 남자친구의 결혼식,19971213.0,1997.0,미국,15세 미만인 자는 관람할 수 없는 등급 ,105.0,멜로/로맨스|드라마|코미디
원시시대,원시시대,,1914.0,미국,,,드라마
국가의탄생,국가의 탄생,,2016.0,미국,청소년관람불가,119.0,드라마
불멸의연인,불멸의 연인,19950128.0,1994.0,미국,고등학생이상관람가,121.0,드라마
