membership_row_id,w1_3_has_watch_obs,w1_3_no_watch_obs_flag,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_sessions_per_active_day,w1_3_active_span_days,w1_3_first_watch_rel_day,w1_3_last_watch_rel_day,w1_3_week1_watch_time,w1_3_week2_watch_time,w1_3_week3_watch_time,w1_3_week1_sessions,w1_3_week2_sessions,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w1_watch_time,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5
155,1,0,161.0,3,2,2,53.666667,1.5,16,2,17,6.0,0.0,155.0,1,0,2,0.037267,0.0,0.962733,-6.0,149.0,155.0,0.962733,0,0,0.0
156,1,0,597.0,8,3,5,74.625,1.6,17,1,17,189.0,100.0,308.0,3,2,3,0.316583,0.167504,0.515913,-89.0,119.0,201.0,0.336683,0,0,0.0
157,1,0,280.0,4,2,2,70.0,2.0,8,2,9,95.0,185.0,0.0,3,1,0,0.339286,0.660714,0.0,90.0,-95.0,185.0,0.660714,1,1,1.0
158,1,0,214.0,6,4,3,35.666667,2.0,9,1,9,99.0,115.0,0.0,5,1,0,0.462617,0.537383,0.0,16.0,-99.0,115.0,0.537383,0,2,8.0
159,1,0,309.0,9,8,6,34.333333,1.5,17,3,19,13.0,293.0,3.0,1,5,3,0.042071,0.94822,0.009709,280.0,-10.0,247.0,0.799353,5,5,5.0
160,1,0,402.0,15,13,4,26.8,3.75,16,1,16,2.0,296.0,104.0,1,5,9,0.004975,0.736318,0.258706,294.0,102.0,296.0,0.736318,5,9,18.0
161,1,0,51.0,6,6,3,8.5,2.0,16,5,20,38.0,12.0,1.0,4,1,1,0.745098,0.235294,0.019608,-26.0,-37.0,38.0,0.745098,3,3,3.0
162,1,0,298.0,8,5,3,37.25,2.666667,15,0,14,200.0,0.0,98.0,7,0,1,0.671141,0.0,0.328859,-200.0,-102.0,105.0,0.352349,4,4,4.0
163,1,0,657.0,11,7,4,59.727273,2.75,13,4,16,271.0,290.0,96.0,2,7,2,0.412481,0.4414,0.146119,19.0,-175.0,271.0,0.412481,1,1,1.0
164,1,0,701.0,14,11,6,50.071429,2.333333,16,3,18,194.0,324.0,183.0,3,7,4,0.276748,0.462197,0.261056,130.0,-11.0,212.0,0.302425,3,7,14.0
165,1,0,47.0,8,7,5,5.875,1.6,15,1,15,28.0,4.0,15.0,3,1,4,0.595745,0.085106,0.319149,-24.0,-13.0,20.0,0.425532,1,5,17.0
166,1,0,363.0,5,3,4,72.6,1.25,9,4,12,1.0,362.0,0.0,1,4,0,0.002755,0.997245,0.0,361.0,-1.0,203.0,0.559229,1,1,1.0
167,1,0,56.0,4,2,2,14.0,2.0,9,0,8,1.0,55.0,0.0,1,3,0,0.017857,0.982143,0.0,54.0,-1.0,55.0,0.982143,2,2,2.0
168,1,0,1.0,1,1,1,1.0,1.0,1,7,7,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0
169,1,0,1172.0,20,14,9,58.6,2.222222,16,4,19,771.0,400.0,1.0,14,5,1,0.65785,0.341297,0.000853,-371.0,-770.0,429.0,0.366041,1,3,9.0
170,1,0,167.0,2,2,2,83.5,1.0,4,16,19,0.0,0.0,167.0,0,0,2,0.0,0.0,1.0,0.0,167.0,84.0,0.502994,0,0,0.0
171,1,0,523.0,8,6,7,65.375,1.142857,17,3,19,176.0,181.0,166.0,4,2,2,0.33652,0.34608,0.3174,5.0,-10.0,121.0,0.231358,0,0,0.0
172,1,0,1.0,1,1,1,1.0,1.0,1,5,5,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
173,1,0,76.0,2,2,1,38.0,2.0,1,6,6,76.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-76.0,-76.0,76.0,1.0,1,1,1.0
174,1,0,1247.0,27,19,13,46.185185,2.076923,19,1,19,616.0,426.0,205.0,12,8,7,0.493986,0.34162,0.164395,-190.0,-411.0,231.0,0.185245,5,12,22.0
175,1,0,292.0,4,4,2,73.0,2.0,4,2,5,292.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-292.0,-292.0,194.0,0.664384,0,0,0.0
176,1,0,135.0,5,5,1,27.0,5.0,1,7,7,0.0,135.0,0.0,0,5,0,0.0,1.0,0.0,135.0,0.0,135.0,1.0,2,2,2.0
177,1,0,274.0,4,4,3,68.5,1.333333,17,1,17,86.0,0.0,188.0,1,0,3,0.313869,0.0,0.686131,-86.0,102.0,161.0,0.587591,0,1,2.0
178,1,0,214.0,20,11,6,10.7,3.333333,19,1,19,205.0,3.0,6.0,11,3,6,0.957944,0.014019,0.028037,-202.0,-199.0,196.0,0.915888,18,18,18.0
179,1,0,175.0,11,5,7,15.909091,1.571429,17,3,19,81.0,51.0,43.0,5,3,3,0.462857,0.291429,0.245714,-30.0,-38.0,51.0,0.291429,0,3,11.0
180,1,0,1247.0,13,10,6,95.923077,2.166667,6,6,11,137.0,1110.0,0.0,1,12,0,0.109864,0.890136,0.0,973.0,-137.0,265.0,0.21251,1,1,1.0
181,1,0,46.0,2,1,1,23.0,2.0,1,20,20,0.0,0.0,46.0,0,0,2,0.0,0.0,1.0,0.0,46.0,46.0,1.0,1,1,1.0
182,1,0,627.0,13,6,6,48.230769,2.166667,15,1,15,362.0,124.0,141.0,8,4,1,0.577352,0.197767,0.22488,-238.0,-221.0,288.0,0.45933,1,3,9.0
183,1,0,1.0,1,1,1,1.0,1.0,1,6,6,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
184,1,0,207.0,2,2,2,103.5,1.0,15,5,19,89.0,0.0,118.0,1,0,1,0.429952,0.0,0.570048,-89.0,29.0,118.0,0.570048,0,0,0.0
185,1,0,1222.0,12,7,6,101.833333,2.0,21,0,20,199.0,642.0,381.0,2,6,4,0.162848,0.525368,0.311784,443.0,182.0,435.0,0.355974,1,1,1.0
186,1,0,207.0,13,10,6,15.923077,2.166667,15,5,19,68.0,137.0,2.0,3,8,2,0.328502,0.661836,0.009662,69.0,-66.0,69.0,0.333333,4,7,10.0
187,1,0,477.0,8,6,6,59.625,1.333333,18,0,17,243.0,125.0,109.0,4,1,3,0.509434,0.262055,0.228512,-118.0,-134.0,145.0,0.303983,1,1,1.0
188,1,0,270.0,6,3,3,45.0,2.0,15,5,19,118.0,0.0,152.0,1,0,5,0.437037,0.0,0.562963,-118.0,34.0,128.0,0.474074,1,2,3.0
189,1,0,1042.0,9,8,6,115.777778,1.5,15,5,19,59.0,631.0,352.0,1,6,2,0.056622,0.605566,0.337812,572.0,293.0,298.0,0.285988,0,1,4.0
190,1,0,369.0,7,3,5,52.714286,1.4,9,7,15,0.0,257.0,112.0,0,3,4,0.0,0.696477,0.303523,257.0,112.0,112.0,0.303523,0,1,2.0
191,1,0,234.0,3,1,2,78.0,1.5,3,18,20,0.0,0.0,234.0,0,0,3,0.0,0.0,1.0,0.0,234.0,123.0,0.525641,1,1,1.0
192,1,0,165.0,6,3,4,27.5,1.5,19,2,20,1.0,63.0,101.0,1,2,3,0.006061,0.381818,0.612121,62.0,100.0,99.0,0.6,3,4,5.0
193,1,0,228.0,8,6,4,28.5,2.0,12,3,14,25.0,136.0,67.0,1,6,1,0.109649,0.596491,0.29386,111.0,42.0,82.0,0.359649,4,4,4.0
194,1,0,119.0,1,1,1,119.0,1.0,1,13,13,0.0,119.0,0.0,0,1,0,0.0,1.0,0.0,119.0,0.0,119.0,1.0,0,0,0.0
195,1,0,323.0,3,3,3,107.666667,1.0,14,1,14,100.0,108.0,115.0,1,1,1,0.309598,0.334365,0.356037,8.0,15.0,115.0,0.356037,0,0,0.0
196,1,0,608.0,9,9,6,67.555556,1.5,21,0,20,583.0,0.0,25.0,7,0,2,0.958882,0.0,0.041118,-583.0,-558.0,168.0,0.276316,0,0,0.0
197,1,0,187.0,5,3,3,37.4,1.666667,8,3,10,173.0,14.0,0.0,4,1,0,0.925134,0.074866,0.0,-159.0,-173.0,88.0,0.470588,0,1,2.0
198,1,0,196.0,3,2,3,65.333333,1.0,17,0,16,126.0,0.0,70.0,1,0,2,0.642857,0.0,0.357143,-126.0,-56.0,126.0,0.642857,0,0,0.0
199,1,0,338.0,5,4,2,67.6,2.5,16,3,18,330.0,0.0,8.0,3,0,2,0.976331,0.0,0.023669,-330.0,-322.0,330.0,0.976331,1,1,1.0
200,1,0,763.0,8,7,6,95.375,1.333333,14,2,15,467.0,147.0,149.0,5,2,1,0.612058,0.192661,0.195282,-320.0,-318.0,197.0,0.258191,0,0,0.0
201,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
202,1,0,448.0,7,4,5,64.0,1.4,21,0,20,158.0,0.0,290.0,3,0,4,0.352679,0.0,0.647321,-158.0,132.0,143.0,0.319196,0,0,0.0
203,1,0,111.0,11,9,5,10.090909,2.2,14,2,15,37.0,5.0,69.0,2,5,4,0.333333,0.045045,0.621622,-32.0,32.0,54.0,0.486486,7,8,10.0
204,1,0,125.0,6,3,4,20.833333,1.5,8,5,12,52.0,73.0,0.0,3,3,0,0.416,0.584,0.0,21.0,-52.0,59.0,0.472,1,2,5.0
205,1,0,386.0,10,6,6,38.6,1.666667,21,0,20,141.0,86.0,159.0,2,6,2,0.365285,0.222798,0.411917,-55.0,18.0,119.0,0.30829,3,5,8.0
206,1,0,178.0,6,6,4,29.666667,1.5,16,4,19,5.0,134.0,39.0,2,3,1,0.02809,0.752809,0.219101,129.0,34.0,133.0,0.747191,2,3,6.0
207,1,0,179.0,3,2,2,59.666667,1.5,7,5,11,32.0,147.0,0.0,1,2,0,0.178771,0.821229,0.0,115.0,-32.0,147.0,0.821229,1,1,1.0
208,1,0,751.0,17,9,8,44.176471,2.125,20,0,19,729.0,1.0,21.0,14,1,2,0.970706,0.001332,0.027963,-728.0,-708.0,306.0,0.407457,5,7,10.0
209,1,0,1146.0,24,19,6,47.75,4.0,16,4,19,98.0,815.0,233.0,1,17,6,0.085515,0.711169,0.203316,717.0,135.0,472.0,0.411867,4,5,9.0
210,1,0,152.0,9,9,6,16.888889,1.5,19,1,19,51.0,43.0,58.0,3,3,3,0.335526,0.282895,0.381579,-8.0,7.0,45.0,0.296053,0,1,5.0
211,1,0,145.0,10,8,3,14.5,3.333333,3,8,10,0.0,145.0,0.0,0,10,0,0.0,1.0,0.0,145.0,0.0,96.0,0.662069,4,8,12.0
212,1,0,514.0,6,6,5,85.666667,1.2,11,8,18,0.0,274.0,240.0,0,3,3,0.0,0.533074,0.466926,274.0,240.0,139.0,0.270428,1,1,1.0
213,1,0,7.0,1,1,1,7.0,1.0,1,17,17,0.0,0.0,7.0,0,0,1,0.0,0.0,1.0,0.0,7.0,7.0,1.0,0,0,0.0
214,1,0,541.0,11,5,7,49.181818,1.571429,21,0,20,197.0,3.0,341.0,3,1,7,0.36414,0.005545,0.630314,-194.0,144.0,204.0,0.377079,3,4,6.0
215,1,0,123.0,6,4,2,20.5,3.0,2,16,17,0.0,0.0,123.0,0,0,6,0.0,0.0,1.0,0.0,123.0,104.0,0.845528,1,1,1.0
216,1,0,212.0,10,6,5,21.2,2.0,15,1,15,40.0,164.0,8.0,5,3,2,0.188679,0.773585,0.037736,124.0,-32.0,118.0,0.556604,4,4,4.0
217,1,0,6.0,3,3,3,2.0,1.0,3,4,6,6.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-6.0,-6.0,4.0,0.666667,2,3,6.0
218,1,0,214.0,4,3,4,53.5,1.0,16,4,19,46.0,89.0,79.0,2,1,1,0.214953,0.415888,0.369159,43.0,33.0,89.0,0.415888,1,1,1.0
219,1,0,245.0,9,6,3,27.222222,3.0,14,5,18,244.0,0.0,1.0,8,0,1,0.995918,0.0,0.004082,-244.0,-243.0,125.0,0.510204,4,6,9.0
220,1,0,392.0,7,3,7,56.0,1.0,18,2,19,1.0,110.0,281.0,1,1,5,0.002551,0.280612,0.716837,109.0,280.0,110.0,0.280612,1,1,1.0
221,1,0,271.0,6,2,3,45.166667,2.0,14,3,16,144.0,0.0,127.0,2,0,4,0.531365,0.0,0.468635,-144.0,-17.0,144.0,0.531365,0,2,4.0
222,1,0,1.0,1,1,1,1.0,1.0,1,1,1,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
223,1,0,19.0,2,2,1,9.5,2.0,1,0,0,19.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-19.0,-19.0,19.0,1.0,0,1,2.0
224,1,0,289.0,4,3,4,72.25,1.0,10,6,15,96.0,60.0,133.0,1,1,2,0.33218,0.207612,0.460208,-36.0,37.0,129.0,0.446367,0,1,4.0
225,1,0,1.0,1,1,1,1.0,1.0,1,10,10,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0
226,1,0,211.0,8,4,7,26.375,1.142857,16,2,17,13.0,159.0,39.0,1,3,4,0.061611,0.753555,0.184834,146.0,26.0,116.0,0.549763,0,2,10.0
227,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
228,1,0,61.0,1,1,1,61.0,1.0,1,9,9,0.0,61.0,0.0,0,1,0,0.0,1.0,0.0,61.0,0.0,61.0,1.0,0,0,0.0
229,1,0,755.0,11,8,5,68.636364,2.2,21,0,20,91.0,389.0,275.0,2,4,5,0.12053,0.515232,0.364238,298.0,184.0,258.0,0.341722,1,2,5.0
230,1,0,123.0,5,3,3,24.6,1.666667,16,3,18,81.0,0.0,42.0,2,0,3,0.658537,0.0,0.341463,-81.0,-39.0,81.0,0.658537,2,3,4.0
231,1,0,92.0,1,1,1,92.0,1.0,1,13,13,0.0,92.0,0.0,0,1,0,0.0,1.0,0.0,92.0,0.0,92.0,1.0,0,0,0.0
232,1,0,525.0,16,9,7,32.8125,2.285714,16,5,20,127.0,148.0,250.0,6,4,6,0.241905,0.281905,0.47619,21.0,123.0,148.0,0.281905,8,8,8.0
233,1,0,274.0,4,3,4,68.5,1.0,12,2,13,229.0,45.0,0.0,2,2,0,0.835766,0.164234,0.0,-184.0,-229.0,126.0,0.459854,0,1,2.0
234,1,0,287.0,5,5,3,57.4,1.666667,15,5,19,122.0,1.0,164.0,2,1,2,0.425087,0.003484,0.571429,-121.0,42.0,164.0,0.571429,1,1,1.0
235,1,0,65.0,33,15,9,1.969697,3.666667,16,4,19,26.0,38.0,1.0,14,18,1,0.4,0.584615,0.015385,12.0,-25.0,22.0,0.338462,22,32,59.0
236,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
237,1,0,28.0,1,1,1,28.0,1.0,1,1,1,28.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-28.0,-28.0,28.0,1.0,0,0,0.0
238,1,0,117.0,2,2,2,58.5,1.0,7,1,7,1.0,116.0,0.0,1,1,0,0.008547,0.991453,0.0,115.0,-1.0,116.0,0.991453,1,1,1.0
239,1,0,169.0,2,2,2,84.5,1.0,11,3,13,124.0,45.0,0.0,1,1,0,0.733728,0.266272,0.0,-79.0,-124.0,124.0,0.733728,0,0,0.0
240,1,0,83.0,1,1,1,83.0,1.0,1,16,16,0.0,0.0,83.0,0,0,1,0.0,0.0,1.0,0.0,83.0,83.0,1.0,0,0,0.0
241,1,0,400.0,11,6,5,36.363636,2.2,12,2,13,63.0,337.0,0.0,4,7,0,0.1575,0.8425,0.0,274.0,-63.0,214.0,0.535,2,4,6.0
242,1,0,580.0,8,4,3,72.5,2.666667,14,1,14,102.0,214.0,264.0,2,3,3,0.175862,0.368966,0.455172,112.0,162.0,264.0,0.455172,2,3,4.0
243,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
244,1,0,236.0,8,5,3,29.5,2.666667,17,2,18,77.0,0.0,159.0,3,0,5,0.326271,0.0,0.673729,-77.0,82.0,159.0,0.673729,3,4,7.0
245,1,0,53.0,1,1,1,53.0,1.0,1,20,20,0.0,0.0,53.0,0,0,1,0.0,0.0,1.0,0.0,53.0,53.0,1.0,0,0,0.0
246,1,0,680.0,12,8,6,56.666667,2.0,12,7,18,0.0,617.0,63.0,0,8,4,0.0,0.907353,0.092647,617.0,63.0,224.0,0.329412,0,0,0.0
247,1,0,65.0,3,3,2,21.666667,1.5,8,9,16,0.0,2.0,63.0,0,1,2,0.0,0.030769,0.969231,2.0,63.0,63.0,0.969231,1,2,3.0
248,1,0,249.0,4,4,2,62.25,2.0,10,11,20,0.0,166.0,83.0,0,3,1,0.0,0.666667,0.333333,166.0,83.0,166.0,0.666667,0,1,4.0
249,1,0,649.0,7,6,6,92.714286,1.166667,16,2,17,280.0,45.0,324.0,2,1,4,0.431433,0.069337,0.49923,-235.0,44.0,169.0,0.260401,0,0,0.0
250,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
251,1,0,330.0,7,3,4,47.142857,1.75,10,7,16,0.0,274.0,56.0,0,5,2,0.0,0.830303,0.169697,274.0,56.0,145.0,0.439394,3,4,5.0
252,1,0,103.0,1,1,1,103.0,1.0,1,20,20,0.0,0.0,103.0,0,0,1,0.0,0.0,1.0,0.0,103.0,103.0,1.0,0,0,0.0
253,1,0,264.0,6,4,5,44.0,1.2,10,3,12,99.0,165.0,0.0,3,3,0,0.375,0.625,0.0,66.0,-99.0,109.0,0.412879,0,0,0.0
254,1,0,2.0,2,1,2,1.0,1.0,3,2,4,2.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.5,2,2,2.0
255,1,0,173.0,4,2,3,43.25,1.333333,3,1,3,173.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-173.0,-173.0,87.0,0.50289,1,1,1.0
256,1,0,123.0,3,3,3,41.0,1.0,7,4,10,65.0,58.0,0.0,2,1,0,0.528455,0.471545,0.0,-7.0,-65.0,58.0,0.471545,0,0,0.0
257,1,0,296.0,5,5,4,59.2,1.25,15,6,20,144.0,64.0,88.0,1,1,3,0.486486,0.216216,0.297297,-80.0,-56.0,144.0,0.486486,1,1,1.0
258,1,0,517.0,11,4,8,47.0,1.375,18,0,17,162.0,338.0,17.0,3,7,1,0.313346,0.653772,0.032882,176.0,-145.0,162.0,0.313346,3,3,3.0
259,1,0,613.0,10,8,6,61.3,1.666667,20,1,20,2.0,512.0,99.0,1,8,1,0.003263,0.835237,0.161501,510.0,97.0,285.0,0.464927,1,3,5.0
260,1,0,117.0,1,1,1,117.0,1.0,1,16,16,0.0,0.0,117.0,0,0,1,0.0,0.0,1.0,0.0,117.0,117.0,1.0,0,0,0.0
261,1,0,1164.0,14,11,7,83.142857,2.0,15,3,17,253.0,394.0,517.0,3,5,6,0.217354,0.338488,0.444158,141.0,264.0,356.0,0.305842,0,0,0.0
262,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
263,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
264,1,0,311.0,20,16,8,15.55,2.5,19,1,19,195.0,11.0,105.0,7,7,6,0.62701,0.03537,0.337621,-184.0,-90.0,97.0,0.311897,9,16,26.0
265,1,0,238.0,3,3,2,79.333333,1.5,14,7,20,0.0,94.0,144.0,0,1,2,0.0,0.394958,0.605042,94.0,144.0,144.0,0.605042,0,0,0.0
266,1,0,24.0,1,1,1,24.0,1.0,1,10,10,0.0,24.0,0.0,0,1,0,0.0,1.0,0.0,24.0,0.0,24.0,1.0,0,0,0.0
267,1,0,426.0,14,12,5,30.428571,2.8,16,5,20,2.0,187.0,237.0,1,6,7,0.004695,0.438967,0.556338,185.0,235.0,237.0,0.556338,5,10,15.0
268,1,0,218.0,5,5,2,43.6,2.5,21,0,20,212.0,0.0,6.0,2,0,3,0.972477,0.0,0.027523,-212.0,-206.0,212.0,0.972477,0,3,6.0
269,1,0,169.0,4,3,2,42.25,2.0,11,7,17,0.0,54.0,115.0,0,3,1,0.0,0.319527,0.680473,54.0,115.0,115.0,0.680473,1,2,3.0
270,1,0,300.0,5,4,5,60.0,1.0,11,8,18,0.0,175.0,125.0,0,3,2,0.0,0.583333,0.416667,175.0,125.0,134.0,0.446667,0,0,0.0
271,1,0,295.0,4,3,3,73.75,1.333333,15,1,15,245.0,0.0,50.0,2,0,2,0.830508,0.0,0.169492,-245.0,-195.0,135.0,0.457627,0,0,0.0
272,1,0,201.0,5,4,4,40.2,1.25,12,6,17,30.0,147.0,24.0,1,2,2,0.149254,0.731343,0.119403,117.0,-6.0,146.0,0.726368,1,2,6.0
273,1,0,735.0,19,16,7,38.684211,2.714286,10,11,20,0.0,197.0,538.0,0,9,10,0.0,0.268027,0.731973,197.0,538.0,244.0,0.331973,5,7,9.0
274,1,0,260.0,5,5,4,52.0,1.25,8,10,17,0.0,131.0,129.0,0,1,4,0.0,0.503846,0.496154,131.0,129.0,131.0,0.503846,2,2,2.0
275,1,0,43.0,2,2,2,21.5,1.0,4,9,12,0.0,43.0,0.0,0,2,0,0.0,1.0,0.0,43.0,0.0,42.0,0.976744,1,1,1.0
276,1,0,111.0,3,2,1,37.0,3.0,1,5,5,111.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-111.0,-111.0,111.0,1.0,1,1,1.0
277,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
278,1,0,409.0,6,4,6,68.166667,1.0,19,0,18,30.0,152.0,227.0,1,3,2,0.07335,0.371638,0.555012,122.0,197.0,123.0,0.300733,0,0,0.0
279,1,0,1.0,1,1,1,1.0,1.0,1,15,15,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0
280,1,0,318.0,6,6,4,53.0,1.5,6,1,6,318.0,0.0,0.0,6,0,0,1.0,0.0,0.0,-318.0,-318.0,117.0,0.367925,3,3,3.0
281,1,0,205.0,7,7,4,29.285714,1.75,14,5,18,1.0,102.0,102.0,1,4,2,0.004878,0.497561,0.497561,101.0,101.0,102.0,0.497561,4,4,4.0
282,1,0,240.0,2,2,2,120.0,1.0,5,3,7,94.0,146.0,0.0,1,1,0,0.391667,0.608333,0.0,52.0,-94.0,146.0,0.608333,0,0,0.0
283,1,0,133.0,3,2,2,44.333333,1.5,2,14,15,0.0,0.0,133.0,0,0,3,0.0,0.0,1.0,0.0,133.0,132.0,0.992481,1,1,1.0
284,1,0,16.0,3,2,2,5.333333,1.5,16,4,19,12.0,0.0,4.0,2,0,1,0.75,0.0,0.25,-12.0,-8.0,12.0,0.75,0,1,4.0
285,1,0,272.0,4,3,2,68.0,2.0,2,13,14,0.0,16.0,256.0,0,2,2,0.0,0.058824,0.941176,16.0,256.0,256.0,0.941176,0,1,3.0
286,1,0,269.0,5,3,2,53.8,2.5,9,5,13,227.0,42.0,0.0,4,1,0,0.843866,0.156134,0.0,-185.0,-227.0,227.0,0.843866,0,0,0.0
287,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
288,1,0,1.0,1,1,1,1.0,1.0,1,13,13,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1.0
289,1,0,135.0,5,5,3,27.0,1.666667,15,1,15,129.0,1.0,5.0,1,1,3,0.955556,0.007407,0.037037,-128.0,-124.0,129.0,0.955556,2,4,6.0
290,1,0,602.0,4,4,3,150.5,1.333333,17,4,20,117.0,366.0,119.0,1,2,1,0.194352,0.607973,0.197674,249.0,2.0,366.0,0.607973,0,0,0.0
291,1,0,94.0,1,1,1,94.0,1.0,1,5,5,94.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-94.0,-94.0,94.0,1.0,0,0,0.0
292,1,0,72.0,1,1,1,72.0,1.0,1,6,6,72.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-72.0,-72.0,72.0,1.0,0,0,0.0
293,1,0,222.0,4,3,3,55.5,1.333333,12,2,13,109.0,113.0,0.0,3,1,0,0.490991,0.509009,0.0,4.0,-109.0,113.0,0.509009,0,0,0.0
294,1,0,283.0,2,2,2,141.5,1.0,3,13,15,0.0,125.0,158.0,0,1,1,0.0,0.441696,0.558304,125.0,158.0,158.0,0.558304,0,0,0.0
295,1,0,1102.0,10,8,4,110.2,2.5,13,3,15,113.0,803.0,186.0,1,8,1,0.102541,0.728675,0.168784,690.0,73.0,432.0,0.392015,1,1,1.0
296,1,0,6.0,4,4,2,1.5,2.0,2,1,2,6.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-6.0,-6.0,5.0,0.833333,2,4,6.0
297,1,0,291.0,7,6,4,41.571429,1.75,17,0,16,52.0,212.0,27.0,1,4,2,0.178694,0.728522,0.092784,160.0,-25.0,141.0,0.484536,0,0,0.0
298,1,0,1147.0,29,13,11,39.551724,2.636364,17,4,20,397.0,451.0,299.0,6,13,10,0.34612,0.3932,0.26068,54.0,-98.0,313.0,0.272886,13,15,21.0
299,1,0,65.0,2,2,1,32.5,2.0,1,5,5,65.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-65.0,-65.0,65.0,1.0,0,0,0.0
300,1,0,179.0,4,4,3,44.75,1.333333,3,7,9,0.0,179.0,0.0,0,4,0,0.0,1.0,0.0,179.0,0.0,86.0,0.480447,1,1,1.0
301,1,0,121.0,7,4,2,17.285714,3.5,6,15,20,0.0,0.0,121.0,0,0,7,0.0,0.0,1.0,0.0,121.0,83.0,0.68595,2,3,4.0
302,1,0,297.0,3,3,3,99.0,1.0,15,3,17,139.0,14.0,144.0,1,1,1,0.468013,0.047138,0.484848,-125.0,5.0,144.0,0.484848,0,0,0.0
303,1,0,383.0,7,3,4,54.714286,1.75,9,7,15,0.0,210.0,173.0,0,4,3,0.0,0.548303,0.451697,210.0,173.0,124.0,0.32376,1,1,1.0
304,1,0,122.0,3,3,3,40.666667,1.0,16,0,15,121.0,0.0,1.0,2,0,1,0.991803,0.0,0.008197,-121.0,-120.0,95.0,0.778689,1,1,1.0
305,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
306,1,0,209.0,3,3,3,69.666667,1.0,3,15,17,0.0,0.0,209.0,0,0,3,0.0,0.0,1.0,0.0,209.0,124.0,0.593301,0,1,2.0
307,1,0,180.0,12,3,7,15.0,1.714286,17,2,18,6.0,1.0,173.0,2,1,9,0.033333,0.005556,0.961111,-5.0,167.0,117.0,0.65,4,6,12.0
308,1,0,737.0,11,11,6,67.0,1.833333,20,0,19,428.0,87.0,222.0,5,2,4,0.580733,0.118046,0.301221,-341.0,-206.0,178.0,0.24152,1,2,4.0
309,1,0,327.0,8,6,5,40.875,1.6,12,4,15,180.0,36.0,111.0,3,3,2,0.550459,0.110092,0.33945,-144.0,-69.0,173.0,0.529052,0,0,0.0
310,1,0,587.0,9,6,4,65.222222,2.25,21,0,20,149.0,0.0,438.0,2,0,7,0.253833,0.0,0.746167,-149.0,289.0,221.0,0.376491,2,3,7.0
