variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
reg_hour_evening,reg_hour_evening_standard_6h_bins,reg_hour_evening from reg_hour using 06-12-18-24 bins,Membership_v2.csv,reg_hour,USER_KEY,,,,,both NaN treated as match,23343,23284,59,0.9974724756886433,1.0,0.0025275243113567236,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0, candidate=1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0, candidate=1","USER_KEY=eb11374762ff8f811c1e309818d17191e8fe5cefa9db3dd498a6d6aa1..., master=0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0, candidate=1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0, candidate=1 | USER_KEY=eb11374762ff8f811c1e309818d17191e8fe5cefa9db3dd498a6d6aa1..., master=0, candidate=1",False,False,,both_nan_match,,
reg_hour_night,reg_hour_night_standard_6h_bins,reg_hour_night from reg_hour using 06-12-18-24 bins,Membership_v2.csv,reg_hour,USER_KEY,,,,,both NaN treated as match,23343,23311,32,0.9986291393565523,1.0,0.0013708606434477146,"USER_KEY=eba6d33e8fc6af9565283515e7753bc7d2c1f608767a5259b967907a6..., master=0, candidate=1","USER_KEY=c1d37e8f9ae8144b361622dc52f607efd06b3493c4e2a7aa34f124f75..., master=1, candidate=0","USER_KEY=698632c2648187c4b455943406060fad66306944817d286c4c1b30d2c..., master=1, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1","USER_KEY=eba6d33e8fc6af9565283515e7753bc7d2c1f608767a5259b967907a6..., master=0, candidate=1 | USER_KEY=c1d37e8f9ae8144b361622dc52f607efd06b3493c4e2a7aa34f124f75..., master=1, candidate=0 | USER_KEY=698632c2648187c4b455943406060fad66306944817d286c4c1b30d2c..., master=1, candidate=0",False,False,,both_nan_match,,
payment_is_pc,payment_is_pc_pc_eq,payment_is_pc from payment_device: pc_eq,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,23331,12,0.9994859272587071,1.0,0.0005140727412928929,"USER_KEY=06413c96660e23ddd8e6cc93b3e03e299201a9a1aa05ba70ea10b8a8c..., master=0, candidate=1","USER_KEY=06413c96660e23ddd8e6cc93b3e03e299201a9a1aa05ba70ea10b8a8c..., master=0, candidate=1","USER_KEY=133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed87579..., master=1, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0","USER_KEY=06413c96660e23ddd8e6cc93b3e03e299201a9a1aa05ba70ea10b8a8c..., master=0, candidate=1 | USER_KEY=06413c96660e23ddd8e6cc93b3e03e299201a9a1aa05ba70ea10b8a8c..., master=0, candidate=1 | USER_KEY=133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed87579..., master=1, candidate=0",False,False,,both_nan_match,,
payment_is_android,payment_is_android_android_eq,payment_is_android from payment_device: android_eq,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,23311,32,0.9986291393565523,1.0,0.0013708606434477146,"USER_KEY=b7c2e0ba1b2f17769d882e460abd5371155e1ff30e4064fe248b7e8bf..., master=0, candidate=1","USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., master=0, candidate=1","USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1","USER_KEY=b7c2e0ba1b2f17769d882e460abd5371155e1ff30e4064fe248b7e8bf..., master=0, candidate=1 | USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., master=0, candidate=1 | USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0, candidate=1",False,False,,both_nan_match,,
payment_is_ios,payment_is_ios_ios_eq,payment_is_ios from payment_device: ios_eq,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,23329,14,0.9994002484684916,1.0,0.0005997515315083751,"USER_KEY=eb11374762ff8f811c1e309818d17191e8fe5cefa9db3dd498a6d6aa1..., master=1, candidate=0","USER_KEY=c057873fc62361c3e1dc1565083049ba9dfe37a8934f29a83c0fc37ec..., master=0, candidate=1","USER_KEY=133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed87579..., master=0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0","USER_KEY=eb11374762ff8f811c1e309818d17191e8fe5cefa9db3dd498a6d6aa1..., master=1, candidate=0 | USER_KEY=c057873fc62361c3e1dc1565083049ba9dfe37a8934f29a83c0fc37ec..., master=0, candidate=1 | USER_KEY=133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed87579..., master=0, candidate=1",False,False,,both_nan_match,,
payment_is_mobile,payment_is_mobile_mobile_literal,payment_is_mobile from payment_device: mobile_literal,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,23329,14,0.9994002484684916,1.0,0.0005997515315083751,"USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0, candidate=1","USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., master=1, candidate=0","USER_KEY=07e21f3a885e79ef644b536bbc1394a08874766e979f79465800aa6bf..., master=1, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0","USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0, candidate=1 | USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., master=1, candidate=0 | USER_KEY=07e21f3a885e79ef644b536bbc1394a08874766e979f79465800aa6bf..., master=1, candidate=0",False,False,,both_nan_match,,
payment_is_mobile,payment_is_mobile_android_or_ios_or_mobile,payment_is_mobile from payment_device: android_or_ios_or_mobile,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,8542,14801,0.3659341130103243,1.0,0.6340658869896757,"USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0, candidate=1","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0, candidate=1","USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., master=0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0, candidate=1 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0, candidate=1 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., master=0, candidate=1",False,False,,both_nan_match,,
payment_is_mobile,payment_is_mobile_not_pc,payment_is_mobile from payment_device: not_pc,Membership_v2.csv,payment_device,USER_KEY,,,,,both NaN treated as match,23343,8151,15192,0.34918390952319756,1.0,0.6508160904768024,"USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0, candidate=1","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0, candidate=1","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0, candidate=1 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0, candidate=1 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0, candidate=1",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day20_max_daily_time_over_total_time,maximum daily watch_time / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,total_watch_time,zero when denominator is zero,both NaN treated as match,23343,23109,234,0.9899755815447886,1.0,0.004674024653218025,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.4174950298210735, candidate=0.24881516587677724","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=0.5502392344497608","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.388030888030888 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.75 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.4174950298210735, candidate=0.24881516587677724 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=0.5502392344497608",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day20_max_daily_sessions_over_total_sessions,maximum daily sessions / total sessions,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,total_watch_count,zero when denominator is zero,both NaN treated as match,23343,5802,17541,0.24855417041511374,1.0,0.11475990596878725,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25",False,False,,both_nan_match,,
day_count_over_3times,day_count_over_3times_reg_day0_to_day20_daily_sessions_gt_3_count,number of days with more than 3 view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,16692,6651,0.7150751831384141,7.0,0.36327807051364436,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=1.0","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=2.0, candidate=1.0","USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., master=1.0, candidate=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=1.0 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=2.0, candidate=1.0 | USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., master=1.0, candidate=0.0",False,False,,both_nan_match,,
day_count_over_3times,day_count_over_3times_reg_day0_to_day20_daily_sessions_ge_3_count,number of days with at least 3 view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23199,144,0.9938311271044853,7.0,0.009767382084564966,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=2.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=1.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.0, candidate=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=2.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=1.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.0, candidate=1.0",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day1_to_day21_max_daily_time_over_total_time,maximum daily watch_time / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,total_watch_time,zero when denominator is zero,both NaN treated as match,23343,15975,7368,0.6843593368461637,1.0,0.05535945983053627,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.4276595744680851","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.41245136186770426","USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.2432432432432432, candidate=0.2764505119453925","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.75 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.4276595744680851 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.41245136186770426 | USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.2432432432432432, candidate=0.2764505119453925",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day1_to_day21_max_daily_sessions_over_total_sessions,maximum daily sessions / total sessions,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,total_watch_count,zero when denominator is zero,both NaN treated as match,23343,4920,18423,0.21076982393008611,1.0,0.14568116399815395,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.16666666666666666","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.16666666666666666 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25",False,False,,both_nan_match,,
day_count_over_3times,day_count_over_3times_reg_day1_to_day21_daily_sessions_gt_3_count,number of days with more than 3 view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,16249,7094,0.6960973311056848,7.0,0.3887675106027503,"USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=2.0, candidate=1.0","USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., master=1.0, candidate=0.0","USER_KEY=ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e60..., master=5.0, candidate=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=2.0, candidate=1.0 | USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., master=1.0, candidate=0.0 | USER_KEY=ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e60..., master=5.0, candidate=1.0",False,False,,both_nan_match,,
day_count_over_3times,day_count_over_3times_reg_day1_to_day21_daily_sessions_ge_3_count,number of days with at least 3 view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,21609,1734,0.9257164888831769,7.0,0.07771066272544232,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=3.0","USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0.0","USER_KEY=f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c955..., master=3.0, candidate=2.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=3.0 | USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0.0 | USER_KEY=f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c955..., master=3.0, candidate=2.0",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day21_max_daily_time_over_total_time,maximum daily watch_time / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,total_watch_time,zero when denominator is zero,both NaN treated as match,23343,19320,4023,0.8276571134815577,1.0,0.031141287405466993,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.375886524822695","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.6","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.388030888030888 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.75 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.375886524822695 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.6 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day21_max_daily_sessions_over_total_sessions,maximum daily sessions / total sessions,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,total_watch_count,zero when denominator is zero,both NaN treated as match,23343,5135,18208,0.21998029387825044,1.0,0.13682292688520675,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25",False,False,,both_nan_match,,
