variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
recency,recency_reg_day1_to_day21_last_relative_watch_day,last watch relative day,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,559,22784,0.023947221865227263,21.0,12.695454740179068,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=7.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=-1.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=10.0 | USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., value=10.0 | USER_KEY=8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376f..., value=10.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=7.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=-1.0",False,False,,both_nan_match,,
avg_gap_between_watch_days,avg_gap_between_watch_days_reg_day1_to_day21_unique_watch_day_gap_mean,mean gap between sorted distinct watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,16826,6517,0.7208156620828514,20.0,0.6539044182157687,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=2.142857142857143","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.2857142857142856, candidate=2.7142857142857144","USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=2.7142857142857144, candidate=3.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=2.142857142857143 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.2857142857142856, candidate=2.7142857142857144 | USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=2.7142857142857144, candidate=3.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day1_to_day21_max_gap_between_watch_days,maximum difference between consecutive active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,20844,2499,0.892944351625755,20.0,0.7082637193162833,"USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=5.0, candidate=0.0","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=0.0, candidate=1.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=6.0, candidate=2.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=5.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=5.0, candidate=0.0 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=0.0, candidate=1.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=6.0, candidate=2.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day1_to_day21_max_inactive_between_active_days,maximum inactive days between active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,5392,17951,0.23099001842093989,20.0,1.3622070856359507,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day1_to_day21_max_inactive_including_edges,maximum inactive gap including observation-window start and end,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,2299,21044,0.09848776935269674,20.0,5.500278456068201,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=14.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=11.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=17.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=5.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=6.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=14.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=11.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=17.0",False,False,,both_nan_match,,
avg_rewatch_ratio,avg_rewatch_ratio_reg_day1_to_day21_extra_duplicate_views_over_total_rows,(view rows - distinct MOVIE_NUM) / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,17889,5454,0.7663539390823801,0.90625,0.024536859650882044,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.16666666666666666","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.0909090909090909, candidate=0.08333333333333333","USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.375, candidate=0.42857142857142855","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.16666666666666666 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.0909090909090909, candidate=0.08333333333333333 | USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.375, candidate=0.42857142857142855",False,False,,both_nan_match,,
avg_rewatch_ratio,avg_rewatch_ratio_reg_day1_to_day21_rows_belonging_to_repeated_movies_ratio,rows whose MOVIE_NUM appears more than once / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,8737,14606,0.3742877950563338,1.0,0.16282263273091152,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.3333333333333333","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.3333333333333333 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day1_to_day21_weekend_view_rows_over_all_rows,weekend view row count / all view row count,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,17906,5437,0.7670822087992117,1.0,0.04436695266454985,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.08333333333333333","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.5","USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.125, candidate=0.14285714285714285","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.08333333333333333 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.5 | USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.125, candidate=0.14285714285714285",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day1_to_day21_weekend_watch_time_over_total_time,weekend watch_time sum / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,watch_time sum,zero when denominator is zero,both NaN treated as match,23343,10292,13051,0.4409030544488712,1.0,0.10775873024990477,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.18723404255319148","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6653696498054474","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.18723404255319148 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6653696498054474",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day1_to_day21_watch_time_le_1_over_rows,watch_time(min) <= 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,18718,4625,0.8018677976266975,1.0,0.02433229845288346,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.3333333333333333","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3636363636363636, candidate=0.4166666666666667","USER_KEY=f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c955..., master=0.3684210526315789, candidate=0.4","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.6666666666666666 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.3333333333333333 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3636363636363636, candidate=0.4166666666666667 | USER_KEY=f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c955..., master=0.3684210526315789, candidate=0.4",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day1_to_day21_watch_time_lt_1_over_rows,watch_time(min) < 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,10382,12961,0.4447586000085679,1.0,0.2086747425443903,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0",False,False,,both_nan_match,,
watch_ratio_under_5m,watch_ratio_under_5m_reg_day1_to_day21_watch_time_le_5_over_rows,watch_time(min) <= 5 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,17916,5427,0.7675106027502892,1.0,0.03182811746949903,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3846153846153846, candidate=0.4166666666666667","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.75","USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.125, candidate=0.14285714285714285","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3846153846153846, candidate=0.4166666666666667 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.75 | USER_KEY=b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67..., master=0.125, candidate=0.14285714285714285",False,False,,both_nan_match,,
watch_ratio_under_5m,watch_ratio_under_5m_reg_day1_to_day21_watch_time_lt_5_over_rows,watch_time(min) < 5 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,16443,6900,0.7044081737565866,1.0,0.045399725882080556,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3846153846153846, candidate=0.4166666666666667","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6666666666666666","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.2777777777777778, candidate=0.2222222222222222","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3846153846153846, candidate=0.4166666666666667 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6666666666666666 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.2777777777777778, candidate=0.2222222222222222",False,False,,both_nan_match,,
is_cold_start_3d,is_cold_start_3d_reg_day1_to_day21_first_watch_rel_day_le_2,first watch relative day <= 2,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,20790,2553,0.890631024289937,1.0,0.10936897571006297,"USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0","USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0","USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0 | USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0 | USER_KEY=6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_cold_start_3d,is_cold_start_3d_reg_day1_to_day21_first_watch_rel_day_le_3,first watch relative day <= 3,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,19330,4013,0.8280855074326351,1.0,0.17191449256736496,"USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.0, candidate=1","USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0","USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.0, candidate=1 | USER_KEY=215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe976..., master=1.0, candidate=0 | USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_cold_start_7d,is_cold_start_7d_reg_day1_to_day21_first_watch_rel_day_le_6,first watch relative day <= 6,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day1_to_day21,,,both NaN treated as match,23343,21947,1396,0.9401962044295935,1.0,0.05980379557040655,"USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1 | USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=1.0, candidate=0",False,False,,both_nan_match,,
