membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,final_segment_key,final_segment_name_ko,use_in_stage09_simulation,modifier_low_or_no_early_engagement,modifier_delayed_start,modifier_late_week3_intensity,modifier_genre_affinity_any,modifier_price_promotion_context,modifier_week2_surge_small_sample,modifier_early_routine_review
169,Y,1,0.7857738573361157,0.2142261426638843,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
170,Y,1,0.9244019804226272,0.0755980195773728,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,1,1,0,0
171,Y,1,0.9438662832196832,0.0561337167803167,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,0,0,0
172,N,0,0.1816800599020301,0.8183199400979698,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,0
173,N,0,0.2096085816697427,0.7903914183302573,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,0
174,Y,1,0.8924604920622963,0.1075395079377037,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
175,N,0,0.5028037462191574,0.4971962537808426,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,1
176,Y,1,0.9452445321568202,0.0547554678431797,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
177,Y,1,0.9754593761273004,0.0245406238726995,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
178,Y,1,0.948572813319285,0.051427186680715,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,1
179,Y,1,0.8393821702265163,0.1606178297734837,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
180,Y,1,0.9573001414252584,0.0426998585747416,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
181,Y,1,0.4218655726026418,0.5781344273973581,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
182,N,0,0.859823226369348,0.1401767736306519,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,1
183,N,0,0.2450121639931496,0.7549878360068504,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,0
184,N,0,0.6492222731425294,0.3507777268574705,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
185,Y,1,0.9813881498670752,0.0186118501329246,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
186,Y,1,0.8257508656127841,0.1742491343872159,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
187,Y,1,0.9197060886707012,0.0802939113292987,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
188,Y,1,0.916998670430774,0.0830013295692261,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
189,Y,1,0.98409270495268,0.01590729504732,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,1,0
190,N,0,0.9437508297743152,0.0562491702256846,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
191,Y,1,0.9659756183437757,0.0340243816562243,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
192,Y,1,0.8353523743961484,0.1646476256038516,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,1,0
193,Y,1,0.9661584044806688,0.033841595519331,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
194,Y,1,0.9597639896413986,0.0402360103586013,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
195,Y,1,0.7015831415182034,0.2984168584817965,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
196,Y,1,0.9099164366249952,0.0900835633750049,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
197,N,0,0.5170143769854386,0.4829856230145614,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
198,Y,1,0.8767515354922759,0.123248464507724,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
199,Y,1,0.8427400451839919,0.157259954816008,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
200,N,0,0.4949762884909685,0.5050237115090315,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,1,1,1,0,1
201,N,0,0.7150496924353572,0.2849503075646428,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
202,Y,1,0.969881589846114,0.0301184101538859,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
203,Y,1,0.7663887985593236,0.2336112014406763,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
204,Y,1,0.7461809380361094,0.2538190619638906,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,0,0
205,Y,1,0.9530772630942608,0.0469227369057392,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,0
206,Y,1,0.7758953060607154,0.2241046939392845,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
207,Y,1,0.4808563137056141,0.5191436862943859,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
208,Y,1,0.7781795838798716,0.2218204161201283,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
209,Y,1,0.9788874650814728,0.0211125349185272,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
210,Y,1,0.8638670759016496,0.1361329240983504,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
211,Y,1,0.932899089838508,0.0671009101614921,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,1,0,0,1,1,0
212,Y,1,0.9807320518148228,0.0192679481851772,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
213,Y,1,0.5999849276125672,0.4000150723874328,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
214,Y,1,0.9704067831217298,0.0295932168782702,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
215,Y,1,0.9654191033909344,0.0345808966090656,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,0,0
216,Y,1,0.9417079780544596,0.0582920219455403,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
217,N,0,0.1734847741963189,0.8265152258036811,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
218,Y,1,0.7282133294631493,0.2717866705368507,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,0,0
219,Y,1,0.7027308959235752,0.2972691040764248,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
220,Y,1,0.98230860223997,0.01769139776003,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,1,0
221,Y,1,0.9862826890104776,0.0137173109895224,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
222,N,0,0.2035387429801725,0.7964612570198275,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
223,N,0,0.2886826248948143,0.7113173751051857,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,0,0,1
224,N,0,0.4997101055823317,0.5002898944176684,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,1,0,0
225,N,0,0.1464331741751728,0.8535668258248272,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
226,Y,1,0.9386086773377808,0.0613913226622192,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
227,Y,1,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
228,Y,1,0.8702815895280561,0.1297184104719438,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
229,Y,1,0.9655802211358716,0.0344197788641282,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
230,Y,1,0.9477258661052602,0.0522741338947397,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,0,1
231,Y,1,0.9260122884916744,0.0739877115083256,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,1,0
232,Y,1,0.959473520919963,0.040526479080037,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
233,Y,1,0.4793175469732483,0.5206824530267518,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
234,Y,1,0.9538635630482318,0.0461364369517681,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
235,Y,1,0.5656815960795437,0.4343184039204563,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,0,0,0
236,Y,1,0.7150496924353572,0.2849503075646428,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
237,N,0,0.2685584544366481,0.7314415455633518,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
238,Y,1,0.8142912353304137,0.1857087646695863,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,1,0
239,Y,1,0.6084286766278697,0.3915713233721303,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,1
240,Y,1,0.9484044168602056,0.0515955831397942,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
241,Y,1,0.8309092966454629,0.1690907033545371,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
242,Y,1,0.9700138766567448,0.0299861233432552,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
243,Y,1,0.7278462428566049,0.272153757143395,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,0,0
244,Y,1,0.8940825439612176,0.1059174560387824,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,0,1,0,0
245,N,0,0.1670076767005787,0.8329923232994212,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
246,Y,1,0.9348650097885294,0.0651349902114706,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
247,Y,1,0.7406848127397863,0.2593151872602137,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,0,0
248,Y,1,0.9551364109117044,0.0448635890882956,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
249,Y,1,0.9706698924593185,0.0293301075406816,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
250,Y,1,0.5734428013764044,0.4265571986235956,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
251,Y,1,0.9114483608023052,0.0885516391976949,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
252,N,0,0.7656661677673148,0.2343338322326852,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
253,N,0,0.640842839699365,0.359157160300635,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
254,N,0,0.2219350904732318,0.7780649095267682,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
255,N,0,0.2568320847124226,0.7431679152875774,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,0,1,0,1
256,N,0,0.3950960826013483,0.6049039173986517,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
257,Y,1,0.490810379658613,0.509189620341387,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
258,Y,1,0.8525741486775793,0.1474258513224207,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,1,0
259,Y,1,0.9753920048936146,0.0246079951063854,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
260,Y,1,0.9456335167154856,0.0543664832845144,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
261,Y,1,0.976022465121912,0.023977534878088,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
262,Y,1,0.760151821521051,0.239848178478949,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
263,Y,1,0.7282407154620013,0.2717592845379987,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,0,0
264,Y,1,0.9443283687609028,0.0556716312390972,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
265,N,0,0.6824444172178658,0.3175555827821342,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
266,Y,1,0.7732139337134033,0.2267860662865967,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
267,Y,1,0.6819385712237616,0.3180614287762384,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
268,Y,1,0.9028034121552642,0.0971965878447358,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,0,1
269,Y,1,0.9399758179629378,0.0600241820370621,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
270,Y,1,0.9257236937153098,0.0742763062846901,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,0,1,0
271,Y,1,0.9240415491737526,0.0759584508262474,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,1
272,Y,1,0.398647723093631,0.6013522769063689,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
273,Y,1,0.98917426541441,0.0108257345855898,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
274,Y,1,0.8010563364797761,0.1989436635202238,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,0,1,0
275,N,0,0.2080919374161861,0.791908062583814,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
276,N,0,0.2371163405680943,0.7628836594319057,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,0,0,0,0
277,Y,1,0.7326981034832822,0.2673018965167177,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
278,Y,1,0.9294933786602986,0.0705066213397014,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
279,Y,1,0.2674642697703902,0.7325357302296098,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,0,1,0,0
280,Y,1,0.4287584132775618,0.5712415867224382,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,0,0,1
281,Y,1,0.9832215771651308,0.0167784228348691,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
282,Y,1,0.7875856688629403,0.2124143311370596,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,0,0,0
283,N,0,0.6736378263784923,0.3263621736215076,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,0,0
284,N,0,0.5291579956086442,0.4708420043913558,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
285,Y,1,0.9393064952627288,0.0606935047372713,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,0,0
286,Y,1,0.5976302281983872,0.4023697718016128,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
287,Y,1,0.7278462428566049,0.272153757143395,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,0,0
288,Y,1,0.2140162778803949,0.7859837221196051,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
289,N,0,0.6570948636284504,0.3429051363715496,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
290,Y,1,0.9645202711647286,0.0354797288352713,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
291,N,0,0.470602172909015,0.5293978270909849,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
292,N,0,0.2237647330727185,0.7762352669272814,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,0,0,0
293,N,0,0.5118368412241798,0.4881631587758201,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
294,Y,1,0.9567464285168048,0.0432535714831953,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,1,1,1,0,1,1,0
295,Y,1,0.9813236062250288,0.0186763937749712,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
296,N,0,0.3260081458115761,0.6739918541884238,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,0,0,1
297,Y,1,0.9553756399806524,0.0446243600193476,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
298,Y,1,0.8608951347374914,0.1391048652625086,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
299,N,0,0.2043706421479545,0.7956293578520455,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,0
300,Y,1,0.9313321691230868,0.0686678308769132,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
