promo_scope,representative_segment_id,provisional_label,demographic_group_type,demographic_group_value,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,watch_session_w3,weekly_usage,853,0.0,0.0,0.0,0.0,0.0,0.0,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,total_watch_time_min,weekly_usage,853,106.468933,77.0,6.0,149.0,114.144009,-7.675076,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,total_watch_count,weekly_usage,853,3.249707,2.0,1.0,4.0,3.359447,-0.10974,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,watch_days,weekly_usage,853,1.875733,1.0,1.0,2.0,1.919931,-0.044198,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,log_retention_w2_ratio,retention_decay,853,-2.206054,-2.079442,-4.51086,-0.482852,-2.212421,0.006367,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,log_retention_w3_ratio,retention_decay,853,-1.105111,0.0,-1.609438,0.0,-1.16757,0.062459,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on log_retention_w3_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,active_ratio,usage_concentration,853,0.089321,0.047619,0.047619,0.095238,0.091425,-0.002105,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,recency,inactivity_recency,853,13.821805,14.0,11.0,17.0,13.840438,-0.018632,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,max_inactive_gap_days,inactivity_recency,853,2.223916,0.0,0.0,4.0,2.237327,-0.013412,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,is_only_w1,week_specific_usage_pattern,853,0.565064,1.0,0.0,1.0,0.56682,-0.001756,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,is_only_w2,week_specific_usage_pattern,853,0.134818,0.0,0.0,0.0,0.130184,0.004634,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,is_only_w3,week_specific_usage_pattern,853,0.0,0.0,0.0,0.0,0.0,0.0,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,genre_diversity_count,genre_preference,853,1.878077,1.0,1.0,2.0,1.919931,-0.041854,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,action_adventure_ratio,genre_preference,853,0.160841,0.0,0.0,0.048512,0.156396,0.004445,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on action_adventure_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,family_animation_ratio,genre_preference,853,0.093501,0.0,0.0,0.0,0.087461,0.00604,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,drama_ratio,genre_preference,853,0.139645,0.0,0.0,0.009615,0.132762,0.006883,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,thriller_crime_ratio,genre_preference,853,0.172824,0.0,0.0,0.091346,0.172888,-6.4e-05,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,sf_fantasy_ratio,genre_preference,853,0.146848,0.0,0.0,0.0,0.153355,-0.006507,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,comedy_ratio,genre_preference,853,0.083242,0.0,0.0,0.0,0.091473,-0.008231,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,romance_ratio,genre_preference,853,0.067258,0.0,0.0,0.0,0.07165,-0.004392,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,horror_ratio,genre_preference,853,0.042789,0.0,0.0,0.0,0.039484,0.003305,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on horror_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,documentary_ratio,genre_preference,853,0.016895,0.0,0.0,0.0,0.016216,0.000679,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on documentary_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,historical_war_ratio,genre_preference,853,0.062331,0.0,0.0,0.0,0.06359,-0.001259,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,40,other_ratio,genre_preference,853,0.013827,0.0,0.0,0.0,0.014725,-0.000898,0.311841,0.658718,weak,"Within this segment, age_group=40 differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_time_min_w1,weekly_usage,77,100.246753,85.0,13.0,136.0,94.741935,5.504818,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_time_min_w2,weekly_usage,77,19.636364,0.0,0.0,1.0,19.402074,0.23429,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_time_min_w3,weekly_usage,77,0.0,0.0,0.0,0.0,0.0,0.0,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_session_w1,weekly_usage,77,3.194805,2.0,1.0,4.0,2.536866,0.657939,0.246753,0.675486,strong,"Within this segment, age_group=50 differs on watch_session_w1 versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_session_w2,weekly_usage,77,0.688312,0.0,0.0,1.0,0.822581,-0.134269,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on watch_session_w2 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_session_w3,weekly_usage,77,0.0,0.0,0.0,0.0,0.0,0.0,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,total_watch_time_min,weekly_usage,77,119.883117,87.0,13.0,162.0,114.144009,5.739108,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,total_watch_count,weekly_usage,77,3.883117,2.0,1.0,5.0,3.359447,0.52367,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on total_watch_count versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,watch_days,weekly_usage,77,2.142857,1.0,1.0,3.0,1.919931,0.222926,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on watch_days versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,log_retention_w2_ratio,retention_decay,77,-2.694691,-2.833213,-4.59512,-0.693147,-2.212421,-0.48227,0.246753,0.675486,strong,"Within this segment, age_group=50 differs on log_retention_w2_ratio versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,log_retention_w3_ratio,retention_decay,77,-1.003529,0.0,-0.693147,0.0,-1.16757,0.164041,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on log_retention_w3_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,active_ratio,usage_concentration,77,0.102041,0.047619,0.047619,0.142857,0.091425,0.010616,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on active_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,recency,inactivity_recency,77,14.532468,15.0,11.0,17.0,13.840438,0.69203,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,max_inactive_gap_days,inactivity_recency,77,1.909091,0.0,0.0,3.0,2.237327,-0.328236,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on max_inactive_gap_days versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,is_only_w1,week_specific_usage_pattern,77,0.675325,1.0,0.0,1.0,0.56682,0.108504,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on is_only_w1 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,is_only_w2,week_specific_usage_pattern,77,0.064935,0.0,0.0,0.0,0.130184,-0.065249,0.246753,0.675486,strong,"Within this segment, age_group=50 differs on is_only_w2 versus the segment average.","EDA evidence is comparatively stronger, but still descriptive and provisional."
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,is_only_w3,week_specific_usage_pattern,77,0.0,0.0,0.0,0.0,0.0,0.0,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,genre_diversity_count,genre_preference,77,1.987013,2.0,1.0,2.0,1.919931,0.067082,0.246753,0.675486,weak,"Within this segment, age_group=50 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s01,promo0_high_risk_week3_inactive,age_group,50,action_adventure_ratio,genre_preference,77,0.13745,0.0,0.0,0.027027,0.156396,-0.018945,0.246753,0.675486,moderate,"Within this segment, age_group=50 differs on action_adventure_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
