query_title,movieid,title,grouptitle,origintitle,releasedate,originalreleaseyear,country,targetage,playtime_sec,genre,tags,directors,actors,issubtitle,subtitles,audios,ismultiaudiotrack,isatmos,qualities,downloadable,drms,moviemarks,previewstarttime,previewendtime,creditstarttime,creditendtime,kmrbcode,image,synopsis,price
몬스터헌터,MV_CF01_SY0000011690,몬스터 헌터,몬스터 헌터,,2021-02-10,2021,"중국, 독일, 일본, 미국",12,6196,모험|액션,모험|액션,폴 앤더슨,밀라 요보비치|토니 자|론 펄먼|메건 굿|디에고 보네타,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,129.0,13543.0,14316.0,2021-MF00114,image.wavve.com/movieImg/MovieGroup/2022/GMV_CF01_SY0000011690-Vertical_LogoY.jpg,UN 합동 보안 작전부 아르테미스 대위는 행방불명된 팀원들을 찾기 위해 나서지만 실종된 그들과 같은 이상 현상으로 거대 몬스터의 세계로 빠진다. 하지만 눈 앞에 닥친 강력한 몬스터들의 습격으로 유일한 생존자가 된 그녀는 몬스터 헌터와 마주하게 되는데... 다시 인류의 세계로 돌아 갈 수 있는 방법은 단 하나. 몬스터와 맞서 반드시 살아남아야 한다.,
미션파서블,MV_CW01_CW0000011603,미션 파서블 인 30 데이즈,미션 파서블 인 30 데이즈,,2022-04-01,2022,프랑스,15,5410,액션|코미디|범죄,액션|코미디|범죄,타렉 보달리,타렉 보달리|필리프 라슈|바네사 가이드|줄리앙 아루티,N,,fr,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,3.0,48.0,12534.0,13010.0,2022-VF01257,image.wavve.com/meta/image/202507/1752130799563762123.jpg,"""죽기까지 D-30!"" 돌아가신 아버지를 따라 경찰이 된 겁많은 쫄보 라얀. 경찰로서는 재능이 없는 라얀에게 세상은 늘 어렵기만 하다. 어느 날 용의자를 쫓는 도중에 쥐에게 물리게 되고, 쥐가 감염시키는 희귀병에 걸려 30일밖에 살지 못한다는 시한부 판정을 받는데... 과연 '라얀'은 30일 안에 히어로 경찰로 거듭날 수 있을 것인가!",
이탈리안레이스,MV_LX01_LX0000000888,이탈리안 레이스,이탈리안 레이스,,2018-09-13,2018,이탈리아,15,6740,드라마|스포츠,드라마|스포츠,마테오 로브레,스테파노 아코르시|마틸다 데 안젤리스|로렌조 지오엘리|자올로 그라지오시,N,,it,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,28.0,14628.0,15220.0,2018-MF01652,image.wavve.com/meta/image/202310/1697000906213740056.jpg,F1 경기를 치르고 있는 17세 소녀 드라이버 '줄리아'. 감독인 그녀의 아버지가 경기 직후 가슴 통증을 호소하다 급작스럽게 죽음을 맞이한다. 그리고 장례식장에 모인 줄리아와 그의 어린 남동생 앞에 망나니처럼 보이는 낯선 친 오빠가 등장하면서 더욱 위기에 빠지고 사설 레이싱 게임인 '이탈리안 레이스'에 참가하게 되는데... 포기 할 줄 모르는 두 남매의 질주가 시작된다!,
그린북,MV_EN01_EN000000187,그린 북,그린 북,,2019-01-09,2019,미국,12,7788,드라마,드라마,피터 패럴리,비고 모텐슨|마허샬라 알리,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,45.0,20253.0,20948.0,2018-MF02280,image.wavve.com/meta/image/202602/1770099219806465213.jpg,"언제 어디서든 바른 생활! 완벽한 천재 뮤지션 ‘돈 셜리’ 원칙보다 반칙! 다혈질 운전사 ‘토니’ 취향도, 성격도 완벽히 다른 두 남자의 특별한 우정이 시작된다! 1962년 미국, 입담과 주먹만 믿고 살아가던 토니 발레롱가는 교양과 우아함 그 자체인 천재 피아니스트 돈 셜리 박사의 운전기사 면접을 보게 된다. 백악관에도 초청되는 등 미국 전역에서 콘서트 요청을 받으며 명성을 떨치고 있는 돈 셜리는 위험하기로 소문난 미국 남부 투어 공연을 떠나기로 결심하고, 투어 기간 동안 자신의 보디가드 겸 운전기사로 토니를 고용한다. 거친 인생을 살아온 토니 발레롱가와 교양과 기품을 지키며 살아온 돈 셜리 박사. 생각, 행동, 말투, 취향까지 달라도 너무 다른 두 사람은 그들을 위한 여행안내서 ‘그린북’에 의존해 특별한 남부 투어를 시작하는데...",
톰과제리,MV_CD01_WR0000011666,(더빙) 톰과 제리,톰과 제리,,2021-02-24,2021,미국,0,6066,애니메이션,애니메이션,팀 스토리,소연|이장원|엄상현|장광,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,19.0,13412.0,14037.0,2021-MF00153,image.wavve.com/meta/image/202601/1767685102260661687.jpg,"생쥐 '제리'는 성대한 결혼식이 열리게 될 뉴욕의 한 고급 호텔로 이사를 오게 되고, 이벤트 플래너 '카일라'는 제리를 잡기 위해서 고양이 '톰'을 고용한다. 하지만 우당탕탕 사고뭉치들의 역대급 대소동은 카일라의 커리어는 물론 결혼식과 호텔까지도 위험에 빠뜨리게 되는데...",
톰과제리,MV_CD01_WR0000011665,(자막) 톰과 제리,톰과 제리,,2021-02-24,2021,미국,0,6066,애니메이션,애니메이션,팀 스토리,클로이 모레츠|마이클 페나|켄 정,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,19.0,13412.0,14037.0,2021-MF00153,image.wavve.com/meta/image/202601/1767685102260661687.jpg,"전 세계가 사랑한 라이벌 콤비, 뉴욕을 발칵 뒤집는다!  생쥐 제리는 성대한 결혼식이 열리게 될 뉴욕의 한 고급 호텔로 이사를 오게 되고, 이벤트 플래너 카일라는 제리를 잡기 위해서 고양이 톰을 고용한다. 하지만 우당탕탕 사고뭉치들의 역대급 대소동은 카일라의 커리어는 물론 결혼식과 호텔까지도 위험에 빠뜨리게 되는데...",
씨피버,MV_EN01_EN000000568,씨 피버,씨 피버,,2020-05-13,2020,"벨기에, 영국, 아일랜드, 스웨덴",15,5648,SF/판타지|공포,SF|공포,니사 하디만,헤르미온느 코필드|코니 닐슨|아르달란 에스마일리,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,101.0,12844.0,13408.0,2020-MF00868,image.wavve.com/movieImg/MovieGroup/2022/GMV_EN01_EN000000568-Vertical_LogoY.jpg,해양생물의 행동 패턴을 연구하는 ‘시본’은 실습을 위해 어선 ‘니브 킨 오이르’호에 승선한다. 더 큰 수확을 얻기 위해 접근 금지 수역에 진입한 ‘니브 킨 오이르’호는 심해에 서식하던 미지의 생명체와 마주한다. 그 이후부터 선원들 사이에서 열병이 퍼지며 하나둘씩 죽음을 맞기 시작하는데...,
봉마전,MV_JA01_JA0000000590,봉마전,봉마전,,2021-02-03,2021,중국,12,5567,무협|액션,무협|액션,묘술,진건봉|우함빙,N,,zh,N,n,1080p|720p|480p|360p,y,,svod,8.0,31.0,12930.0,13247.0,2020-VF02097,image.wavve.com/meta/image/202401/1705306219145452869.jpg,"대륙을 위협하는 마존을 봉인하라!  천년 동안 봉인되었던 마존이 각성하고, 퇴마사 ‘풍설’ 일행은 도탄에 빠진 나라를 구하기 위해 전면전을 벌이기 시작한다.",
생존:러스트크릭,MV_EM01_EM000000088,생존: 러스트 크릭,생존: 러스트 크릭,,2018-01-01,2018,미국,15,6492,공포|스릴러|미스터리,공포|스릴러|미스터리,젠 맥고완,헤르미온느 코필드|제이 폴슨|숀 오브라이언,N,,en,N,n,1080p|720p|480p|360p,y,,won,5.0,28.0,14400.0,14812.0,2020-VF01102,image.wavve.com/movieImg/MovieGroup/2023/GMV_EM01_EM000000088-Vertical_LogoY_RTC.jpg,"낯선 곳에서의 모든 낯선 이를 조심하라!  인적 드문 곳에서 길을 잃은 소녀 ‘소여’. 잠시 지도를 보기 위해 차를 세워 둔 ‘소여’에게 ‘홀리스터’와 ‘벅’이 접근해 음흉한 속내를 내비친다. 그들에게서 벗어나기 위해 몸부림치던 ‘소여’는 다리에 큰 상처를 입은 후 깊은 숲속으로 도망치고, 이내 정신을 잃은 채로 발견되는데... 상상하지 못한 끔찍한 일들로 가득한 숲속. .'살고 싶다면 끝까지 도망쳐라!’",
언더워터(2020),MV_CH01_FX0000011590,언더 워터 (2020),언더 워터 (2020),,2020-05-27,2020,미국,15,5705,스릴러,스릴러,윌리엄 유뱅크,크리스틴 스튜어트|뱅상 카셀|T.J. 밀러|제시카 헨윅,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,117.0,13037.0,13505.0,2020-MF00749,image.wavve.com/meta/image/202602/1770194939374336588.jpg,"해저 11km, 한 번도 경험하지 못한 무언가 깨어났다! 30일 동안 해저 시추 시설에서 엄청난 압력을 견디며 바다의 밑바닥을 뚫어야 하는 캐플러 기지의 대원들. 어느 날, 큰 지진으로 콘크리트 구조물을 뚫고 급류가 들이 닥쳐 기지는 순식간에 파괴되고 대혼란이 일어난다. 갑작스런 대재앙 속에서 가까스로 살아남은 대원들은 전기 엔지니어 노라를 비롯한 5명. 이들이 시도해 볼 수 있는 유일한 방법은 또 다른 해저 기지 ‘로우벅’으로 이동해 탈출 포트를 찾는 것 뿐. 하지만 어두운 심해엔 그들만이 존재하는 것이 아니었다. 무언가 그들을 바짝 따라오고 있다. 불가사의한 포식자와 쫓고 쫓기는 위험천만한 게임에 갇혀버린 대원들. 살아남기 위해선 남은 용기를 전부 쥐어 짜내야만 한다...살고 싶다면 모든 감각을 깨워라!",
언더워터(2020),MV_CF01_SY0000011461,언더 워터 (2016),언더 워터 (2016),,2016-07-13,2016,미국,15,5177,드라마|스릴러,드라마|스릴러,자움 콜렛 세라,블레이크 라이블리|오스카 자에나다|브래트 컬렌|세도나 레그|파블로 칼바|쟈넬 베일리,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,1.0,34.0,12015.0,12617.0,2016-MF00902,image.wavve.com/meta/image/202601/1769148551902346071.jpg,"해변까지 200미터, 초속 11.3미터의 추격. 극한의 생존 게임이 시작된다! 멕시코의 숨겨진 보석 같은 해변 ‘파라다이스’. 이곳을 찾은 의대생 ‘낸시’는 서핑을 즐기던 중 무언가의 습격으로 부상을 입고 근처의 작은 암초로 겨우 피신한다. 그녀가 올라선 암초로부터 해변까지는 고작 200미터. 소리를 지르면 닿을 가까운 거리지만, 바다 밑에는 초속 11.3미터로 움직이는 거대한 상어가 맴돌고, 만조가 되면 암초는 물에 잠겨 그놈의 영역이 된다. 극한의 상황, 오직 생존을 위한 카운트다운이 시작된다!",
토미리스:전쟁의여신,MV_C901_SG0000134829,토미리스: 전쟁의 여신,토미리스: 전쟁의 여신,,2020-12-24,2020,카자흐스탄,15,7641,드라마|전쟁/재난,드라마|전쟁,아칸 사타예브,알미라 투르신|아딜 아크메토브|가산 마소드,N,,en,N,n,1080p|720p|480p|360p,y,,svod,5.0,105.0,20454.0,20721.0,2020-VF02062,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000134829-Vertical_LogoY.jpg,"기원전 6세기, 중앙아시아 초원 지대. 마사게타이 부족 내 반란으로 족장 스파르갑이 죽고, 유일하게 살아남은 군주의 딸 토미리스는 복수를 다짐하며 고향을 떠난다. 훗날 뛰어난 전사로 성장한 토미리스는 아버지의 원수를 갚고 여왕의 자리에 오른다. 그러던 어느 날, 세계의 반을 정복한 거대한 페르시아 제국이 초원 지대를 넘보기 시작하고, 토미리스의 남편 아르군과 아들이 잔인하게 살해당하는 일이 벌어진다. 분노에 찬 토미리스는 정예부대를 이끌고 초원 지대로 쳐들어온 키루스 왕과 맞서 싸우게 되는데... 페르시아 제국에 맞선 위대한 전쟁 실화. 인류 최초의 여왕, 토미리스 영원히 기억될 대전투를 시작하다!",
아마겟돈2046,MV_CV01_KE0000012535,아마겟돈 2046,아마겟돈 2046,,2021-01-01,2021,"독일, 미국",12,5684,액션|SF/판타지,액션|SF,카렙 레초스키|알렉산더 라푄|폴 플렛|존 슈바르츠,데이빗 매스터슨|수마트 F. 사전트|메레디스 로즈|제레미 대쉬|마니 L. 페레즈,N,,en,N,n,1080p|720p|480p|360p,n,,won,5.0,25.0,13233.0,13444.0,2021-VF00239,image.wavve.com/movieImg/MovieGroup/2022/GMV_CV01_KE0000012535-Vertical_LogoY.jpg,"팬데믹 이후의 2046년! 지금껏 만나지 못한 지옥도가 펼쳐진다!  팬데믹 이후 상류층이 공중 도시로 대피한 뒤 멸망해버린 지구 문명. 2031년 괴생명체로부터 살아남아야 하는 '알렉산더', 대피소를 향한 험난한 여정에 오른 '렉스' 그리고 인류의 유일한 희망인 융합 에너지를 찾아 나선 '마야'와 '밸'까지. 국가별로 최악의 재난 상황에 부닥친 생존자들의 이야기를 다룬 옴니버스 SF 액션.",
뱅가드,MV_CX01_CX0000011867,뱅가드,뱅가드,,2020-12-30,2020,"중국, 영국, 홍콩, 인도, 대한민국, 대만",12,6450,모험|액션|코미디,모험|액션|코미디,당계례,성룡|양양|무치미야|애륜|서약함,N,,zh,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,104.0,13634.0,14730.0,2020-MF02542,image.wavve.com/meta/image/202601/1769750486350915826.jpg,"'탕환팅'이 이끄는 국제 민간 경호업체 뱅가드. 새해 축제가 한창인 런던 한복판에서 VIP 고객이 범죄 조직에 납치되고 뱅가드는 그를 구출하는 데 성공한다. 이에 분노한 범죄 조직은 VIP 고객의 딸을 새로운 타깃으로 삼고, 그들보다 먼저 아프리카에 있는 그녀를 찾아 보호하는 과정에서 뱅가드의 팀원 '레이전위'가 위험에 처한다. 두바이로 넘어가 구출 작전을 펼치던 뱅가드는 거대한 배후 세력의 음모와 마주하게 되는데...",
라이어트:기계들의역습,MV_AY01_AY000000363,라이어트: 기계들의 역습,라이어트: 기계들의 역습,,2020-12-23,2020,미국,15,5278,전쟁/재난|액션|SF/판타지,전쟁|액션|SF,라이언 스테이플스 스콧,라이언 메리먼|제이미 코스타|새라J. 바솔로뮤|케이트 브라셀|루크 윅코프,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,19.0,12156.0,12758.0,2020-MF02406,image.wavve.com/meta/image/202512/1767074605850862834.jpg,실력 있는 엘리트 군인들은 낯선 구역 안에서 깨어나게 되고 그들은 이곳에 어떻게 왔는지 전혀 기억하지 못한다. 그들과 마주친 인공지능이 탑재된 기계들은 인간의 통제를 거부하고 무차별 공격과 반란을 일으키게 된다. 인간과 기계의 전투에서 과연 군인들은 어떻게 살아남을 수 있을 것인가?,
더이퀄라이저2,MV_CF01_SY0000011542,더 이퀄라이저 2,더 이퀄라이저 2,,2018-01-01,2018,미국,15,7255,범죄|액션|스릴러,범죄|액션|스릴러,안톤 후쿠아,덴젤 워싱턴|페드로 파스칼|빌 풀만|멜리사 레오|조나단 스카프,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,37.0,15604.0,20055.0,2018-VF02329,image.wavve.com/movieImg/MovieGroup/2023/GMV_CF01_SY0000011542-Vertical_LogoY-re.jpg,전직 특수 요원 로버트 맥콜이 정의를 구현하기 위해 악행을 일삼는 범죄 집단을 소탕하는 덴젤 워싱턴의 숨막히는 범죄 액션 스릴러,
그린랜드,MV_C901_SG0000141957,위자: 레저렉션,위자: 레저렉션,,2017-05-09,2017,미국,15,5108,공포,공포,이스라엘 루나,제시카 윌리스|니콜 홀트|샐리 그린랜드,N,,und,N,n,1080p|720p|480p|360p,y,,svod,5.0,23.0,12309.0,12508.0,2017-MF00642,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000141957-Vertical_LogoY-re.jpg,"피로 물든 원혼과의 저주의 게임이 시작된다!  위자 보드를 소재로 한 공포 영화 ‘악령의 게임2’개봉을 맞아, 리츠 극장에서는 특별히 선발된 관객들을 대상으로 한밤중에 공포 투어가 열린다. 티켓에 당첨된 미셸은 친구 드류와, 새로 알게 된 마고와 함께 투어에 가기로 한다. 하지만 우연히 누군가 보드에 손을 대면서, 투어 도중 사람들이 하나둘씩 사라지는데...",
더터널,MV_CW01_CW0000011557,더 터널,더 터널,,2021-03-04,2021,노르웨이,12,6238,스릴러|액션|드라마,스릴러|액션|드라마,펄 오이에,토르비에른 하르|일바 퍼글러루드,N,,no,N,n,1080p|720p|480p|360p,y,,svod,4.0,41.0,13915.0,14358.0,2021-MF00329,image.wavve.com/movieImg/MovieGroup/2022/GMV_CW01_CW0000011557-Vertical_LogoY.jpg,"생존을 위한 탈출! 살아남아야만 한다!  크리스마스 이브, 가장 행복한 순간을 고대하던 사람들은 터널에서 유조 트럭이 폭발하면서 칠흑 같은 어둠에 갇히고, 설상가상 거대 눈보라가 휘몰아치며 구조에도 난항을 겪는다. 시간이 흐를수록 터널이 붕괴되어가는 최악의 재난이 닥쳐오는데...",
