membership_row_id,USER_KEY,is_repurchase,price,max_screen,is_promotion,is_user_verified,gender,age,payment_device,billing_method,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_week1_watch_time,w1_4_week2_watch_time,w1_4_week1_sessions,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_genre_ratio_action_adventure,w1_4_genre_ratio_animation_family,w1_4_genre_ratio_comedy,w1_4_genre_ratio_drama,w1_4_genre_ratio_historical_war,w1_4_genre_ratio_horror,w1_4_genre_ratio_other,w1_4_genre_ratio_romance,w1_4_genre_ratio_sf_fantasy,w1_4_genre_ratio_thriller_crime,w1_4_genre_entropy,w1_4_genre_covered_watch_ratio,w1_4_recent_content_watch_ratio
67,657687567505299f3b1028f3397b1f0805ca3b48afe84fb1b895fc8bdb0fb2084bc133c93431f7777b2cd37bd5685f61b064e78bc43513d1b909e0a8982c2b25,Y,10900.0,2.0,,N,M,30.0,android,190,22,16,9,35.181818,196.0,44.0,6,3,378.0,9,156.0,4,0.0,0.001292,0.197674,0.187339,0.0,0.0,0.0,0.406977,0.0,0.206718,1.925355,1.0,0.251938
68,2c2f37050b3ffe8b4282f7f9172473db0975b38f868a40d8ca41c6857b760f52f633f5d75a6d1b747b753e5d8b470730dca0c00c07030088b958772a1307b582,N,100.0,1.0,O,Y,F,40.0,pc,134,5,4,4,16.8,23.0,60.0,2,2,1.0,1,0.0,0,0.0,0.0,0.0,0.130952,0.0,0.0,0.0,0.0,0.702381,0.166667,1.172881,1.0,0.166667
69,b6e1c605d43a81a333689a8758dc241caf07b10c8bbe2ec2350963a072233fe9a686655a827d94ed5d11ceb8620ab5bccb4f7add3649ab8441ba97de3205e652,N,13900.0,4.0,,Y,M,40.0,pc,134,1,1,1,1.0,1.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d5a33f111d09a5e7017b1f59308ac39fc6d033de088df732d95b42e4a5f4ceddf60d36e9,Y,10900.0,2.0,,N,N,40.0,android,131,10,4,3,35.4,0.0,226.0,0,4,0.0,0,128.0,6,0.0,0.0,0.0,0.387006,0.00565,0.0,0.361582,0.0,0.0,0.0,1.600469,1.0,0.612994
71,d974da95ce63bff74270d8e7888a0236d5d70fd2622f4a18ce20cc5baa1a2b5baa2929d51f441fdcf99695c07028bf73dfc6f00df85d7c6aa912aeed99b6a815,N,7900.0,1.0,,Y,F,35.0,android,134,1,1,1,1.0,1.0,0.0,1,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,beb0ace233b0f7097c2b10da13120685fe555476e4969f24731e5ec652456d2fecf9f678eb0280b1cb7d25aff62a82a6ab4f7b2df6c0f394613e76a1e6bd8168,Y,7900.0,1.0,,N,N,40.0,android,151,8,2,3,50.375,276.0,127.0,5,3,0.0,0,0.0,0,0.0,0.0,0.684864,0.0,0.0,0.0,0.0,0.315136,0.0,0.0,0.899014,1.0,1.0
73,1e4aa5b1e9967225fcec114e8e2e5000412299fdabd5813f17c9987baa7e7220432fc64fa8530c28be46da2a78cbb84c4442a383cc07782459687b0f0850e37e,Y,100.0,2.0,O,Y,F,25.0,mobile,132,6,4,3,55.5,232.0,0.0,3,0,101.0,3,0.0,0,0.303303,0.0,0.0,0.351351,0.345345,0.0,0.0,0.0,0.0,0.0,1.581951,1.0,0.303303
74,a2f91f19dbf8e9ba739248f971d3e89dc8f3c270c7c9dd3edf360535dd67c0c2dbbf0eddc964af8405b6f4d8ddd4b8c41021c76832d266f98d28d230543eb07e,Y,10900.0,2.0,,Y,F,25.0,android,134,5,4,4,43.8,0.0,140.0,0,2,79.0,3,0.0,0,0.200913,0.0,0.447489,0.0,0.0,0.0,0.0,0.0,0.0,0.351598,1.514517,1.0,1.0
75,fd2bafb6d7417937bd07cbc34ff8f7ca00cb635873b0838f72f99d5a64dc6b2365d2864621ddc45d40339d255ccc3d2f2efe2b267f63f0802d398339e53f12ba,Y,7900.0,1.0,,N,N,40.0,android,131,5,1,4,11.2,1.0,0.0,1,0,55.0,4,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,dc8dafd268a9c3a699e010de41d5aa73c3ca5a11d88ea73be55c6e401ca9299c6a5008d162f9f19e8fba973f7fa52db6c4107630e9791bf94375913ed71ae653,Y,100.0,1.0,O,Y,F,45.0,android,134,6,2,1,84.333333,0.0,506.0,0,6,0.0,0,0.0,0,0.0,0.0,0.0,0.003953,0.0,0.0,0.0,0.0,0.996047,0.0,0.037244,1.0,0.0
77,5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589e548421f70f17edc938f037df707fbddb1074053230097bfd6793b8dd68fcb9e6f3e512,Y,9.99,1.0,,N,N,40.0,ios,140,3,3,1,39.0,0.0,117.0,0,3,0.0,0,0.0,0,0.0,0.991453,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.070999,1.0,0.008547
78,cc1e16a034095c8b9035f55a4ca780ef0c94435849d2a18ce4f9cea37664114c7090c32d24a1584ba229156107b773de0a57f3b4023b946cd2f02c9e7231a082,N,100.0,1.0,O,Y,F,35.0,android,151,18,9,7,35.722222,0.0,570.0,0,15,73.0,3,0.0,0,0.556765,0.0,0.0,0.009331,0.0,0.136858,0.0,0.0,0.0,0.297045,1.446195,1.0,0.713841
79,28d269c769a85cb8f4343b9a7e8210ea2b2d3e0a28fda97b8c0d21dc963828e56fe22dd94b1310699bd6a3d02f9b82fd3cb3748af0a3408739fa71b48f43d208,Y,100.0,1.0,O,Y,M,35.0,android,151,7,5,3,66.285714,4.0,0.0,2,0,460.0,5,0.0,0,0.0,0.0,0.0,0.928879,0.0,0.006466,0.0,0.0625,0.0,0.0,0.414981,1.0,0.0
80,30db2cc30078f8e6fbbed242c1bb99de4ff68cb6b28dd1b0d3b226a01692f4b1680ae4cb0b9d51eb03d4c23662ec5ddbc5e9b8c39347cea53f9075b948e295c8,Y,10900.0,2.0,,Y,F,30.0,android,134,3,1,1,31.666667,95.0,0.0,3,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,f946c579531646697febf1e38e760f0217e136cdfa808fd1145172ef34d1442806c4d6b12765045484b2c470245855b5970b36eebf92a5d2698172f406192589,N,100.0,4.0,O,Y,F,20.0,pc,134,6,4,4,67.5,283.0,122.0,4,2,0.0,0,0.0,0,0.0,0.0,0.0,0.518519,0.0,0.0,0.0,0.481481,0.0,0.0,0.99901,1.0,0.404938
82,8baa8b09a4b498a9097b18ef469f3b4ee04c94faf9d439b6534732140e5812092c7766d9e350ac29a62ae37fe0c340e05621700a641e94f5db208c3a1c2bcf3b,N,100.0,1.0,O,Y,F,25.0,mobile,132,4,4,2,66.75,0.0,267.0,0,4,0.0,0,0.0,0,0.827715,0.0,0.0,0.172285,0.0,0.0,0.0,0.0,0.0,0.0,0.662904,1.0,0.0
83,4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e47e2a2ff4bd224be62fd4e4ce7b90aeccf42f071165a081bedd837123daeb590fa8a35db,Y,7900.0,1.0,,Y,F,40.0,android,134,2,1,2,5.0,0.0,0.0,0,0,10.0,2,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,3ded0a9c2db6fe686356ef26117001aece8a79ee38d6581ce5be9e529d03727d3b43a0d5456904c87d7ab64686fa40004e09f59337f63efcd39192598dd603a3,Y,7900.0,1.0,,Y,F,25.0,mobile,180,7,6,4,54.714286,6.0,209.0,1,3,168.0,3,0.0,0,0.597911,0.0,0.21671,0.185379,0.0,0.0,0.0,0.0,0.0,0.0,1.372485,1.0,0.0
85,0623b8a55736b57b418ecd92744dc6a2b70c6e71f418304329df0c0ab824eb2b3db46e751ec6c5dc017232806da50970a124747e0c8082db5f0170fd89e08e36,Y,7900.0,1.0,,N,N,40.0,pc,131,5,2,2,120.4,0.0,0.0,0,0,0.0,0,602.0,5,0.0,0.003322,0.0,0.996678,0.0,0.0,0.0,0.0,0.0,0.0,0.032139,1.0,1.0
86,63db52472ffdb433df37b6f3d9a24cd6e3a018771a1c93b62c3756cf91713bb6d3008562ee6e7b36f04faef45efe89943ddafa0e8ae0aa4b50459690a86c9328,Y,7900.0,1.0,,Y,M,25.0,android,132,14,11,5,45.642857,0.0,381.0,0,9,258.0,5,0.0,0,0.076682,0.0,0.190923,0.27543,0.179969,0.0,0.0,0.001565,0.0,0.27543,2.224802,1.0,0.338028
87,0c5a1d530e0dd25f2911bb80a5872cf08379b9303959f2994215fe78ff519dc59bee96e0cf7b73778c507959c327dfa263c8a2adfdc0e91e6eae5901de2a906f,Y,100.0,1.0,O,Y,F,65.0,android,151,1,1,1,8.0,0.0,0.0,0,0,8.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
88,0634a799ece50ee4596fa291c85f94c9cf09f374434dc48c1eb597aae100178f102fb48866139f3938c68e5900c403912572fb7625075023373cf1c8bdec35d0,Y,100.0,1.0,O,Y,F,40.0,pc,132,7,5,4,58.285714,164.0,0.0,3,0,244.0,4,0.0,0,0.401961,0.0,0.0,0.286765,0.0,0.0,0.0,0.311275,0.0,0.0,1.5694,1.0,0.0
89,21a3d32c1d0b64c073f8238d9447881646bad838000b1eb7ba26ce7fc3d8759f24f6d4c40c6056fc24f54c42c682c2c15dc02fccb89c7d7a904ec7ff9139b580,N,6700.0,1.0,,N,N,40.0,android,132,2,2,2,84.0,168.0,0.0,2,0,0.0,0,0.0,0,0.964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714,0.222285,1.0,0.964286
90,ece2758d62c1c7e69df595d89a524978ccb68683f58d549696d74151454323c2097252aa1b7eea981a76d23435dae47de88d76d688e9025088cd5c2dae929d2a,N,100.0,1.0,O,Y,M,45.0,pc,132,4,4,1,1.5,6.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.5,0.166667,1.459148,1.0,1.0
91,3134c156e69d7c9e8e2893d8ec976fdd9d9afde58f700cc075e359925b748c31777663ce4ced40b3be6caf843d9b92a517b43ca5cd0cfd82b8b3c76807acc7d9,N,100.0,1.0,O,Y,M,20.0,android,151,2,1,2,67.5,135.0,0.0,2,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,0879dbde8c5f053b979dc09c4591f8e9bb77bcc02ec922705bb25c145bdf323107ef329414e1867b1a88a15e67ba2d834c314bf09a7457f79ea18e29e7cb8ada,Y,7900.0,1.0,,Y,F,40.0,android,134,5,5,3,24.4,118.0,4.0,1,4,0.0,0,0.0,0,0.008197,0.967213,0.0,0.008197,0.0,0.0,0.0,0.0,0.008197,0.0,0.273755,1.0,0.0
93,15497b85b92e58b55250665b8a75679f2745e1f84e268d6cb8ec4b62c85642f3d6685f0af24b72c3e7ca36220d0c50dcd2d33299c0d5a249136f8e96e26032f2,N,100.0,1.0,O,Y,M,30.0,android,151,12,10,6,12.5,51.0,66.0,4,5,33.0,3,0.0,0,0.0,0.0,0.126667,0.48,0.0,0.0,0.0,0.28,0.0,0.113333,1.756089,1.0,0.0
94,c7b62dbd4bfd38be1640618ddacf4573cc07753d64dadf58a18fb2dd0267656dc605f36f989a039a8df65ca8c62521516cfb7496135d338f89c9615e8d4c1913,Y,9.99,1.0,,N,N,40.0,ios,140,4,4,2,35.0,94.0,46.0,1,3,0.0,0,0.0,0,0.0,0.0,0.0,0.278571,0.0,0.0,0.0,0.0,0.0,0.671429,1.115615,1.0,0.0
95,741d16f6440fffc00898b82522558be4687e5bd6f5e2d7a562b51382a988b706bc25bf716827c1df0b00d81048c917a5eaff404c9a4e4ca17e5f56285e437bfa,Y,100.0,1.0,O,Y,F,20.0,android,151,23,14,8,23.173913,14.0,94.0,2,6,425.0,15,0.0,0,0.0,0.369606,0.193246,0.221388,0.0,0.0,0.0,0.026266,0.001876,0.0,2.078453,1.0,0.617261
96,eb33023b51259f67261bc9817a3d1c38fbf08fc02e8c365f136f73b036c86ced1ec3f5a424bb30920f3fbfb2eb3d241738b835def9a280093970f5659c396797,Y,9.99,1.0,,N,N,40.0,ios,140,24,16,8,29.833333,125.0,560.0,2,21,31.0,1,0.0,0,0.368715,0.090782,0.21648,0.0,0.210894,0.094972,0.001397,0.009777,0.005587,0.0,2.252571,1.0,0.548883
97,18d719c58cd371d331ab87fc7b3249f385936fbf8863bb283fd53b017d4022ba74d7ff752aa3191343105b7e3201605af1fedf1ea5b8c61c2701f5e389dec332,Y,100.0,2.0,O,,M,35.0,android,151,8,5,5,35.375,89.0,194.0,3,5,0.0,0,0.0,0,0.0,0.0,0.0,0.597173,0.067138,0.0,0.0,0.335689,0.0,0.0,1.234427,1.0,0.0
98,1c6242a43fcea66f9e2daffe936de5c2e45a23c91221cbda6bdce85df22775a3136ad4fcc8783a918098fff9b864b447d43bef672687eca6e53f98385dbab4c6,Y,100.0,1.0,O,Y,F,45.0,android,132,3,2,3,62.333333,128.0,59.0,1,2,0.0,0,0.0,0,0.0,0.0,0.0,0.684492,0.0,0.0,0.0,0.0,0.315508,0.0,0.89943,1.0,0.0
99,f39748364504f9707b0d82b2decf7099851539e4ac149d26b70fdd7649482123388d8dadf39e81bedadf660b2fb794d4c61ceabec79bbebf977aba4036d7cd36,Y,100.0,1.0,O,Y,F,40.0,android,151,4,4,4,16.5,58.0,6.0,1,1,1.0,1,1.0,1,0.0,0.0,0.0,0.893939,0.0,0.0,0.0,0.015152,0.0,0.090909,0.550671,1.0,0.030303
100,dffe35a77dde53d1f17ffb753112a560e378fcebf44ee2c50a311c68f05349b157a0acef55b5574345d80eab9bfbaef8610527745150895e9237ebabdd06af70,Y,9.99,1.0,,N,N,40.0,ios,140,13,7,5,22.769231,116.0,0.0,9,0,180.0,4,0.0,0,0.003378,0.0,0.0,0.006757,0.0,0.0,0.0,0.618243,0.168919,0.202703,1.405469,1.0,0.787162
101,182fe9399eaa49e3e95538174ab93219d7b4cf7778779c17b4422d84716715088833399b23bf47f337efe5c8b00b36778e5876b642e9173ed0ac6380e28db64d,N,100.0,2.0,O,Y,F,30.0,pc,134,5,2,3,20.0,76.0,24.0,4,1,0.0,0,0.0,0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.60984,1.0,0.0
102,1e1cdc47b95e193ca51ece991d182214cda9e716b2a0baed135617ddc4ec36a7a1fd2a253add872a78875095e9fe9780a79e396586c49ac06855b62c323e9187,Y,13.49,2.0,,N,N,40.0,ios,140,1,1,1,114.0,114.0,0.0,1,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,9e5e07f2d797df575acc7fedb9a338d4622b7f60334b6f267336aaf301e644610caa5756e26bc5c766f950229340f5183fc3a0bf03778f8fcf92247591cc028f,N,100.0,4.0,O,Y,M,25.0,mobile,190,15,9,10,22.133333,225.0,73.0,7,5,34.0,3,0.0,0,0.481928,0.01506,0.006024,0.0,0.003012,0.313253,0.0,0.003012,0.0,0.177711,1.661064,1.0,0.006024
104,df05b9d692f67a7a767f25842c41a1e3b6ab83636b0621f22139a5a8eef262c92c9c0044bf8ea14c99b3726f5426b9c3d18930c96a6030c0e1131f9bf8dcc993,Y,13900.0,4.0,,Y,M,35.0,android,180,6,4,5,60.5,64.0,299.0,2,4,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105,74b3856768916f75165868c8304c2ddfbc750ac6bc3e1db7c8ac7abe64f68de8e777eb6c449716ef0395679586c8b74b88b6239bfe3d5042c6a3ac08e60bcc53,Y,100.0,4.0,O,Y,M,35.0,android,151,6,4,5,77.5,111.0,354.0,2,4,0.0,0,0.0,0,0.0,0.0,0.0,0.380645,0.380645,0.0,0.0,0.0,0.0,0.23871,1.554178,1.0,0.0
106,47de2be863492199101193a1c354ef1f57adac41e749d46eff4e2b1838b6d23fa73ef9b49c5e41d7ece484930deca2fc4ba45d7d148f10542ef9b4c4195802ff,Y,9.99,1.0,,N,F,40.0,ios,140,11,6,8,62.0,173.0,353.0,5,4,156.0,2,0.0,0,0.0,0.0,0.0,0.228739,0.250733,0.0,0.0,0.0,0.516129,0.004399,1.514141,1.0,0.520528
107,b89bc94a421cac165c80471ed55f807cff6130298f82285d20942bef1360fdb0bc19384b77243f39ec4b477f5f31ff1c797d3a08f5deef673e90c02c73a78a01,Y,10900.0,2.0,,N,F,45.0,android,151,9,8,6,7.777778,43.0,11.0,6,2,16.0,1,0.0,0,0.0,0.0,0.0,0.271429,0.0,0.114286,0.0,0.328571,0.0,0.271429,1.994095,1.0,0.0
108,25b0cd8710ae8c7b2775d2e90c64d36fc7881bedcf767f4e23fec8fe46048c7b072f960a48d9bf3f73e509eba46c58af13d03b5fad8255ccd6085fe04df82fb1,Y,100.0,2.0,O,Y,M,35.0,sstv,134,28,17,10,56.071429,440.0,736.0,6,13,394.0,9,0.0,0,0.0,0.0,0.298089,0.196178,0.059873,0.064968,0.066242,0.164968,0.0,0.089809,2.724685,1.0,0.0
109,5a487d3aa101ab8b4cc15a613a6fd204a6baadf6bb63547478f16ed56a72304c442a3efc86218ae09f6a13e11344047d443e14e647b07c02d971c2a1954e1663,N,100.0,1.0,O,Y,F,40.0,android,151,7,6,4,1.571429,7.0,1.0,4,1,3.0,2,0.0,0,0.090909,0.0,0.0,0.181818,0.0,0.0,0.363636,0.0,0.090909,0.272727,2.118078,1.0,1.0
110,3739ed960741c2b2e7a9555b21d4a8c3b782572cc8ee9a39354901034fe195bd09e5eb13054e1cef4987a78674499f8c8b4caeb756be48c1ba14fb6b387f8bac,Y,100.0,1.0,O,Y,M,50.0,pc,134,1,1,1,146.0,0.0,0.0,0,0,0.0,0,146.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
111,cf2f7f45089ef19a7dcb529ad1810cb78a6ae5ca921af6b046cdac41274d0865301aad583bd574c0be02a2d88afa497311a1559801419b2a44b89b9a2c4e862f,N,7900.0,1.0,,N,N,20.0,android,151,1,1,1,1.0,0.0,0.0,0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112,5cf3368d41f51281e67b370690b69ea21467b274ada97409797094dee2639bf08cc5973e877996ad42984cf10889f965d506fcd6976b6dc0d41fe25aadd194c4,Y,100.0,1.0,O,Y,F,50.0,android,134,10,5,6,47.0,134.0,134.0,3,4,202.0,3,0.0,0,0.0,0.42766,0.0,0.287234,0.0,0.0,0.0,0.282979,0.002128,0.0,1.575274,1.0,0.282979
113,b8e123e9dda924cdfbac13d7ab5e0623c416e1c443821cafcc907a6cf46ad32f8e4655f0f96dcba036b18098fa4238b795b4a13a33e1291df4800f3e411495d6,Y,100.0,1.0,O,Y,F,20.0,mobile,170,11,4,6,31.909091,71.0,0.0,2,0,279.0,8,1.0,1,0.0,0.797721,0.0,0.202279,0.0,0.0,0.0,0.0,0.0,0.0,0.726463,1.0,0.239316
114,a0b706494275eed5e96e5d3c64cb3acb4e48c6af6aaf3cbace364d7432ccb3f2ff6c802dc26da4a5f3223dc18992ed251ebe937e10c54d65aea5f89b1751f261,Y,10900.0,2.0,,N,N,40.0,mobile,180,5,2,5,33.0,11.0,154.0,1,4,0.0,0,0.0,0,0.0,0.0,0.866667,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.56651,1.0,0.0
115,1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d2896719cc097012e512c39f17ab953e731341851fe117c64b980a447994fa94a9aee245,Y,9.99,1.0,,Y,F,20.0,ios,140,4,3,2,11.5,2.0,0.0,1,0,0.0,0,44.0,3,0.0,0.0,0.0,0.0,0.847826,0.0,0.0,0.043478,0.108696,0.0,0.746598,1.0,0.0
116,5b77d82612515d3b0cdd2f4d64a00e08fbd0f18666a053f52beb5b545e10fec254c0dd4280c201b36fa8cb24748420944ed00fab69347abe42afd212cc77ed60,Y,100.0,2.0,O,Y,F,25.0,android,151,4,2,2,50.0,0.0,0.0,0,0,200.0,4,0.0,0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.9765,1.0,0.41
117,065f3e98d3e834c59aa9c21ba2f6ee42debd6a17285dc570dc48a122ae66188703c5cd800abd3e6fbec5217415d32e28df92046efb37a61e5a98f4f0b3d07f0b,Y,100.0,1.0,O,Y,F,65.0,android,151,13,10,9,67.0,394.0,179.0,7,2,296.0,3,2.0,1,0.101033,0.0,0.0,0.119403,0.561424,0.0,0.0,0.0,0.10907,0.10907,1.865125,1.0,0.0
118,63183c8cb662ed66e327b0bf53784688e1933aeed8756f43745aefed47fcc4e39eb70d4d5436d12229fe47df097c83882ca030164a7981484b96bf61c436ff41,Y,3950.0,1.0,,Y,F,15.0,android,151,15,4,5,72.933333,952.0,142.0,13,2,0.0,0,0.0,0,0.828154,0.0,0.055759,0.0,0.0,0.0,0.0,0.116088,0.0,0.0,0.81815,1.0,0.0
119,89bd51fecef34515592432dc83a93f8997b85ea54d6aa3b01c833c6146e0b6e3da563195a682f2f7654d95e9c73d7a4c24e2c51ee91c89bdc0c75c31c31ac3a6,Y,7900.0,1.0,,N,F,45.0,android,134,8,4,6,45.875,130.0,206.0,2,5,31.0,1,0.0,0,0.065395,0.0,0.305177,0.544959,0.0,0.0,0.0,0.084469,0.0,0.0,1.55829,1.0,0.0
120,be00ce3db8d8a59a5cf50b67a7f1539a8abe0b5ce8b59735d0233728fb588d0b5d06af1caf6480ba85bb663266815caf7a9128d6f026b46024ff0eb4be4b9d5b,Y,100.0,1.0,O,N,F,45.0,android,151,6,3,2,4.5,21.0,6.0,4,2,0.0,0,0.0,0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.918296,1.0,0.0
121,be1b87ea68a101ba8e6a104cd9edf0fb2fa8cc3ab89813ec55e8dcc6d8f3684baaacbe3b382dc2fd3f3007020e9333ca00d49b98a65a9ff36e79afc7963a8fbf,Y,7900.0,1.0,,N,F,30.0,android,132,5,3,3,29.8,0.0,15.0,0,1,134.0,4,0.0,0,0.0,0.348993,0.0,0.100671,0.0,0.0,0.0,0.0,0.550336,0.0,1.337655,1.0,0.0
122,7795af8e7027a5d237881cff7cdca153bae0e0734bccfecfeffd9f94620092c38e840f75b53fc35cbfb94e5f85c76656903874629c0117a6fe964281a0de7b7d,N,100.0,1.0,O,Y,F,25.0,mobile,190,4,2,3,7.75,0.0,15.0,0,3,16.0,1,0.0,0,0.0,0.806452,0.0,0.0,0.0,0.0,0.0,0.193548,0.0,0.0,0.708836,1.0,0.0
123,50ab814f4ed1779d6695a1c25bcbe8de8efae7bceb5bab853acfcd5308e01ca5b89a5a33535abe2884f47913556241456cdd5a7bacdbaa0653bb8aa8f39dda2d,N,100.0,1.0,O,Y,F,25.0,mobile,180,7,2,3,57.571429,0.0,248.0,0,5,155.0,2,0.0,0,0.0,0.0,0.409429,0.0,0.0,0.0,0.0,0.0,0.590571,0.0,0.9762,1.0,1.0
124,dd0eb177d15098722cc26b6512bc64866a2cdb9f6ac74ede30ae378250d8218419ea79acc544033a25e2841af65fcf9967f827c73db90b527478cdc44527669c,Y,100.0,1.0,O,Y,M,25.0,android,151,1,1,1,7.0,0.0,7.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125,a8526a435ad11a34281dfc9aea4dc844ef72b8a914883babe7dd999700f09ceb0e79a7fbfec5d7495f2adb2269b5bcda2297096df7c54019881cdbbc06fec91c,Y,7900.0,1.0,,Y,F,45.0,android,134,10,7,6,97.3,151.0,121.0,3,1,701.0,6,0.0,0,0.084275,0.0,0.05036,0.0,0.0,0.0,0.0,0.079137,0.76259,0.020555,1.246594,1.0,0.855087
126,8c96b989d719017342dc20643075f48ef659bc298b55f8990dc3eb5251b273d134cdbe0f49af96a8d1af05c4737adf9c1b1ffdc06ba69737b99264d4eac11099,Y,7900.0,1.0,,Y,F,45.0,android,134,4,4,3,93.5,0.0,1.0,0,1,286.0,2,87.0,1,0.0,0.23262,0.002674,0.0,0.0,0.0,0.0,0.0,0.764706,0.0,0.808233,1.0,0.0
127,c783d4dc4e11c7b4800cffc6faefc4cc7ccb50b7b585303a6169dcf5028f1e5bc54ca56c6e03742a998ed5dc19b2e164175699e4d44b64017f79aadf7c7bc2a0,Y,7900.0,1.0,,Y,F,20.0,pc,180,7,7,5,59.0,144.0,1.0,1,1,268.0,5,0.0,0,0.0,0.0,0.0,0.263923,0.0,0.0,0.0,0.384988,0.0,0.35109,1.567559,1.0,0.251816
128,6b860c77360f22f1558ee618bc0ee0d3481ac945f4b01b5e78eceab4497f040b97c9a252961fd8b055332b1bf181c46549165e611a0ea689f4e805157f0e8fc9,Y,9.99,1.0,,N,M,40.0,ios,140,4,3,3,81.5,0.0,0.0,0,0,326.0,4,0.0,0,0.208589,0.0,0.0,0.0,0.392638,0.0,0.0,0.0,0.0,0.398773,1.530154,1.0,0.0
129,604d6fbf35e49151d2b20fb4aa53f975401c5421b1819ad05c372bb12d3b8159870eceb3c1ff8053561f0d62ae977fded10ee8b99f9009e6b91591287cc6137a,N,13900.0,4.0,,Y,M,35.0,pc,134,1,1,1,16.0,0.0,0.0,0,0,16.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
130,3261f5ce41af3af3fa5f8f3db4c93f7ee92b3efb6022a6d82ab44bb12c4d4259c3de18f54a34836ddf159007b1e1e550f07a2b21568160669a2b70d4e862a0a8,Y,100.0,1.0,O,Y,F,25.0,pc,132,7,5,5,72.571429,0.0,245.0,0,3,263.0,4,0.0,0,0.0,0.0,0.0,0.480315,0.277559,0.0,0.0,0.0,0.0,0.242126,1.516823,1.0,0.242126
131,bed587f6f5383aaa49f6898f0ced22b0c2e29c8f4862f07b032833482201eb93b1de0e0aa87b9e1ccb7418bba8c083fdfa388248a51e462ff3782dc05385f6d6,Y,7900.0,1.0,,N,N,40.0,android,131,1,1,1,143.0,0.0,0.0,0,0,0.0,0,143.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
132,e220e82a282b0e7b9d684141d643ab1273bb5fac8715f11a7bd2e4b0f15c820919e3999420f825d700517153009f77b6d3b896826075eae1bcb0a7f23fd5e5be,N,7900.0,1.0,,Y,F,30.0,android,151,2,1,2,30.0,0.0,0.0,0,0,4.0,1,56.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
133,06cf061665a5f4e0493ee7f14554f363c9911a8a291f3895ecdafff36cdf7389268e250541c4037051383a625241d30e0daa26f9ae5fee474623cbc181a7d124,Y,9.99,1.0,,Y,F,65.0,ios,140,18,9,9,30.055556,196.0,27.0,8,4,154.0,5,164.0,1,0.0,0.303142,0.001848,0.0,0.0,0.0,0.0,0.0,0.695009,0.0,0.903581,1.0,0.0
