membership_row_id,has_usage_feature,total_watch_time,total_sessions,unique_contents,unique_days,first_watch_rel_day,last_watch_rel_day,avg_session_time,median_session_time,min_session_time,max_session_time,std_session_time,active_span_days,days_since_first_watch_from_reg,days_since_last_watch_to_obs_end,watch_days_ratio,sessions_per_active_day,contents_per_active_day,avg_watch_time_per_content,max_daily_watch_time,avg_daily_watch_time,median_daily_watch_time,std_daily_watch_time,max_daily_sessions,avg_gap_between_watch_days,max_gap_between_watch_days,max_inactive_gap_days,start_inactive_days,end_inactive_days,week1_watch_time,week2_watch_time,week3_watch_time,week1_sessions,week2_sessions,week3_sessions,week1_unique_contents,week2_unique_contents,week3_unique_contents,week1_active_days,week2_active_days,week3_active_days,week1_ratio,week2_ratio,week3_ratio,front_loaded_ratio,late_ratio,w2_minus_w1_watch_time,w3_minus_w2_watch_time,w3_minus_w1_watch_time,w3_to_w1_ratio,w3_to_w1_ratio_capped,daily_watch_slope,week_count_with_watch,front_loaded_flag,late_binge_flag,only_week1_flag,only_week3_flag,no_week1_flag,no_week3_flag,steady_3week_watch_flag,usage_trend_label,max_day_share,one_day_binge_flag
88,1,20,3,3,2,12,19,6.666666666666667,4.0,3,13,5.507570547286102,8,12,1,0.09523809523809523,1.5,1.5,6.666666666666667,17,10.0,10.0,9.899494936611665,2,7.0,7.0,12.0,12.0,1.0,0,3,17,0,1,2,0,1,2,0,1,1,0.0,0.15,0.85,0.0,0.85,3,14,17,,999.0,1.2142857142857142,2,0,1,0,0,1,0,0,mixed_or_low_activity,0.85,1
89,1,405,6,4,4,1,13,67.5,61.0,6,151,59.979163048512106,13,1,7,0.19047619047619047,1.5,1.0,101.25,157,101.25,105.0,51.700257897487,2,4.0,5.0,7.0,1.0,7.0,283,122,0,4,2,0,2,2,0,2,2,0,0.6987654320987654,0.3012345679012346,0.0,0.6987654320987654,0.0,-161,-122,-283,0.0,0.0,-20.214285714285715,2,1,0,0,0,0,1,0,front_decreasing,0.38765432098765434,0
91,1,267,4,4,2,11,12,66.75,73.0,46,75,13.889444433333779,2,11,8,0.09523809523809523,2.0,2.0,66.75,149,133.5,133.5,21.920310216782973,2,1.0,1.0,11.0,11.0,8.0,0,267,0,0,4,0,0,4,0,0,2,0,0.0,1.0,0.0,0.0,0.0,267,-267,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,0.5580524344569289,0
93,1,10,2,1,2,14,15,5.0,5.0,1,9,5.656854249492381,2,14,5,0.09523809523809523,1.0,0.5,10.0,9,5.0,5.0,5.656854249492381,1,1.0,1.0,14.0,14.0,5.0,0,0,10,0,0,2,0,0,1,0,0,2,0.0,0.0,1.0,0.0,1.0,0,10,10,,999.0,0.7142857142857143,1,0,1,0,1,1,0,0,only_week3,0.9,1
94,1,383,7,6,4,1,19,54.714285714285715,65.0,1,130,51.81285003328256,19,1,1,0.19047619047619047,1.75,1.5,63.833333333333336,209,95.75,85.0,106.39039743636013,3,6.0,11.0,10.0,1.0,1.0,6,209,168,1,3,3,1,3,3,1,1,2,0.015665796344647518,0.5456919060052219,0.4386422976501306,0.015665796344647518,0.4386422976501306,203,-41,162,28.0,28.0,11.571428571428571,3,0,0,0,0,0,0,1,late_increasing,0.5456919060052219,0
97,1,639,14,11,5,9,17,45.642857142857146,39.0,1,122,47.29548220879704,9,9,3,0.23809523809523808,2.8,2.2,58.09090909090909,221,127.8,110.0,86.15509271076202,5,2.0,3.0,9.0,9.0,3.0,0,381,258,0,9,5,0,7,5,0,3,2,0.0,0.596244131455399,0.40375586854460094,0.0,0.40375586854460094,381,-123,258,,999.0,18.428571428571427,2,0,0,0,0,1,0,0,late_increasing,0.3458528951486698,0
98,1,8,1,1,1,18,18,8.0,8.0,8,8,0.0,1,18,2,0.047619047619047616,1.0,1.0,8.0,8,8.0,8.0,0.0,1,0.0,0.0,18.0,18.0,2.0,0,0,8,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,8,8,,999.0,0.5714285714285714,1,0,1,0,1,1,0,0,only_week3,1.0,1
100,1,6,4,4,1,1,1,1.5,1.5,1,2,0.5773502691896257,1,1,19,0.047619047619047616,4.0,4.0,1.5,6,6.0,6.0,0.0,4,0.0,0.0,19.0,1.0,19.0,6,0,0,4,0,0,4,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-6,0,-6,0.0,0.0,-0.42857142857142855,1,1,0,1,0,0,1,0,only_week1,1.0,1
101,1,135,2,1,2,0,1,67.5,67.5,23,112,62.932503525602726,2,0,19,0.09523809523809523,1.0,0.5,135.0,112,67.5,67.5,62.932503525602726,1,1.0,1.0,19.0,0.0,19.0,135,0,0,2,0,0,1,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,-135,0,-135,0.0,0.0,-9.642857142857142,1,1,0,1,0,0,1,0,only_week1,0.8296296296296296,1
102,1,122,5,5,3,2,9,24.4,1.0,1,118,52.32399067349508,8,2,11,0.14285714285714285,1.6666666666666667,1.6666666666666667,24.4,118,40.666666666666664,3.0,66.98009654616313,3,3.5,6.0,11.0,2.0,11.0,118,4,0,1,4,0,1,4,0,1,2,0,0.9672131147540983,0.03278688524590164,0.0,0.9672131147540983,0.0,-114,-4,-118,0.0,0.0,-8.428571428571429,2,1,0,0,0,0,1,0,front_decreasing,0.9672131147540983,1
103,1,140,11,9,4,14,20,12.727272727272727,2.0,1,101,29.69542358374741,7,14,0,0.19047619047619047,2.75,2.25,15.555555555555555,101,35.0,19.0,46.676189504571454,8,2.0,3.0,14.0,14.0,0.0,0,0,140,0,0,11,0,0,9,0,0,4,0.0,0.0,1.0,0.0,1.0,0,140,140,,999.0,10.0,1,0,1,0,1,1,0,0,only_week3,0.7214285714285714,0
104,1,150,12,10,6,3,16,12.5,10.5,1,37,9.385675739706176,14,3,4,0.2857142857142857,2.0,1.6666666666666667,15.0,50,25.0,27.5,17.23948955160796,3,2.6,5.0,4.0,3.0,4.0,51,66,33,4,5,3,3,5,3,2,3,1,0.34,0.44,0.22,0.34,0.22,15,-33,-18,0.6470588235294118,0.6470588235294118,-1.2857142857142858,3,0,0,0,0,0,0,1,steady_all_weeks,0.3333333333333333,0
106,1,533,23,14,8,0,19,23.17391304347826,1.0,1,115,36.86295525803285,20,0,1,0.38095238095238093,2.875,1.75,38.07142857142857,233,66.625,23.5,92.43211794918166,7,2.7142857142857144,5.0,4.0,0.0,1.0,14,94,425,2,6,15,2,5,11,2,2,4,0.02626641651031895,0.17636022514071295,0.797373358348968,0.02626641651031895,0.797373358348968,80,331,411,30.357142857142858,30.357142857142858,29.357142857142858,3,0,1,0,0,0,0,1,late_increasing,0.4371482176360225,0
108,1,73,5,4,3,5,18,14.6,8.0,1,40,16.80178561939177,14,5,2,0.14285714285714285,1.6666666666666667,1.3333333333333333,18.25,40,24.333333333333332,23.0,15.044378795195678,3,6.5,10.0,9.0,5.0,2.0,10,23,40,3,1,1,3,1,1,1,1,1,0.136986301369863,0.3150684931506849,0.547945205479452,0.136986301369863,0.547945205479452,13,17,30,4.0,4.0,2.142857142857143,3,0,1,0,0,0,0,1,steady_all_weeks,0.547945205479452,0
109,1,283,8,5,5,1,9,35.375,19.5,1,113,38.28068330484338,9,1,11,0.23809523809523808,1.6,1.0,56.6,137,56.6,57.0,50.00799936010238,3,2.0,4.0,11.0,1.0,11.0,89,194,0,3,5,0,1,4,0,3,2,0,0.31448763250883394,0.6855123674911661,0.0,0.31448763250883394,0.0,105,-194,-89,0.0,0.0,-6.357142857142857,2,0,0,0,0,0,1,0,front_decreasing,0.4840989399293286,0
110,1,187,3,2,3,1,12,62.333333333333336,48.0,11,128,59.80245256955047,12,1,8,0.14285714285714285,1.0,0.6666666666666666,93.5,128,62.333333333333336,48.0,59.80245256955047,1,5.5,9.0,8.0,1.0,8.0,128,59,0,1,2,0,1,1,0,1,2,0,0.6844919786096256,0.3155080213903743,0.0,0.6844919786096256,0.0,-69,-59,-128,0.0,0.0,-9.142857142857142,2,1,0,0,0,0,1,0,front_decreasing,0.6844919786096256,0
111,1,65,3,3,3,0,19,21.666666666666668,6.0,1,58,31.56474826976026,20,0,1,0.14285714285714285,1.0,1.0,21.666666666666668,58,21.666666666666668,6.0,31.56474826976026,1,9.5,12.0,11.0,0.0,1.0,58,6,1,1,1,1,1,1,1,1,1,1,0.8923076923076924,0.09230769230769231,0.015384615384615385,0.8923076923076924,0.015384615384615385,-52,-5,-57,0.017241379310344827,0.017241379310344827,-4.071428571428571,3,1,0,0,0,0,0,1,front_decreasing,0.8923076923076924,1
117,1,332,15,9,10,1,17,22.133333333333333,1.0,1,136,37.52687925563045,17,1,3,0.47619047619047616,1.5,0.9,36.888888888888886,159,33.2,10.0,49.86381453519174,3,1.7777777777777777,4.0,3.0,1.0,3.0,225,73,34,7,5,3,4,4,1,5,3,2,0.677710843373494,0.21987951807228914,0.10240963855421686,0.677710843373494,0.10240963855421686,-152,-39,-191,0.1511111111111111,0.1511111111111111,-13.642857142857142,3,1,0,0,0,0,0,1,front_decreasing,0.4789156626506024,0
118,1,363,6,4,5,2,13,60.5,57.0,29,99,32.837478587735696,12,2,7,0.23809523809523808,1.2,0.8,90.75,110,72.6,90.0,37.73989931094147,2,2.75,4.0,7.0,2.0,7.0,64,299,0,2,4,0,1,3,0,2,3,0,0.1763085399449036,0.8236914600550964,0.0,0.1763085399449036,0.0,235,-299,-64,0.0,0.0,-4.571428571428571,2,0,0,0,0,0,1,0,front_decreasing,0.30303030303030304,0
119,1,465,6,4,5,1,13,77.5,82.5,28,100,25.742960202742807,13,1,7,0.23809523809523808,1.2,0.8,116.25,177,93.0,83.0,54.05090193512038,2,3.0,4.0,7.0,1.0,7.0,111,354,0,2,4,0,1,3,0,2,3,0,0.23870967741935484,0.7612903225806451,0.0,0.23870967741935484,0.0,243,-354,-111,0.0,0.0,-7.928571428571429,2,0,0,0,0,0,1,0,front_decreasing,0.38064516129032255,0
120,1,443,16,12,7,2,20,27.6875,10.0,1,111,36.92644716189198,19,2,0,0.3333333333333333,2.2857142857142856,1.7142857142857142,36.916666666666664,176,63.285714285714285,28.0,59.51390393769141,6,3.0,8.0,7.0,2.0,0.0,91,97,255,2,3,11,2,2,8,2,1,4,0.2054176072234763,0.21896162528216703,0.5756207674943566,0.2054176072234763,0.5756207674943566,6,158,164,2.802197802197802,2.802197802197802,11.714285714285714,3,0,1,0,0,0,0,1,late_increasing,0.3972911963882618,0
121,1,682,11,6,8,0,15,62.0,3.0,1,200,84.23182296495784,16,0,5,0.38095238095238093,1.375,0.75,113.66666666666667,348,85.25,4.0,127.78860892672934,3,2.142857142857143,5.0,5.0,0.0,5.0,173,353,156,5,4,2,4,2,1,3,3,2,0.2536656891495601,0.5175953079178885,0.2287390029325513,0.2536656891495601,0.2287390029325513,180,-197,-17,0.9017341040462428,0.9017341040462428,-1.2142857142857142,3,0,0,0,0,0,0,1,steady_all_weeks,0.5102639296187683,0
122,1,70,9,8,6,1,17,7.777777777777778,7.0,1,16,5.23874454850057,17,1,3,0.2857142857142857,1.5,1.3333333333333333,8.75,20,11.666666666666666,11.5,5.819507424745385,3,3.2,6.0,5.0,1.0,3.0,43,11,16,6,2,1,5,2,1,3,2,1,0.6142857142857143,0.15714285714285714,0.22857142857142856,0.6142857142857143,0.22857142857142856,-32,5,-27,0.37209302325581395,0.37209302325581395,-1.9285714285714286,3,1,0,0,0,0,0,1,steady_all_weeks,0.2857142857142857,0
123,1,1570,28,17,10,1,20,56.07142857142857,68.0,1,120,44.531244604566645,20,1,0,0.47619047619047616,2.8,1.7,92.3529411764706,321,157.0,131.5,102.42612513959078,7,2.111111111111111,5.0,4.0,1.0,0.0,440,736,394,6,13,9,5,7,5,3,5,2,0.2802547770700637,0.46878980891719746,0.25095541401273885,0.2802547770700637,0.25095541401273885,296,-342,-46,0.8954545454545455,0.8954545454545455,-3.2857142857142856,3,0,0,0,0,0,0,1,front_decreasing,0.20445859872611466,0
124,1,11,7,6,4,6,17,1.5714285714285714,2.0,1,2,0.5345224838248488,12,6,3,0.19047619047619047,1.75,1.5,1.8333333333333333,7,2.75,1.5,2.8722813232690143,4,3.6666666666666665,7.0,6.0,6.0,3.0,7,1,3,4,1,2,3,1,2,1,1,2,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.2727272727272727,-6,2,-4,0.42857142857142855,0.42857142857142855,-0.2857142857142857,3,1,0,0,0,0,0,1,steady_all_weeks,0.6363636363636364,0
126,1,1,1,1,1,15,15,1.0,1.0,1,1,0.0,1,15,5,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,15.0,15.0,5.0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,1,1,,999.0,0.07142857142857142,1,0,1,0,1,1,0,0,only_week3,1.0,1
127,1,470,10,5,6,0,18,47.0,17.5,1,200,65.68781385378028,19,0,2,0.2857142857142857,1.6666666666666667,0.8333333333333334,94.0,201,78.33333333333333,66.5,88.28061319829324,3,3.6,10.0,9.0,0.0,2.0,134,134,202,3,4,3,1,2,2,1,3,2,0.2851063829787234,0.2851063829787234,0.4297872340425532,0.2851063829787234,0.4297872340425532,0,68,68,1.507462686567164,1.507462686567164,4.857142857142857,3,0,0,0,0,0,0,1,late_increasing,0.4276595744680851,0
131,1,2,1,1,1,0,0,2.0,2.0,2,2,0.0,1,0,20,0.047619047619047616,1.0,1.0,2.0,2,2.0,2.0,0.0,1,0.0,0.0,20.0,0.0,20.0,2,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-2,0,-2,0.0,0.0,-0.14285714285714285,1,1,0,1,0,0,1,0,only_week1,1.0,1
132,1,200,4,2,2,14,15,50.0,42.5,33,82,22.105806175452337,2,14,5,0.09523809523809523,2.0,1.0,100.0,118,100.0,100.0,25.45584412271571,3,1.0,1.0,14.0,14.0,5.0,0,0,200,0,0,4,0,0,2,0,0,2,0.0,0.0,1.0,0.0,1.0,0,200,200,,999.0,14.285714285714286,1,0,1,0,1,1,0,0,only_week3,0.59,0
133,1,869,12,9,8,0,18,72.41666666666667,85.5,1,104,36.53257160232206,19,0,2,0.38095238095238093,1.5,1.125,96.55555555555556,172,108.625,97.0,28.51033647143235,3,2.5714285714285716,5.0,4.0,0.0,2.0,394,179,296,7,2,3,4,2,3,3,2,3,0.4533947065592635,0.20598388952819333,0.34062140391254314,0.4533947065592635,0.34062140391254314,-215,117,-98,0.751269035532995,0.751269035532995,-7.0,3,0,0,0,0,0,0,1,front_decreasing,0.19792865362485615,0
134,1,1094,15,4,5,2,7,72.93333333333334,60.0,1,194,63.31944709923153,6,2,13,0.23809523809523808,3.0,0.8,273.5,365,218.8,234.0,128.12767070387255,7,1.25,2.0,13.0,2.0,13.0,952,142,0,13,2,0,4,1,0,4,1,0,0.870201096892139,0.12979890310786105,0.0,0.870201096892139,0.0,-810,-142,-952,0.0,0.0,-68.0,2,1,0,0,0,0,1,0,front_decreasing,0.3336380255941499,0
135,1,367,8,4,6,1,18,45.875,30.0,6,112,39.90144107673306,18,1,2,0.2857142857142857,1.3333333333333333,0.6666666666666666,91.75,112,61.166666666666664,59.0,39.72614588236149,3,3.4,6.0,5.0,1.0,2.0,130,206,31,2,5,1,2,2,1,2,3,1,0.3542234332425068,0.5613079019073569,0.08446866485013624,0.3542234332425068,0.08446866485013624,76,-175,-99,0.23846153846153847,0.23846153846153847,-7.071428571428571,3,0,0,0,0,0,0,1,front_decreasing,0.30517711171662126,0
136,1,27,6,3,2,4,7,4.5,3.0,1,11,4.277849927241488,4,4,13,0.09523809523809523,3.0,1.5,9.0,21,13.5,13.5,10.606601717798213,4,3.0,3.0,13.0,4.0,13.0,21,6,0,4,2,0,3,1,0,1,1,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0,-15,-6,-21,0.0,0.0,-1.5,2,1,0,0,0,0,1,0,mixed_or_low_activity,0.7777777777777778,0
137,1,149,5,3,3,10,18,29.8,20.0,15,64,20.1791972090071,9,10,2,0.14285714285714285,1.6666666666666667,1.0,49.666666666666664,82,49.666666666666664,52.0,33.56088993655164,2,4.0,7.0,10.0,10.0,2.0,0,15,134,0,1,4,0,1,2,0,1,2,0.0,0.10067114093959731,0.8993288590604027,0.0,0.8993288590604027,15,119,134,,999.0,9.571428571428571,2,0,1,0,0,1,0,0,late_increasing,0.5503355704697986,0
138,1,323,13,7,10,0,19,24.846153846153847,22.0,1,65,15.905167681428543,20,0,1,0.47619047619047616,1.3,0.7,46.142857142857146,99,32.3,26.5,25.037971163814372,3,2.111111111111111,6.0,5.0,0.0,1.0,83,19,221,4,1,8,3,1,5,4,1,5,0.25696594427244585,0.058823529411764705,0.6842105263157895,0.25696594427244585,0.6842105263157895,-64,202,138,2.6626506024096384,2.6626506024096384,9.857142857142858,3,0,1,0,0,0,0,1,late_increasing,0.3065015479876161,0
139,1,31,4,2,3,7,14,7.75,7.0,1,16,6.3966136874651625,8,7,6,0.14285714285714285,1.3333333333333333,0.6666666666666666,15.5,16,10.333333333333334,10.0,5.507570547286102,2,3.5,5.0,7.0,7.0,6.0,0,15,16,0,3,1,0,2,1,0,2,1,0.0,0.4838709677419355,0.5161290322580645,0.0,0.5161290322580645,15,1,16,,999.0,1.1428571428571428,2,0,1,0,0,1,0,0,mixed_or_low_activity,0.5161290322580645,0
140,1,403,7,2,3,7,14,57.57142857142857,73.0,10,82,28.295212450502078,8,7,6,0.14285714285714285,2.3333333333333335,0.6666666666666666,201.5,155,134.33333333333334,146.0,28.36077102854105,3,3.5,6.0,7.0,7.0,6.0,0,248,155,0,5,2,0,2,1,0,2,1,0.0,0.6153846153846154,0.38461538461538464,0.0,0.38461538461538464,248,-93,155,,999.0,11.071428571428571,2,0,0,0,0,1,0,0,late_increasing,0.38461538461538464,0
141,1,7,1,1,1,9,9,7.0,7.0,7,7,0.0,1,9,11,0.047619047619047616,1.0,1.0,7.0,7,7.0,7.0,0.0,1,0.0,0.0,11.0,9.0,11.0,0,7,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,7,-7,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
142,1,973,10,7,6,1,18,97.3,85.0,3,193,65.60496254942237,18,1,2,0.2857142857142857,1.6666666666666667,1.1666666666666667,139.0,351,162.16666666666666,101.5,149.71895894196788,3,3.4,7.0,6.0,1.0,2.0,151,121,701,3,1,6,3,1,3,3,1,2,0.1551901336073998,0.12435765673175746,0.7204522096608428,0.1551901336073998,0.7204522096608428,-30,580,550,4.642384105960265,4.642384105960265,39.285714285714285,3,0,1,0,0,0,0,1,late_increasing,0.3607399794450154,0
143,1,287,3,3,2,11,14,95.66666666666667,134.0,1,152,82.47625921035296,4,11,6,0.09523809523809523,1.5,1.5,95.66666666666667,286,143.5,143.5,201.52543263816605,2,3.0,3.0,11.0,11.0,6.0,0,1,286,0,1,2,0,1,2,0,1,1,0.0,0.003484320557491289,0.9965156794425087,0.0,0.9965156794425087,1,285,286,,999.0,20.428571428571427,2,0,1,0,0,1,0,0,late_increasing,0.9965156794425087,1
144,1,413,7,7,5,4,19,59.0,12.0,1,147,69.2218655243173,16,4,1,0.23809523809523808,1.4,1.4,59.0,162,82.6,103.0,76.62440864372135,3,3.75,7.0,6.0,4.0,1.0,144,1,268,1,1,5,1,1,5,1,1,3,0.3486682808716707,0.002421307506053269,0.648910411622276,0.3486682808716707,0.648910411622276,-143,267,124,1.8611111111111112,1.8611111111111112,8.857142857142858,3,0,1,0,0,0,0,1,late_increasing,0.3922518159806295,0
145,1,326,4,3,3,16,19,81.5,86.0,24,130,55.45869333717363,4,16,1,0.14285714285714285,1.3333333333333333,1.0,108.66666666666667,174,108.66666666666667,128.0,76.84616667949895,2,1.5,2.0,16.0,16.0,1.0,0,0,326,0,0,4,0,0,3,0,0,3,0.0,0.0,1.0,0.0,1.0,0,326,326,,999.0,23.285714285714285,1,0,1,0,1,1,0,0,only_week3,0.5337423312883436,0
146,1,16,1,1,1,15,15,16.0,16.0,16,16,0.0,1,15,5,0.047619047619047616,1.0,1.0,16.0,16,16.0,16.0,0.0,1,0.0,0.0,15.0,15.0,5.0,0,0,16,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,16,16,,999.0,1.1428571428571428,1,0,1,0,1,1,0,0,only_week3,1.0,1
147,1,508,7,5,5,7,17,72.57142857142857,77.0,1,136,53.28182036072324,11,7,3,0.23809523809523808,1.4,1.0,101.6,137,101.6,108.0,28.280735492557476,2,2.5,6.0,7.0,7.0,3.0,0,245,263,0,3,4,0,3,2,0,2,3,0.0,0.4822834645669291,0.5177165354330708,0.0,0.5177165354330708,245,18,263,,999.0,18.785714285714285,2,0,1,0,0,1,0,0,late_increasing,0.26968503937007876,0
149,1,4,1,1,1,19,19,4.0,4.0,4,4,0.0,1,19,1,0.047619047619047616,1.0,1.0,4.0,4,4.0,4.0,0.0,1,0.0,0.0,19.0,19.0,1.0,0,0,4,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,4,4,,999.0,0.2857142857142857,1,0,1,0,1,1,0,0,only_week3,1.0,1
150,1,377,17,8,8,0,19,22.176470588235293,2.0,1,106,34.80882663585065,20,0,1,0.38095238095238093,2.125,1.0,47.125,189,47.125,18.5,63.361632148891395,4,2.7142857142857144,5.0,4.0,0.0,1.0,196,27,154,8,4,5,4,2,4,2,3,3,0.519893899204244,0.07161803713527852,0.40848806366047746,0.519893899204244,0.40848806366047746,-169,127,-42,0.7857142857142857,0.7857142857142857,-3.0,3,1,0,0,0,0,0,1,front_decreasing,0.5013262599469496,0
152,1,344,8,4,6,6,18,43.0,29.5,1,99,44.596604611305814,13,6,2,0.2857142857142857,1.3333333333333333,0.6666666666666666,86.0,141,57.333333333333336,50.5,59.169812122962384,2,2.4,5.0,6.0,6.0,2.0,100,243,1,2,5,1,1,3,1,1,4,1,0.29069767441860467,0.7063953488372093,0.0029069767441860465,0.29069767441860467,0.0029069767441860465,143,-242,-99,0.01,0.01,-7.071428571428571,3,0,0,0,0,0,0,1,front_decreasing,0.40988372093023256,0
155,1,2,1,1,1,14,14,2.0,2.0,2,2,0.0,1,14,6,0.047619047619047616,1.0,1.0,2.0,2,2.0,2.0,0.0,1,0.0,0.0,14.0,14.0,6.0,0,0,2,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,2,2,,999.0,0.14285714285714285,1,0,1,0,1,1,0,0,only_week3,1.0,1
156,1,12,1,1,1,14,14,12.0,12.0,12,12,0.0,1,14,6,0.047619047619047616,1.0,1.0,12.0,12,12.0,12.0,0.0,1,0.0,0.0,14.0,14.0,6.0,0,0,12,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,12,12,,999.0,0.8571428571428571,1,0,1,0,1,1,0,0,only_week3,1.0,1
157,1,192,9,5,5,1,18,21.333333333333332,13.0,1,108,33.417809623013895,18,1,2,0.23809523809523808,1.8,1.0,38.4,108,38.4,28.0,41.137574065566874,3,4.25,5.0,4.0,1.0,2.0,145,28,19,4,2,3,3,1,3,2,1,2,0.7552083333333334,0.14583333333333334,0.09895833333333333,0.7552083333333334,0.09895833333333333,-117,-9,-126,0.1310344827586207,0.1310344827586207,-9.0,3,1,0,0,0,0,0,1,front_decreasing,0.5625,0
159,1,218,4,4,2,5,12,54.5,46.5,13,112,41.46082488325576,8,5,8,0.09523809523809523,2.0,2.0,54.5,125,109.0,109.0,22.627416997969522,2,7.0,7.0,8.0,5.0,8.0,93,125,0,2,2,0,2,2,0,1,1,0,0.42660550458715596,0.573394495412844,0.0,0.42660550458715596,0.0,32,-125,-93,0.0,0.0,-6.642857142857143,2,0,0,0,0,0,1,0,front_decreasing,0.573394495412844,0
161,1,21,3,3,1,3,3,7.0,10.0,1,10,5.196152422706632,1,3,17,0.047619047619047616,3.0,3.0,7.0,21,21.0,21.0,0.0,3,0.0,0.0,17.0,3.0,17.0,21,0,0,3,0,0,3,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-21,0,-21,0.0,0.0,-1.5,1,1,0,1,0,0,1,0,only_week1,1.0,1
162,1,228,4,2,4,3,10,57.0,65.0,17,81,27.72483844257107,8,3,10,0.19047619047619047,1.0,0.5,114.0,81,57.0,65.0,27.72483844257107,1,2.3333333333333335,5.0,10.0,3.0,10.0,17,211,0,1,3,0,1,1,0,1,3,0,0.07456140350877193,0.9254385964912281,0.0,0.07456140350877193,0.0,194,-211,-17,0.0,0.0,-1.2142857142857142,2,0,0,0,0,0,1,0,mixed_or_low_activity,0.35526315789473684,0
165,1,191,6,6,4,2,19,31.833333333333332,13.5,1,97,40.03706615958101,18,2,1,0.19047619047619047,1.5,1.5,31.833333333333332,97,47.75,46.0,41.52408939398912,3,5.666666666666667,10.0,9.0,2.0,1.0,64,2,125,1,1,4,1,1,4,1,1,2,0.33507853403141363,0.010471204188481676,0.6544502617801047,0.33507853403141363,0.6544502617801047,-62,123,61,1.953125,1.953125,4.357142857142857,3,0,1,0,0,0,0,1,late_increasing,0.5078534031413613,0
166,1,164,4,3,3,0,6,41.0,33.0,19,79,26.229754097208,7,0,14,0.14285714285714285,1.3333333333333333,1.0,54.666666666666664,79,54.666666666666664,54.0,24.00694344004112,2,3.0,5.0,14.0,0.0,14.0,164,0,0,4,0,0,3,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,-164,0,-164,0.0,0.0,-11.714285714285714,1,1,0,1,0,0,1,0,only_week1,0.4817073170731707,0
167,1,326,7,4,3,3,17,46.57142857142857,22.0,10,130,46.093590092539415,15,3,3,0.14285714285714285,2.3333333333333335,1.3333333333333333,81.5,217,108.66666666666667,83.0,98.05270691486969,3,7.0,8.0,7.0,3.0,3.0,217,26,83,2,2,3,1,2,3,1,1,1,0.6656441717791411,0.07975460122699386,0.254601226993865,0.6656441717791411,0.254601226993865,-191,57,-134,0.3824884792626728,0.3824884792626728,-9.571428571428571,3,1,0,0,0,0,0,1,front_decreasing,0.6656441717791411,0
169,1,567,12,5,5,0,20,47.25,22.0,1,101,46.50146625254266,21,0,0,0.23809523809523808,2.4,1.0,113.4,210,113.4,101.0,65.1022273044479,4,5.0,7.0,6.0,0.0,0.0,307,129,131,5,4,3,3,4,3,2,1,2,0.5414462081128748,0.2275132275132275,0.2310405643738977,0.5414462081128748,0.2310405643738977,-178,2,-176,0.42671009771986973,0.42671009771986973,-12.571428571428571,3,1,0,0,0,0,0,1,front_decreasing,0.37037037037037035,0
170,1,352,7,5,3,2,8,50.285714285714285,23.0,1,128,55.667807230972926,7,2,12,0.14285714285714285,2.3333333333333335,1.6666666666666667,70.4,196,117.33333333333333,153.0,101.32291613121552,4,3.0,5.0,12.0,2.0,12.0,349,3,0,6,1,0,4,1,0,2,1,0,0.9914772727272727,0.008522727272727272,0.0,0.9914772727272727,0.0,-346,-3,-349,0.0,0.0,-24.928571428571427,2,1,0,0,0,0,1,0,front_decreasing,0.5568181818181818,0
171,1,106,2,2,1,10,10,53.0,53.0,12,94,57.982756057296896,1,10,10,0.047619047619047616,2.0,2.0,53.0,106,106.0,106.0,0.0,2,0.0,0.0,10.0,10.0,10.0,0,106,0,0,2,0,0,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,106,-106,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
